Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200305,01,001,3,6,Autauga County                ,128,128,6603950,0,0,0,0,0,0,0,0,0,128,128,6603950,0,0,0,0,0,0,0,0,0
200305,01,081,3,6,Lee County                    ,198,198,27242142,29,58,3571896,10,38,2738830,22,291,15658686,138,138,18589135,23,46,2891566,9,34,2463040,13,190,10522502
200305,01,113,3,6,Russell County                ,110,110,8926171,2,4,278500,0,0,0,3,22,1128166,74,74,5741342,0,0,0,0,0,0,1,12,700000
200305,02,000,4,9,Alaska Balance of State       ,62,62,11914710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,013,4,9,Aleutians East Borough        ,2,2,315548,0,0,0,0,0,0,0,0,0,2,2,315548,0,0,0,0,0,0,0,0,0
200305,02,016,4,9,Aleutians West Census Area    ,3,3,368829,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,020,4,9,Anchorage Borough             ,435,435,98399641,224,448,62665685,35,128,18391570,11,74,7951908,435,435,98399641,224,448,62665685,35,128,18391570,11,74,7951908
200305,02,050,4,9,Bethel Census Area            ,16,16,2400000,0,0,0,0,0,0,0,0,0,16,16,2400000,0,0,0,0,0,0,0,0,0
200305,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,090,4,9,Fairbanks North Star Borough  ,94,94,15237136,4,8,636000,2,6,735000,0,0,0,77,77,13293000,4,8,636000,2,6,735000,0,0,0
200305,02,100,4,9,Haines Borough                ,2,2,328333,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
200305,02,110,4,9,Juneau Borough                ,49,49,3524736,4,8,1281326,0,0,0,0,0,0,49,49,3524736,4,8,1281326,0,0,0,0,0,0
200305,02,122,4,9,Kenai Peninsula Borough       ,31,31,5246477,0,0,0,1,4,523600,4,32,2900000,31,31,5246477,0,0,0,1,4,523600,4,32,2900000
200305,02,130,4,9,Ketchikan Gateway Borough     ,11,11,1716302,0,0,0,0,0,0,0,0,0,11,11,1716302,0,0,0,0,0,0,0,0,0
200305,02,150,4,9,Kodiak Island Borough         ,16,16,2495005,3,6,652085,0,0,0,0,0,0,16,16,2495005,3,6,652085,0,0,0,0,0,0
200305,02,170,4,9,Matanuska-Susitna Borough     ,31,31,5020227,10,20,2350614,1,3,221332,1,6,741673,31,31,5020227,10,20,2350614,1,3,221332,1,6,741673
200305,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,185,4,9,North Slope Borough           ,8,8,999890,1,2,162616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,220,4,9,Sitka Borough                 ,14,14,1337586,5,10,728135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200305,02,232,4,9,Skagway-Hoonah-Angoon Census A,1,1,152694,0,0,0,1,4,250000,0,0,0,0,0,0,0,0,0,1,4,250000,0,0,0
200305,02,261,4,9,Valdez-Cordova Census Area    ,5,5,880000,0,0,0,0,0,0,0,0,0,5,5,880000,0,0,0,0,0,0,0,0,0
