Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200010,01,001,3,6,Autauga County                ,180,180,10292402,0,0,0,0,0,0,3,16,529412,59,59,3255203,0,0,0,0,0,0,0,0,0
200010,01,081,3,6,Lee County                    ,291,291,39102589,66,132,6717524,6,18,1452440,6,70,3444018,291,291,39102589,66,132,6717524,6,18,1452440,6,70,3444018
200010,01,113,3,6,Russell County                ,96,96,7288842,1,2,90000,0,0,0,13,248,13499064,96,96,7288842,1,2,90000,0,0,0,13,248,13499064
200010,01,125,3,6,Tuscaloosa County             ,507,507,54825811,3,6,432000,0,0,0,6,69,3260890,507,507,54825811,3,6,432000,0,0,0,6,69,3260890
200010,02,013,4,9,Aleutians East Borough        ,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200010,02,016,4,9,Aleutians West Census Area    ,18,18,2506002,0,0,0,0,0,0,4,32,4584720,18,18,2506002,0,0,0,0,0,0,4,32,4584720
200010,02,020,4,9,Anchorage Borough             ,740,740,145499728,94,188,25186871,7,26,3720175,14,133,11146524,740,740,145499728,94,188,25186871,7,26,3720175,14,133,11146524
200010,02,050,4,9,Bethel Census Area            ,47,47,6021430,0,0,0,0,0,0,0,0,0,47,47,6021430,0,0,0,0,0,0,0,0,0
200010,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200010,02,090,4,9,Fairbanks North Star Borough  ,140,140,14514801,1,2,107200,1,3,125160,0,0,0,107,107,11353322,0,0,0,0,0,0,0,0,0
200010,02,100,4,9,Haines Borough                ,8,8,710583,0,0,0,0,0,0,0,0,0,7,7,634000,0,0,0,0,0,0,0,0,0
200010,02,110,4,9,Juneau Borough                ,78,78,16134294,4,8,1257253,1,4,364312,0,0,0,54,54,11982321,1,2,420706,1,4,364312,0,0,0
200010,02,122,4,9,Kenai Peninsula Borough       ,84,84,10891482,1,2,244000,2,7,392000,1,6,205882,80,80,10462282,1,2,244000,2,7,392000,1,6,205882
200010,02,130,4,9,Ketchikan Gateway Borough     ,31,31,4188595,4,8,768942,0,0,0,0,0,0,25,25,3468339,3,6,586667,0,0,0,0,0,0
200010,02,150,4,9,Kodiak Island Borough         ,38,38,5333295,3,6,548193,0,0,0,0,0,0,34,34,4809499,3,6,548193,0,0,0,0,0,0
200010,02,170,4,9,Matanuska-Susitna Borough     ,56,56,7609647,3,6,586667,1,3,184154,4,48,3476837,56,56,7609647,3,6,586667,1,3,184154,4,48,3476837
200010,02,180,4,9,Nome Census Area              ,3,3,611978,0,0,0,0,0,0,0,0,0,3,3,611978,0,0,0,0,0,0,0,0,0
200010,02,185,4,9,North Slope Borough           ,49,49,5278921,10,20,1625630,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200010,02,201,4,9,Prince of Wales-Outer Ketchika,1,1,129086,0,0,0,0,0,0,0,0,0,1,1,129086,0,0,0,0,0,0,0,0,0
200010,02,232,4,9,Skagway-Hoonah-Angoon Census A,15,15,1230874,0,0,0,0,0,0,1,10,295000,15,15,1230874,0,0,0,0,0,0,1,10,295000
200010,02,261,4,9,Valdez-Cordova Census Area    ,35,35,4920429,0,0,0,0,0,0,0,0,0,33,33,4681463,0,0,0,0,0,0,0,0,0
