Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200209,01,001,3,6,Autauga County                ,210,210,10503700,0,0,0,0,0,0,0,0,0,210,210,10503700,0,0,0,0,0,0,0,0,0
200209,01,081,3,6,Lee County                    ,332,332,46625474,40,80,4446439,9,35,2547864,57,646,32039873,308,308,43377347,38,76,4210509,9,35,2547864,54,605,30018494
200209,01,113,3,6,Russell County                ,130,130,12101188,15,30,1246664,0,0,0,0,0,0,130,130,12101188,15,30,1246664,0,0,0,0,0,0
200209,02,000,4,9,Alaska Balance of State       ,117,117,22535642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200209,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200209,02,016,4,9,Aleutians West Census Area    ,8,8,685160,0,0,0,0,0,0,0,0,0,7,7,541370,0,0,0,0,0,0,0,0,0
200209,02,020,4,9,Anchorage Borough             ,754,754,155687453,275,550,74900375,28,102,8654560,27,261,29789448,754,754,155687453,275,550,74900375,28,102,8654560,27,261,29789448
200209,02,050,4,9,Bethel Census Area            ,40,40,6000000,0,0,0,1,4,600000,0,0,0,40,40,6000000,0,0,0,1,4,600000,0,0,0
200209,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200209,02,090,4,9,Fairbanks North Star Borough  ,152,152,19719334,5,10,425000,0,0,0,0,0,0,131,131,17630500,5,10,425000,0,0,0,0,0,0
200209,02,100,4,9,Haines Borough                ,6,6,770000,0,0,0,0,0,0,0,0,0,6,6,770000,0,0,0,0,0,0,0,0,0
200209,02,110,4,9,Juneau Borough                ,64,64,13510404,6,12,1991321,0,0,0,1,22,2018987,64,64,13510404,6,12,1991321,0,0,0,1,22,2018987
200209,02,122,4,9,Kenai Peninsula Borough       ,83,83,11120189,0,0,0,1,3,750000,0,0,0,72,72,9867618,0,0,0,1,3,750000,0,0,0
200209,02,130,4,9,Ketchikan Gateway Borough     ,10,10,1487245,1,2,195118,0,0,0,0,0,0,8,8,1214933,1,2,195118,0,0,0,0,0,0
200209,02,150,4,9,Kodiak Island Borough         ,33,33,5131082,1,2,183103,1,4,389537,0,0,0,25,25,3945290,1,2,183103,1,4,389537,0,0,0
200209,02,170,4,9,Matanuska-Susitna Borough     ,71,71,10564804,13,26,2823923,14,52,4140709,6,43,3313934,68,68,10109653,11,22,2278383,14,52,4140709,5,38,2814763
200209,02,180,4,9,Nome Census Area              ,2,2,156257,0,0,0,1,3,139682,0,0,0,2,2,156257,0,0,0,1,3,139682,0,0,0
200209,02,185,4,9,North Slope Borough           ,14,14,1778087,2,4,325232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200209,02,201,4,9,Prince of Wales-Outer Ketchika,3,3,259086,0,0,0,0,0,0,0,0,0,2,2,130000,0,0,0,0,0,0,0,0,0
200209,02,220,4,9,Sitka Borough                 ,25,25,2558738,4,8,582508,0,0,0,0,0,0,4,4,644000,0,0,0,0,0,0,0,0,0
200209,02,232,4,9,Skagway-Hoonah-Angoon Census A,11,11,1250694,0,0,0,0,0,0,0,0,0,11,11,1250694,0,0,0,0,0,0,0,0,0
200209,02,261,4,9,Valdez-Cordova Census Area    ,18,18,2573224,0,0,0,0,0,0,0,0,0,14,14,1943377,0,0,0,0,0,0,0,0,0
