Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200409,01,001,3,6,Autauga County                ,271,271,14554203,0,0,0,0,0,0,0,0,0,220,220,11883475,0,0,0,0,0,0,0,0,0
200409,01,007,3,6,Bibb County                   ,3,3,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200409,01,009,3,6,Blount County                 ,30,30,3956808,1,2,93060,0,0,0,5,40,2205105,22,22,2944102,0,0,0,0,0,0,5,40,2205105
200409,01,021,3,6,Chilton County                ,38,38,4158412,0,0,0,0,0,0,1,5,150000,31,31,3350200,0,0,0,0,0,0,1,5,150000
200409,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200409,01,073,3,6,Jefferson County              ,2688,2688,474406166,1,2,130000,0,0,0,59,953,62162340,2590,2590,464459092,1,2,130000,0,0,0,58,948,61888740
200409,01,081,3,6,Lee County                    ,658,658,92627932,33,66,4578023,1,4,427623,16,167,10561325,643,643,90266124,33,66,4578023,1,4,427623,16,167,10561325
200409,01,087,3,6,Macon County                  ,12,12,851239,0,0,0,0,0,0,0,0,0,9,9,504777,0,0,0,0,0,0,0,0,0
200409,01,113,3,6,Russell County                ,229,229,21271174,16,32,1458670,0,0,0,8,64,3027338,229,229,21271174,16,32,1458670,0,0,0,8,64,3027338
200409,01,115,3,6,St. Clair County              ,423,423,41818379,28,56,3191999,0,0,0,0,0,0,392,392,37168379,28,56,3191999,0,0,0,0,0,0
200409,01,117,3,6,Shelby County                 ,1930,1930,279037090,0,0,0,0,0,0,14,216,13870498,1059,1059,155159294,0,0,0,0,0,0,14,216,13870498
200409,01,123,3,6,Tallapoosa County             ,31,31,3290855,0,0,0,0,0,0,0,0,0,28,28,2905491,0,0,0,0,0,0,0,0,0
200409,01,125,3,6,Tuscaloosa County             ,852,852,109753405,7,14,1729000,0,0,0,5,85,4385840,852,852,109753405,7,14,1729000,0,0,0,5,85,4385840
200409,01,127,3,6,Walker County                 ,46,46,6277675,1,2,75000,0,0,0,7,45,2900000,46,46,6277675,1,2,75000,0,0,0,7,45,2900000
200409,02,000,4,9,Alaska Balance of State       ,160,160,30732093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200409,02,013,4,9,Aleutians East Borough        ,4,4,558179,0,0,0,0,0,0,0,0,0,3,3,400405,0,0,0,0,0,0,0,0,0
200409,02,016,4,9,Aleutians West Census Area    ,5,5,476180,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200409,02,020,4,9,Anchorage Borough             ,694,694,169072344,202,404,63154319,17,66,7237302,31,296,36817600,694,694,169072344,202,404,63154319,17,66,7237302,31,296,36817600
200409,02,050,4,9,Bethel Census Area            ,58,58,8600000,0,0,0,0,0,0,0,0,0,58,58,8600000,0,0,0,0,0,0,0,0,0
200409,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200409,02,090,4,9,Fairbanks North Star Borough  ,198,198,31048921,22,44,4115928,9,35,2862206,7,50,5900000,170,170,27024573,22,44,4115928,8,32,2569706,7,50,5900000
200409,02,100,4,9,Haines Borough                ,2,2,320000,0,0,0,0,0,0,0,0,0,2,2,320000,0,0,0,0,0,0,0,0,0
