Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201110,01,001,3,6,Autauga County                ,87,87,20224892,0,0,0,0,0,0,0,0,0,87,87,20224892,0,0,0,0,0,0,0,0,0
201110,01,007,3,6,Bibb County                   ,10,10,1739629,0,0,0,0,0,0,0,0,0,6,6,1060000,0,0,0,0,0,0,0,0,0
201110,01,009,3,6,Blount County                 ,2,2,763900,0,0,0,0,0,0,0,0,0,2,2,763900,0,0,0,0,0,0,0,0,0
201110,01,021,3,6,Chilton County                ,14,14,1572783,0,0,0,0,0,0,0,0,0,11,11,1173000,0,0,0,0,0,0,0,0,0
201110,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201110,01,073,3,6,Jefferson County              ,949,949,195346228,0,0,0,0,0,0,9,267,20644895,792,792,164709018,0,0,0,0,0,0,7,193,13088333
201110,01,081,3,6,Lee County                    ,438,438,101329490,1,2,145125,0,0,0,1,17,1414156,415,415,95787896,1,2,145125,0,0,0,0,0,0
201110,01,115,3,6,St. Clair County              ,85,85,9313372,0,0,0,0,0,0,0,0,0,81,81,8808013,0,0,0,0,0,0,0,0,0
201110,01,117,3,6,Shelby County                 ,370,370,63366699,0,0,0,0,0,0,0,0,0,194,194,30538563,0,0,0,0,0,0,0,0,0
201110,01,127,3,6,Walker County                 ,10,10,1494600,0,0,0,0,0,0,0,0,0,10,10,1494600,0,0,0,0,0,0,0,0,0
201110,02,000,4,9,Alaska Balance of State       ,49,49,12044190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201110,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201110,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201110,02,020,4,9,Anchorage Borough             ,318,318,93213950,6,12,2339583,0,0,0,11,91,15574743,318,318,93213950,6,12,2339583,0,0,0,11,91,15574743
201110,02,050,4,9,Bethel Census Area            ,6,6,1356250,1,2,350000,0,0,0,0,0,0,4,4,900000,1,2,350000,0,0,0,0,0,0
201110,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201110,02,090,4,9,Fairbanks North Star Borough  ,31,31,5965906,0,0,0,1,4,782000,0,0,0,3,3,821000,0,0,0,1,4,782000,0,0,0
201110,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201110,02,110,4,9,Juneau Borough                ,36,36,8387669,0,0,0,0,0,0,0,0,0,36,36,8387669,0,0,0,0,0,0,0,0,0
201110,02,122,4,9,Kenai Peninsula Borough       ,59,59,12398024,1,2,350000,0,0,0,0,0,0,37,37,7051459,1,2,350000,0,0,0,0,0,0
201110,02,130,4,9,Ketchikan Gateway Borough     ,8,8,1747687,0,0,0,0,0,0,2,23,2107950,5,5,1084336,0,0,0,0,0,0,2,23,2107950
201110,02,150,4,9,Kodiak Island Borough         ,12,12,2758297,0,0,0,0,0,0,0,0,0,12,12,2758297,0,0,0,0,0,0,0,0,0
