Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201704,01,001,3,6,Autauga County                ,79,79,19984175,0,0,0,0,0,0,0,0,0,79,79,19984175,0,0,0,0,0,0,0,0,0
201704,01,007,3,6,Bibb County                   ,3,3,897726,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
201704,01,009,3,6,Blount County                 ,2,2,1081000,0,0,0,0,0,0,0,0,0,2,2,1081000,0,0,0,0,0,0,0,0,0
201704,01,021,3,6,Chilton County                ,15,15,1738000,0,0,0,0,0,0,0,0,0,15,15,1738000,0,0,0,0,0,0,0,0,0
201704,01,073,3,6,Jefferson County              ,477,477,124998330,1,2,107950,1,4,875000,4,21,2029276,445,445,120740961,1,2,107950,1,4,875000,1,6,650080
201704,01,081,3,6,Lee County                    ,355,355,99905297,9,18,1806258,0,0,0,1,14,1892000,355,355,99905297,9,18,1806258,0,0,0,1,14,1892000
201704,01,083,3,6,Limestone County              ,38,38,8547658,0,0,0,0,0,0,0,0,0,37,37,8420229,0,0,0,0,0,0,0,0,0
201704,01,089,3,6,Madison County                ,878,878,127822278,0,0,0,0,0,0,1,36,1589076,877,877,127695963,0,0,0,0,0,0,1,36,1589076
201704,01,113,3,6,Russell County                ,46,46,7228412,0,0,0,0,0,0,0,0,0,40,40,6397538,0,0,0,0,0,0,0,0,0
201704,01,115,3,6,St. Clair County              ,69,69,13027362,0,0,0,0,0,0,0,0,0,66,66,12364770,0,0,0,0,0,0,0,0,0
201704,01,117,3,6,Shelby County                 ,349,349,80067615,0,0,0,0,0,0,4,33,1243250,156,156,32749326,0,0,0,0,0,0,0,0,0
201704,01,127,3,6,Walker County                 ,4,4,625000,0,0,0,0,0,0,0,0,0,4,4,625000,0,0,0,0,0,0,0,0,0
201704,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,020,4,9,Anchorage Municipality        ,241,241,75447966,0,0,0,4,13,2263053,5,46,7272396,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,050,4,9,Bethel Census Area            ,2,2,750000,0,0,0,0,0,0,0,0,0,2,2,750000,0,0,0,0,0,0,0,0,0
201704,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,090,4,9,Fairbanks North Star Borough  ,2,2,585000,0,0,0,0,0,0,0,0,0,2,2,585000,0,0,0,0,0,0,0,0,0
201704,02,100,4,9,Haines Borough                ,2,2,555834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201704,02,110,4,9,Juneau City and Borough       ,12,12,2664775,1,2,391732,0,0,0,0,0,0,12,12,2664775,1,2,391732,0,0,0,0,0,0
201704,02,122,4,9,Kenai Peninsula Borough       ,27,27,4577321,1,2,250465,0,0,0,0,0,0,22,22,3513178,0,0,0,0,0,0,0,0,0
