Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200403,01,001,3,6,Autauga County                ,98,98,5171300,0,0,0,0,0,0,0,0,0,98,98,5171300,0,0,0,0,0,0,0,0,0
200403,01,007,3,6,Bibb County                   ,1,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,01,009,3,6,Blount County                 ,9,9,920381,0,0,0,0,0,0,0,0,0,6,6,515115,0,0,0,0,0,0,0,0,0
200403,01,021,3,6,Chilton County                ,18,18,2329300,0,0,0,0,0,0,1,5,150000,15,15,2024200,0,0,0,0,0,0,1,5,150000
200403,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,01,073,3,6,Jefferson County              ,867,867,151749304,0,0,0,1,3,226335,36,586,40339106,791,791,142872182,0,0,0,0,0,0,34,576,39824073
200403,01,081,3,6,Lee County                    ,403,403,45447839,23,46,2927997,0,0,0,6,77,4850000,377,377,43305339,23,46,2927997,0,0,0,6,77,4850000
200403,01,087,3,6,Macon County                  ,5,5,331298,0,0,0,0,0,0,0,0,0,1,1,68000,0,0,0,0,0,0,0,0,0
200403,01,113,3,6,Russell County                ,67,67,5549947,6,12,485000,0,0,0,0,0,0,67,67,5549947,6,12,485000,0,0,0,0,0,0
200403,01,115,3,6,St. Clair County              ,94,94,10060291,28,56,3191999,0,0,0,0,0,0,83,83,8450005,28,56,3191999,0,0,0,0,0,0
200403,01,117,3,6,Shelby County                 ,584,584,84469527,0,0,0,0,0,0,0,0,0,285,285,44119469,0,0,0,0,0,0,0,0,0
200403,01,123,3,6,Tallapoosa County             ,5,5,437600,0,0,0,0,0,0,0,0,0,5,5,437600,0,0,0,0,0,0,0,0,0
200403,01,125,3,6,Tuscaloosa County             ,331,331,41497400,0,0,0,0,0,0,2,26,1410840,331,331,41497400,0,0,0,0,0,0,2,26,1410840
200403,01,127,3,6,Walker County                 ,15,15,2173555,0,0,0,0,0,0,7,45,2900000,13,13,1609000,0,0,0,0,0,0,7,45,2900000
200403,02,000,4,9,Alaska Balance of State       ,42,42,8096374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,02,016,4,9,Aleutians West Census Area    ,2,2,171290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,02,020,4,9,Anchorage Borough             ,152,152,33075940,7,14,1782177,7,26,2314498,1,20,1563582,152,152,33075940,7,14,1782177,7,26,2314498,1,20,1563582
200403,02,050,4,9,Bethel Census Area            ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200403,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,02,090,4,9,Fairbanks North Star Borough  ,26,26,3432703,2,4,221000,0,0,0,0,0,0,6,6,895000,1,2,150000,0,0,0,0,0,0
200403,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200403,02,110,4,9,Juneau Borough                ,12,12,3505493,2,4,639018,0,0,0,0,0,0,12,12,3505493,2,4,639018,0,0,0,0,0,0
