Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201010,01,001,3,6,Autauga County                ,115,115,17244511,0,0,0,14,56,5361345,0,0,0,115,115,17244511,0,0,0,14,56,5361345,0,0,0
201010,01,007,3,6,Bibb County                   ,7,7,1153400,0,0,0,0,0,0,0,0,0,7,7,1153400,0,0,0,0,0,0,0,0,0
201010,01,009,3,6,Blount County                 ,8,8,1351540,4,8,320000,0,0,0,0,0,0,8,8,1351540,4,8,320000,0,0,0,0,0,0
201010,01,021,3,6,Chilton County                ,19,19,2485020,0,0,0,0,0,0,0,0,0,17,17,2210520,0,0,0,0,0,0,0,0,0
201010,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,01,073,3,6,Jefferson County              ,787,787,150559742,1,2,142008,7,23,2472089,0,0,0,636,636,120422888,0,0,0,2,7,789929,0,0,0
201010,01,081,3,6,Lee County                    ,558,558,108012720,0,0,0,0,0,0,23,348,27609551,558,558,108012720,0,0,0,0,0,0,23,348,27609551
201010,01,115,3,6,St. Clair County              ,84,84,10250802,0,0,0,0,0,0,1,5,364783,80,80,9524166,0,0,0,0,0,0,0,0,0
201010,01,117,3,6,Shelby County                 ,449,449,75336465,0,0,0,0,0,0,0,0,0,252,252,37557019,0,0,0,0,0,0,0,0,0
201010,01,127,3,6,Walker County                 ,10,10,1806832,0,0,0,0,0,0,0,0,0,8,8,1400000,0,0,0,0,0,0,0,0,0
201010,02,000,4,9,Alaska Balance of State       ,59,59,14147745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,02,016,4,9,Aleutians West Census Area    ,1,1,98110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,02,020,4,9,Anchorage Borough             ,362,362,97525558,3,6,1180593,4,15,2730678,7,74,8822113,338,338,90064784,0,0,0,3,11,2148718,6,53,6655590
201010,02,050,4,9,Bethel Census Area            ,5,5,1175000,1,2,320000,0,0,0,0,0,0,5,5,1175000,1,2,320000,0,0,0,0,0,0
201010,02,060,4,9,Bristol Bay Borough           ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
201010,02,090,4,9,Fairbanks North Star Borough  ,37,37,7527092,0,0,0,0,0,0,0,0,0,7,7,2005638,0,0,0,0,0,0,0,0,0
201010,02,100,4,9,Haines Borough                ,6,6,1254486,0,0,0,0,0,0,0,0,0,6,6,1254486,0,0,0,0,0,0,0,0,0
201010,02,110,4,9,Juneau Borough                ,37,37,9618846,2,4,519928,1,3,616081,0,0,0,36,36,9361765,2,4,519928,1,3,616081,0,0,0
201010,02,122,4,9,Kenai Peninsula Borough       ,65,65,13233097,1,2,90000,1,4,1000000,3,17,1849309,61,61,12099765,1,2,90000,1,4,1000000,3,17,1849309
201010,02,130,4,9,Ketchikan Gateway Borough     ,14,14,3000476,1,2,269037,0,0,0,0,0,0,12,12,2548866,1,2,269037,0,0,0,0,0,0
201010,02,150,4,9,Kodiak Island Borough         ,16,16,3786078,0,0,0,0,0,0,0,0,0,16,16,3786078,0,0,0,0,0,0,0,0,0
