Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200610,01,001,3,6,Autauga County                ,309,309,52168276,0,0,0,0,0,0,0,0,0,283,283,48698447,0,0,0,0,0,0,0,0,0
200610,01,007,3,6,Bibb County                   ,10,10,1514336,0,0,0,0,0,0,0,0,0,10,10,1514336,0,0,0,0,0,0,0,0,0
200610,01,009,3,6,Blount County                 ,30,30,6207978,10,20,783900,0,0,0,4,32,2653000,29,29,5970478,10,20,783900,0,0,0,4,32,2653000
200610,01,021,3,6,Chilton County                ,93,93,13279573,0,0,0,0,0,0,5,38,1317347,88,88,12416710,0,0,0,0,0,0,4,32,950000
200610,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610,01,073,3,6,Jefferson County              ,2922,2922,523120068,2,4,173344,3,9,540000,33,709,63935176,2809,2809,506859496,2,4,173344,3,9,540000,27,590,55419236
200610,01,081,3,6,Lee County                    ,1447,1447,223019914,7,14,886678,0,0,0,23,479,33050937,1447,1447,223019914,7,14,886678,0,0,0,23,479,33050937
200610,01,115,3,6,St. Clair County              ,532,532,62704049,5,10,400000,1,4,356610,0,0,0,532,532,62704049,5,10,400000,1,4,356610,0,0,0
200610,01,117,3,6,Shelby County                 ,2040,2040,322428916,0,0,0,0,0,0,2,29,1864249,1171,1171,175421909,0,0,0,0,0,0,1,24,1560000
200610,01,127,3,6,Walker County                 ,45,45,8769846,0,0,0,0,0,0,0,0,0,45,45,8769846,0,0,0,0,0,0,0,0,0
200610,02,000,4,9,Alaska Balance of State       ,181,181,34798822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610,02,016,4,9,Aleutians West Census Area    ,8,8,784402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610,02,020,4,9,Anchorage Borough             ,531,531,155062403,82,164,29254348,19,70,11053659,36,599,76915019,531,531,155062403,82,164,29254348,19,70,11053659,36,599,76915019
200610,02,050,4,9,Bethel Census Area            ,37,37,5315994,1,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200610,02,060,4,9,Bristol Bay Borough           ,11,11,1542352,1,2,450000,0,0,0,0,0,0,11,11,1542352,1,2,450000,0,0,0,0,0,0
200610,02,090,4,9,Fairbanks North Star Borough  ,297,297,58102075,25,50,6040000,3,10,810000,0,0,0,283,283,56666900,25,50,6040000,3,10,810000,0,0,0
200610,02,100,4,9,Haines Borough                ,43,43,8827000,0,0,0,0,0,0,0,0,0,43,43,8827000,0,0,0,0,0,0,0,0,0
200610,02,110,4,9,Juneau Borough                ,62,62,17149758,7,14,2179618,0,0,0,3,31,4851358,62,62,17149758,7,14,2179618,0,0,0,3,31,4851358
200610,02,122,4,9,Kenai Peninsula Borough       ,117,117,21069897,5,10,292500,10,40,4040448,0,0,0,82,82,14463169,0,0,0,10,40,4040448,0,0,0
200610,02,130,4,9,Ketchikan Gateway Borough     ,32,32,5898964,0,0,0,0,0,0,0,0,0,32,32,5898964,0,0,0,0,0,0,0,0,0
200610,02,150,4,9,Kodiak Island Borough         ,30,30,6172665,3,6,749724,1,3,233791,0,0,0,27,27,5547232,3,6,749724,0,0,0,0,0,0
