Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201108,01,001,3,6,Autauga County                ,69,69,15932505,0,0,0,0,0,0,0,0,0,69,69,15932505,0,0,0,0,0,0,0,0,0
201108,01,007,3,6,Bibb County                   ,8,8,1413023,0,0,0,0,0,0,0,0,0,6,6,1060000,0,0,0,0,0,0,0,0,0
201108,01,009,3,6,Blount County                 ,2,2,763900,0,0,0,0,0,0,0,0,0,2,2,763900,0,0,0,0,0,0,0,0,0
201108,01,021,3,6,Chilton County                ,12,12,1340783,0,0,0,0,0,0,0,0,0,8,8,857000,0,0,0,0,0,0,0,0,0
201108,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,01,073,3,6,Jefferson County              ,775,775,153373555,0,0,0,0,0,0,5,114,11093062,618,618,122539509,0,0,0,0,0,0,3,40,3536500
201108,01,081,3,6,Lee County                    ,358,358,80419993,1,2,145125,0,0,0,1,17,1414156,335,335,74878399,1,2,145125,0,0,0,0,0,0
201108,01,115,3,6,St. Clair County              ,68,68,7452658,0,0,0,0,0,0,0,0,0,64,64,6947299,0,0,0,0,0,0,0,0,0
201108,01,117,3,6,Shelby County                 ,299,299,51366473,0,0,0,0,0,0,0,0,0,155,155,24627511,0,0,0,0,0,0,0,0,0
201108,01,127,3,6,Walker County                 ,10,10,1494600,0,0,0,0,0,0,0,0,0,10,10,1494600,0,0,0,0,0,0,0,0,0
201108,02,000,4,9,Alaska Balance of State       ,40,40,9833601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,02,020,4,9,Anchorage Borough             ,266,266,78416629,6,12,2339583,0,0,0,11,91,15574743,266,266,78416629,6,12,2339583,0,0,0,11,91,15574743
201108,02,050,4,9,Bethel Census Area            ,5,5,1106250,1,2,350000,0,0,0,0,0,0,3,3,650000,1,2,350000,0,0,0,0,0,0
201108,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,02,090,4,9,Fairbanks North Star Borough  ,25,25,4862340,0,0,0,1,4,782000,0,0,0,3,3,821000,0,0,0,1,4,782000,0,0,0
201108,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201108,02,110,4,9,Juneau Borough                ,28,28,6806199,0,0,0,0,0,0,0,0,0,28,28,6806199,0,0,0,0,0,0,0,0,0
201108,02,122,4,9,Kenai Peninsula Borough       ,51,51,10924408,1,2,350000,0,0,0,0,0,0,33,33,6538459,1,2,350000,0,0,0,0,0,0
201108,02,130,4,9,Ketchikan Gateway Borough     ,6,6,1303571,0,0,0,0,0,0,0,0,0,3,3,640220,0,0,0,0,0,0,0,0,0
201108,02,150,4,9,Kodiak Island Borough         ,9,9,2026411,0,0,0,0,0,0,0,0,0,9,9,2026411,0,0,0,0,0,0,0,0,0
201108,02,170,4,9,Matanuska-Susitna Borough     ,38,38,7754409,4,8,1163178,1,4,399637,0,0,0,32,32,6752531,4,8,1163178,1,4,399637,0,0,0
