Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200303,01,001,3,6,Autauga County                ,77,77,4030925,0,0,0,0,0,0,0,0,0,77,77,4030925,0,0,0,0,0,0,0,0,0
200303,01,081,3,6,Lee County                    ,92,92,12678935,15,30,1798365,6,22,1527056,8,119,6902291,64,64,8889454,13,26,1562435,6,22,1527056,5,77,4831610
200303,01,113,3,6,Russell County                ,69,69,5515799,2,4,278500,0,0,0,3,22,1128166,33,33,2330970,0,0,0,0,0,0,1,12,700000
200303,02,000,4,9,Alaska Balance of State       ,31,31,5957355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,016,4,9,Aleutians West Census Area    ,2,2,283184,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,020,4,9,Anchorage Borough             ,154,154,35827194,44,88,12243351,2,7,959883,11,74,7951908,154,154,35827194,44,88,12243351,2,7,959883,11,74,7951908
200303,02,050,4,9,Bethel Census Area            ,5,5,750000,0,0,0,0,0,0,0,0,0,5,5,750000,0,0,0,0,0,0,0,0,0
200303,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,090,4,9,Fairbanks North Star Borough  ,31,31,4600664,1,2,120000,0,0,0,0,0,0,17,17,2932000,1,2,120000,0,0,0,0,0,0
200303,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,110,4,9,Juneau Borough                ,7,7,1484963,2,4,603027,0,0,0,0,0,0,7,7,1484963,2,4,603027,0,0,0,0,0,0
200303,02,122,4,9,Kenai Peninsula Borough       ,5,5,913000,0,0,0,0,0,0,0,0,0,5,5,913000,0,0,0,0,0,0,0,0,0
200303,02,130,4,9,Ketchikan Gateway Borough     ,3,3,454110,0,0,0,0,0,0,0,0,0,3,3,454110,0,0,0,0,0,0,0,0,0
200303,02,150,4,9,Kodiak Island Borough         ,7,7,990892,1,2,189301,0,0,0,0,0,0,7,7,990892,1,2,189301,0,0,0,0,0,0
200303,02,170,4,9,Matanuska-Susitna Borough     ,10,10,1624596,1,2,195118,0,0,0,0,0,0,10,10,1624596,1,2,195118,0,0,0,0,0,0
200303,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,185,4,9,North Slope Borough           ,4,4,495232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,220,4,9,Sitka Borough                 ,7,7,638246,3,6,436881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,232,4,9,Skagway-Hoonah-Angoon Census A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200303,02,261,4,9,Valdez-Cordova Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
