Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200408,01,001,3,6,Autauga County                ,247,247,13297390,0,0,0,0,0,0,0,0,0,220,220,11883475,0,0,0,0,0,0,0,0,0
200408,01,007,3,6,Bibb County                   ,3,3,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200408,01,009,3,6,Blount County                 ,26,26,3279218,1,2,93060,0,0,0,5,40,2205105,18,18,2266512,0,0,0,0,0,0,5,40,2205105
200408,01,021,3,6,Chilton County                ,37,37,4032634,0,0,0,0,0,0,1,5,150000,31,31,3350200,0,0,0,0,0,0,1,5,150000
200408,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200408,01,073,3,6,Jefferson County              ,2482,2482,437500478,1,2,130000,0,0,0,43,755,47847673,2370,2370,426130100,1,2,130000,0,0,0,42,750,47574073
200408,01,081,3,6,Lee County                    ,620,620,84937175,32,64,4457486,1,4,427623,14,157,9450000,612,612,83677544,32,64,4457486,1,4,427623,14,157,9450000
200408,01,087,3,6,Macon County                  ,12,12,672424,0,0,0,0,0,0,0,0,0,8,8,429500,0,0,0,0,0,0,0,0,0
200408,01,113,3,6,Russell County                ,209,209,19360471,16,32,1458670,0,0,0,8,64,3027338,209,209,19360471,16,32,1458670,0,0,0,8,64,3027338
200408,01,115,3,6,St. Clair County              ,386,386,38028183,28,56,3191999,0,0,0,0,0,0,358,358,33828183,28,56,3191999,0,0,0,0,0,0
200408,01,117,3,6,Shelby County                 ,1717,1717,248341076,0,0,0,0,0,0,15,223,14395301,900,900,132879532,0,0,0,0,0,0,14,216,13870498
200408,01,123,3,6,Tallapoosa County             ,25,25,2549996,0,0,0,0,0,0,0,0,0,25,25,2549996,0,0,0,0,0,0,0,0,0
200408,01,125,3,6,Tuscaloosa County             ,735,735,95431699,7,14,1729000,0,0,0,4,50,2185840,735,735,95431699,7,14,1729000,0,0,0,4,50,2185840
200408,01,127,3,6,Walker County                 ,45,45,6168675,1,2,75000,0,0,0,7,45,2900000,45,45,6168675,1,2,75000,0,0,0,7,45,2900000
200408,02,000,4,9,Alaska Balance of State       ,140,140,26913755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200408,02,013,4,9,Aleutians East Borough        ,3,3,400405,0,0,0,0,0,0,0,0,0,3,3,400405,0,0,0,0,0,0,0,0,0
200408,02,016,4,9,Aleutians West Census Area    ,5,5,476180,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200408,02,020,4,9,Anchorage Borough             ,627,627,150678609,183,366,57490007,17,66,7237302,21,233,27232099,627,627,150678609,183,366,57490007,17,66,7237302,21,233,27232099
200408,02,050,4,9,Bethel Census Area            ,55,55,8250000,0,0,0,0,0,0,0,0,0,55,55,8250000,0,0,0,0,0,0,0,0,0
200408,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200408,02,090,4,9,Fairbanks North Star Borough  ,174,174,28095197,19,38,3500928,9,35,2862206,1,6,900000,147,147,24162673,19,38,3500928,8,32,2569706,1,6,900000
200408,02,100,4,9,Haines Borough                ,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
