Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200402,01,001,3,6,Autauga County                ,56,56,2918750,0,0,0,0,0,0,0,0,0,56,56,2918750,0,0,0,0,0,0,0,0,0
200402,01,007,3,6,Bibb County                   ,1,1,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,01,009,3,6,Blount County                 ,3,3,405266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,01,021,3,6,Chilton County                ,12,12,1508700,0,0,0,0,0,0,1,5,150000,11,11,1407000,0,0,0,0,0,0,1,5,150000
200402,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,01,073,3,6,Jefferson County              ,532,532,93628873,0,0,0,1,3,226335,18,386,21654381,473,473,86533968,0,0,0,0,0,0,16,376,21139348
200402,01,081,3,6,Lee County                    ,302,302,31633210,10,20,1348477,0,0,0,4,47,2670455,268,268,28626902,10,20,1348477,0,0,0,3,41,2350000
200402,01,087,3,6,Macon County                  ,3,3,199649,0,0,0,0,0,0,0,0,0,1,1,68000,0,0,0,0,0,0,0,0,0
200402,01,113,3,6,Russell County                ,37,37,3082904,3,6,248000,0,0,0,0,0,0,37,37,3082904,3,6,248000,0,0,0,0,0,0
200402,01,115,3,6,St. Clair County              ,59,59,5954928,0,0,0,0,0,0,0,0,0,53,53,5054928,0,0,0,0,0,0,0,0,0
200402,01,117,3,6,Shelby County                 ,346,346,50019301,0,0,0,0,0,0,0,0,0,195,195,29032411,0,0,0,0,0,0,0,0,0
200402,01,123,3,6,Tallapoosa County             ,4,4,362600,0,0,0,0,0,0,0,0,0,4,4,362600,0,0,0,0,0,0,0,0,0
200402,01,125,3,6,Tuscaloosa County             ,145,145,18656556,0,0,0,0,0,0,2,26,1410840,145,145,18656556,0,0,0,0,0,0,2,26,1410840
200402,01,127,3,6,Walker County                 ,10,10,1523555,0,0,0,0,0,0,7,45,2900000,8,8,959000,0,0,0,0,0,0,7,45,2900000
200402,02,000,4,9,Alaska Balance of State       ,24,24,4626500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,02,016,4,9,Aleutians West Census Area    ,1,1,85645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,02,020,4,9,Anchorage Borough             ,80,80,21453308,4,8,1188152,4,16,1435795,0,0,0,80,80,21453308,4,8,1188152,4,16,1435795,0,0,0
200402,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,02,090,4,9,Fairbanks North Star Borough  ,6,6,878648,1,2,150000,0,0,0,0,0,0,4,4,695000,1,2,150000,0,0,0,0,0,0
200402,02,100,4,9,Haines Borough                ,1,1,128333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200402,02,110,4,9,Juneau Borough                ,6,6,1732183,0,0,0,0,0,0,0,0,0,6,6,1732183,0,0,0,0,0,0,0,0,0
