Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200311,01,001,3,6,Autauga County                ,270,270,14117100,0,0,0,0,0,0,0,0,0,270,270,14117100,0,0,0,0,0,0,0,0,0
200311,01,081,3,6,Lee County                    ,447,447,67074180,38,76,4651268,12,46,3290410,38,476,24382632,320,320,48634246,24,48,3082138,9,34,2463040,20,276,14091027
200311,01,113,3,6,Russell County                ,261,261,22648220,15,30,1319983,0,0,0,3,22,1128166,225,225,19463391,13,26,1041483,0,0,0,1,12,700000
200311,02,000,4,9,Alaska Balance of State       ,155,155,29823853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200311,02,013,4,9,Aleutians East Borough        ,6,6,946644,0,0,0,0,0,0,0,0,0,6,6,946644,0,0,0,0,0,0,0,0,0
200311,02,016,4,9,Aleutians West Census Area    ,7,7,711409,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200311,02,020,4,9,Anchorage Borough             ,824,824,183382041,398,796,109580960,48,177,25391550,54,411,48823970,824,824,183382041,398,796,109580960,48,177,25391550,54,411,48823970
200311,02,050,4,9,Bethel Census Area            ,50,50,7500326,2,4,600000,1,3,400000,0,0,0,45,45,6750000,2,4,600000,1,3,400000,0,0,0
200311,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200311,02,090,4,9,Fairbanks North Star Borough  ,196,196,31864982,6,12,1196000,5,18,1755000,1,30,4500000,173,173,29369902,6,12,1196000,5,18,1755000,1,30,4500000
200311,02,100,4,9,Haines Borough                ,5,5,870000,0,0,0,0,0,0,0,0,0,5,5,870000,0,0,0,0,0,0,0,0,0
200311,02,110,4,9,Juneau Borough                ,85,85,12436306,16,32,5771566,0,0,0,0,0,0,85,85,12436306,16,32,5771566,0,0,0,0,0,0
200311,02,122,4,9,Kenai Peninsula Borough       ,81,81,12490085,2,4,299000,1,4,523600,4,32,2900000,81,81,12490085,2,4,299000,1,4,523600,4,32,2900000
200311,02,130,4,9,Ketchikan Gateway Borough     ,26,26,4082912,0,0,0,0,0,0,0,0,0,26,26,4082912,0,0,0,0,0,0,0,0,0
200311,02,150,4,9,Kodiak Island Borough         ,47,47,7725276,4,8,864845,1,3,292153,0,0,0,43,43,7075180,3,6,652085,0,0,0,0,0,0
200311,02,170,4,9,Matanuska-Susitna Borough     ,76,76,11602507,18,36,4199858,10,35,2582209,1,6,741673,76,76,11602507,18,36,4199858,10,35,2582209,1,6,741673
200311,02,180,4,9,Nome Census Area              ,2,2,90150,0,0,0,1,4,363958,0,0,0,2,2,90150,0,0,0,1,4,363958,0,0,0
200311,02,185,4,9,North Slope Borough           ,24,24,3208180,1,2,162616,0,0,0,0,0,0,6,6,946645,0,0,0,0,0,0,0,0,0
200311,02,188,4,9,Northwest Arctic Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200311,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200311,02,220,4,9,Sitka Borough                 ,34,34,3335700,11,22,1601897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
