Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201406,01,001,3,6,Autauga County                ,61,61,16747233,0,0,0,0,0,0,0,0,0,61,61,16747233,0,0,0,0,0,0,0,0,0
201406,01,007,3,6,Bibb County                   ,10,10,1671432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201406,01,009,3,6,Blount County                 ,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
201406,01,021,3,6,Chilton County                ,9,9,784850,0,0,0,0,0,0,0,0,0,9,9,784850,0,0,0,0,0,0,0,0,0
201406,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201406,01,073,3,6,Jefferson County              ,696,696,178208195,1,2,246045,7,25,3935487,11,415,36902317,683,683,175802674,1,2,246045,7,25,3935487,9,405,36265475
201406,01,081,3,6,Lee County                    ,395,395,105091999,1,2,243468,0,0,0,9,182,28590514,395,395,105091999,1,2,243468,0,0,0,9,182,28590514
201406,01,115,3,6,St. Clair County              ,31,31,5002594,0,0,0,0,0,0,0,0,0,30,30,4840667,0,0,0,0,0,0,0,0,0
201406,01,117,3,6,Shelby County                 ,422,422,88618131,0,0,0,0,0,0,5,65,3631875,192,192,35515808,0,0,0,0,0,0,0,0,0
201406,01,127,3,6,Walker County                 ,2,2,216000,0,0,0,0,0,0,0,0,0,2,2,216000,0,0,0,0,0,0,0,0,0
201406,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201406,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201406,02,020,4,9,Anchorage Borough             ,248,248,73784927,2,4,719581,2,7,1274312,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
201406,02,020,4,9,Anchorage Municipality        ,248,248,73784927,2,4,719581,2,7,1274312,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
201406,02,050,4,9,Bethel Census Area            ,8,8,1550000,0,0,0,0,0,0,0,0,0,8,8,1550000,0,0,0,0,0,0,0,0,0
201406,02,060,4,9,Bristol Bay Borough           ,1,1,201600,0,0,0,0,0,0,0,0,0,1,1,201600,0,0,0,0,0,0,0,0,0
201406,02,070,4,9,Dillingham Census Area        ,1,1,255182,0,0,0,0,0,0,0,0,0,1,1,255182,0,0,0,0,0,0,0,0,0
201406,02,090,4,9,Fairbanks North Star Borough  ,28,28,5146309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201406,02,100,4,9,Haines Borough                ,3,3,772437,0,0,0,0,0,0,0,0,0,3,3,772437,0,0,0,0,0,0,0,0,0
201406,02,105,4,9,Hoonah-Angoon Census Area     ,6,6,1165546,0,0,0,0,0,0,0,0,0,6,6,1165546,0,0,0,0,0,0,0,0,0
201406,02,110,4,9,Juneau Borough                ,22,22,4139820,3,6,1160711,0,0,0,4,40,4254879,22,22,4139820,3,6,1160711,0,0,0,4,40,4254879
201406,02,110,4,9,Juneau City and Borough       ,22,22,4139820,3,6,1160711,0,0,0,4,40,4254879,22,22,4139820,3,6,1160711,0,0,0,4,40,4254879
