Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201212,01,001,3,6,Autauga County                ,129,129,33797066,0,0,0,0,0,0,23,256,18904318,129,129,33797066,0,0,0,0,0,0,23,256,18904318
201212,01,007,3,6,Bibb County                   ,16,16,2696320,0,0,0,0,0,0,0,0,0,1,1,145000,0,0,0,0,0,0,0,0,0
201212,01,009,3,6,Blount County                 ,6,6,981778,0,0,0,0,0,0,0,0,0,6,6,981778,0,0,0,0,0,0,0,0,0
201212,01,021,3,6,Chilton County                ,17,17,2176605,0,0,0,0,0,0,0,0,0,14,14,1777650,0,0,0,0,0,0,0,0,0
201212,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201212,01,073,3,6,Jefferson County              ,1120,1120,269557204,0,0,0,1,4,560000,40,1210,83785660,1092,1092,265916663,0,0,0,1,4,560000,34,1171,81835660
201212,01,081,3,6,Lee County                    ,650,650,171224082,0,0,0,0,0,0,7,56,5723194,650,650,171224082,0,0,0,0,0,0,7,56,5723194
201212,01,115,3,6,St. Clair County              ,78,78,9600201,0,0,0,0,0,0,0,0,0,78,78,9600201,0,0,0,0,0,0,0,0,0
201212,01,117,3,6,Shelby County                 ,533,533,100190835,0,0,0,0,0,0,0,0,0,248,248,45117085,0,0,0,0,0,0,0,0,0
201212,01,127,3,6,Walker County                 ,10,10,1819130,0,0,0,0,0,0,0,0,0,9,9,1615429,0,0,0,0,0,0,0,0,0
201212,02,000,4,9,Alaska Balance of State       ,62,62,15160181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201212,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201212,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201212,02,020,4,9,Anchorage Borough             ,497,497,141435283,6,12,2383092,3,11,2113776,2,12,1892536,497,497,141435283,6,12,2383092,3,11,2113776,2,12,1892536
201212,02,020,4,9,Anchorage Municipality        ,497,497,141435283,6,12,2383092,3,11,2113776,2,12,1892536,497,497,141435283,6,12,2383092,3,11,2113776,2,12,1892536
201212,02,050,4,9,Bethel Census Area            ,2,2,600000,0,0,0,0,0,0,0,0,0,2,2,600000,0,0,0,0,0,0,0,0,0
201212,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201212,02,090,4,9,Fairbanks North Star Borough  ,46,46,8401044,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
201212,02,100,4,9,Haines Borough                ,3,3,716026,0,0,0,0,0,0,0,0,0,3,3,716026,0,0,0,0,0,0,0,0,0
201212,02,110,4,9,Juneau Borough                ,27,27,6651735,0,0,0,1,3,224041,1,24,3030720,27,27,6651735,0,0,0,1,3,224041,1,24,3030720
201212,02,110,4,9,Juneau City and Borough       ,27,27,6651735,0,0,0,1,3,224041,1,24,3030720,27,27,6651735,0,0,0,1,3,224041,1,24,3030720
201212,02,122,4,9,Kenai Peninsula Borough       ,52,52,11672434,1,2,300000,1,3,400000,1,16,1500000,49,49,10827812,1,2,300000,1,3,400000,1,16,1500000
