Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200510,01,001,3,6,Autauga County                ,251,251,29884166,0,0,0,0,0,0,0,0,0,251,251,29884166,0,0,0,0,0,0,0,0,0
200510,01,007,3,6,Bibb County                   ,4,4,474550,0,0,0,0,0,0,0,0,0,3,3,404550,0,0,0,0,0,0,0,0,0
200510,01,009,3,6,Blount County                 ,44,44,6167770,1,2,36000,0,0,0,0,0,0,44,44,6167770,1,2,36000,0,0,0,0,0,0
200510,01,021,3,6,Chilton County                ,69,69,9315746,0,0,0,14,56,1892000,1,5,306122,68,68,9058752,0,0,0,14,56,1892000,0,0,0
200510,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,3,44,2200000,0,0,0,0,0,0,0,0,0,3,44,2200000
200510,01,073,3,6,Jefferson County              ,2876,2876,522319235,1,2,166080,1,3,150000,26,521,40058385,2653,2653,471237916,1,2,166080,1,3,150000,22,460,35829125
200510,01,081,3,6,Lee County                    ,1061,1061,158663151,24,48,3189538,1,4,262891,23,239,16556627,986,986,148747314,21,42,2792366,0,0,0,20,203,14636473
200510,01,115,3,6,St. Clair County              ,519,519,51919070,0,0,0,1,4,220000,20,160,7950000,486,486,46969070,0,0,0,1,4,220000,20,160,7950000
200510,01,117,3,6,Shelby County                 ,2240,2240,352733705,0,0,0,0,0,0,0,0,0,1276,1276,203095203,0,0,0,0,0,0,0,0,0
200510,01,127,3,6,Walker County                 ,59,59,8376865,0,0,0,2,7,1000000,0,0,0,59,59,8376865,0,0,0,2,7,1000000,0,0,0
200510,02,000,4,9,Alaska Balance of State       ,205,205,39425318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200510,02,013,4,9,Aleutians East Borough        ,1,1,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200510,02,016,4,9,Aleutians West Census Area    ,8,8,786400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200510,02,020,4,9,Anchorage Borough             ,528,528,143222646,173,346,56578695,36,131,23569791,27,378,46015155,380,380,106039714,131,262,43388748,32,119,22147259,18,278,33782340
200510,02,050,4,9,Bethel Census Area            ,53,53,7580435,5,10,800000,2,6,600000,0,0,0,44,44,6250000,5,10,800000,2,6,600000,0,0,0
200510,02,060,4,9,Bristol Bay Borough           ,3,3,480000,0,0,0,0,0,0,0,0,0,3,3,480000,0,0,0,0,0,0,0,0,0
200510,02,090,4,9,Fairbanks North Star Borough  ,153,153,25011678,14,28,2802778,2,8,604706,2,11,1298000,114,114,19259620,11,22,2280790,2,8,604706,0,0,0
200510,02,100,4,9,Haines Borough                ,3,3,355000,0,0,0,0,0,0,0,0,0,3,3,355000,0,0,0,0,0,0,0,0,0
200510,02,110,4,9,Juneau Borough                ,66,66,17374453,14,28,5337507,1,4,442510,2,10,1654576,66,66,17374453,14,28,5337507,1,4,442510,2,10,1654576
200510,02,122,4,9,Kenai Peninsula Borough       ,103,103,18488706,1,2,62000,1,3,300000,1,5,550000,92,92,16611102,1,2,62000,1,3,300000,1,5,550000
200510,02,130,4,9,Ketchikan Gateway Borough     ,22,22,3746681,3,6,588969,1,3,212488,0,0,0,17,17,2932568,3,6,588969,1,3,212488,0,0,0
200510,02,150,4,9,Kodiak Island Borough         ,40,40,8068890,1,2,336954,5,20,1558608,0,0,0,24,24,5088044,1,2,336954,5,20,1558608,0,0,0
