Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200310,01,001,3,6,Autauga County                ,243,243,12745875,0,0,0,0,0,0,0,0,0,243,243,12745875,0,0,0,0,0,0,0,0,0
200310,01,081,3,6,Lee County                    ,416,416,62686347,34,68,4127396,11,42,3014620,35,439,22460198,313,313,47894058,23,46,2891566,9,34,2463040,20,276,14091027
200310,01,113,3,6,Russell County                ,228,228,19843935,14,28,1348712,0,0,0,3,22,1128166,176,176,15227925,9,18,682601,0,0,0,1,12,700000
200310,02,000,4,9,Alaska Balance of State       ,143,143,27510603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200310,02,013,4,9,Aleutians East Borough        ,6,6,946644,0,0,0,0,0,0,0,0,0,6,6,946644,0,0,0,0,0,0,0,0,0
200310,02,016,4,9,Aleutians West Census Area    ,6,6,625764,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200310,02,020,4,9,Anchorage Borough             ,779,779,173038378,398,796,109580960,40,147,20733234,54,411,48823970,779,779,173038378,398,796,109580960,40,147,20733234,54,411,48823970
200310,02,050,4,9,Bethel Census Area            ,49,49,7350326,2,4,600000,1,3,400000,0,0,0,44,44,6600000,2,4,600000,1,3,400000,0,0,0
200310,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200310,02,090,4,9,Fairbanks North Star Borough  ,191,191,31413158,6,12,1196000,5,18,1755000,1,30,4500000,169,169,29009902,6,12,1196000,5,18,1755000,1,30,4500000
200310,02,100,4,9,Haines Borough                ,4,4,720000,0,0,0,0,0,0,0,0,0,4,4,720000,0,0,0,0,0,0,0,0,0
200310,02,110,4,9,Juneau Borough                ,80,80,11154733,13,26,4453158,0,0,0,0,0,0,80,80,11154733,13,26,4453158,0,0,0,0,0,0
200310,02,122,4,9,Kenai Peninsula Borough       ,78,78,12088085,2,4,299000,1,4,523600,4,32,2900000,78,78,12088085,2,4,299000,1,4,523600,4,32,2900000
200310,02,130,4,9,Ketchikan Gateway Borough     ,21,21,3278121,1,2,195118,0,0,0,0,0,0,19,19,2978494,0,0,0,0,0,0,0,0,0
200310,02,150,4,9,Kodiak Island Borough         ,43,43,6622189,4,8,864845,1,3,292153,0,0,0,39,39,5972093,3,6,652085,0,0,0,0,0,0
200310,02,170,4,9,Matanuska-Susitna Borough     ,73,73,11162613,18,36,4199858,10,35,2582209,1,6,741673,73,73,11162613,18,36,4199858,10,35,2582209,1,6,741673
200310,02,180,4,9,Nome Census Area              ,2,2,90150,0,0,0,1,4,363958,0,0,0,2,2,90150,0,0,0,1,4,363958,0,0,0
200310,02,185,4,9,North Slope Borough           ,22,22,2955851,1,2,162616,0,0,0,0,0,0,6,6,946645,0,0,0,0,0,0,0,0,0
200310,02,188,4,9,Northwest Arctic Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200310,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200310,02,220,4,9,Sitka Borough                 ,31,31,3035983,10,20,1456270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
