Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201503,01,001,3,6,Autauga County                ,52,52,13117224,0,0,0,0,0,0,0,0,0,52,52,13117224,0,0,0,0,0,0,0,0,0
201503,01,007,3,6,Bibb County                   ,6,6,997740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,01,009,3,6,Blount County                 ,1,1,98505,0,0,0,0,0,0,2,40,3831302,1,1,98505,0,0,0,0,0,0,2,40,3831302
201503,01,021,3,6,Chilton County                ,4,4,490000,0,0,0,0,0,0,0,0,0,4,4,490000,0,0,0,0,0,0,0,0,0
201503,01,073,3,6,Jefferson County              ,338,338,92027546,0,0,0,0,0,0,5,169,18555063,329,329,90444874,0,0,0,0,0,0,3,159,17918221
201503,01,083,3,6,Limestone County              ,19,19,3844703,0,0,0,0,0,0,0,0,0,18,18,3716703,0,0,0,0,0,0,0,0,0
201503,01,089,3,6,Madison County                ,394,394,57456420,0,0,0,4,16,340000,6,104,7937782,394,394,57456420,0,0,0,4,16,340000,6,104,7937782
201503,01,113,3,6,Russell County                ,53,53,9822106,0,0,0,0,0,0,0,0,0,42,42,7875082,0,0,0,0,0,0,0,0,0
201503,01,115,3,6,St. Clair County              ,29,29,4441076,0,0,0,2,7,781531,2,10,744314,20,20,2745373,0,0,0,0,0,0,0,0,0
201503,01,117,3,6,Shelby County                 ,230,230,55304402,0,0,0,0,0,0,0,0,0,134,134,31157916,0,0,0,0,0,0,0,0,0
201503,01,127,3,6,Walker County                 ,3,3,1075000,0,0,0,0,0,0,0,0,0,3,3,1075000,0,0,0,0,0,0,0,0,0
201503,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,020,4,9,Anchorage Borough             ,118,118,36090915,1,2,322399,3,9,1638402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,020,4,9,Anchorage Municipality        ,118,118,36090915,1,2,322399,3,9,1638402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,090,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201503,02,110,4,9,Juneau Borough                ,17,17,3594783,2,4,646872,0,0,0,0,0,0,17,17,3594783,2,4,646872,0,0,0,0,0,0
201503,02,110,4,9,Juneau City and Borough       ,17,17,3594783,2,4,646872,0,0,0,0,0,0,17,17,3594783,2,4,646872,0,0,0,0,0,0
