Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201305,01,001,3,6,Autauga County                ,60,60,15920656,0,0,0,0,0,0,0,0,0,60,60,15920656,0,0,0,0,0,0,0,0,0
201305,01,007,3,6,Bibb County                   ,8,8,1383832,0,0,0,0,0,0,0,0,0,3,3,530000,0,0,0,0,0,0,0,0,0
201305,01,009,3,6,Blount County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,01,021,3,6,Chilton County                ,10,10,1241231,0,0,0,0,0,0,0,0,0,7,7,842000,0,0,0,0,0,0,0,0,0
201305,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,01,073,3,6,Jefferson County              ,503,503,127088913,1,2,201268,2,8,793108,16,171,12997178,473,473,120076438,1,2,201268,2,8,793108,8,48,4698683
201305,01,081,3,6,Lee County                    ,308,308,89765709,0,0,0,0,0,0,0,0,0,308,308,89765709,0,0,0,0,0,0,0,0,0
201305,01,115,3,6,St. Clair County              ,30,30,4187220,0,0,0,0,0,0,0,0,0,29,29,4017587,0,0,0,0,0,0,0,0,0
201305,01,117,3,6,Shelby County                 ,293,293,61293884,0,0,0,0,0,0,4,47,2626125,130,130,26166440,0,0,0,0,0,0,0,0,0
201305,01,127,3,6,Walker County                 ,5,5,739800,0,0,0,0,0,0,0,0,0,5,5,739800,0,0,0,0,0,0,0,0,0
201305,02,000,4,9,Alaska Balance of State       ,26,26,6434703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,02,020,4,9,Anchorage Borough             ,229,229,69711356,0,0,0,0,0,0,2,13,2254723,229,229,69711356,0,0,0,0,0,0,2,13,2254723
201305,02,020,4,9,Anchorage Municipality        ,229,229,69711356,0,0,0,0,0,0,2,13,2254723,229,229,69711356,0,0,0,0,0,0,2,13,2254723
201305,02,050,4,9,Bethel Census Area            ,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,350000,0,0,0,0,0,0,0,0,0
201305,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,02,090,4,9,Fairbanks North Star Borough  ,24,24,4416011,0,0,0,0,0,0,0,0,0,1,1,189000,0,0,0,0,0,0,0,0,0
201305,02,100,4,9,Haines Borough                ,5,5,1161431,0,0,0,0,0,0,0,0,0,5,5,1161431,0,0,0,0,0,0,0,0,0
201305,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201305,02,110,4,9,Juneau Borough                ,23,23,5012598,3,6,1378105,1,4,447888,0,0,0,23,23,5012598,3,6,1378105,1,4,447888,0,0,0
201305,02,110,4,9,Juneau City and Borough       ,23,23,5012598,3,6,1378105,1,4,447888,0,0,0,23,23,5012598,3,6,1378105,1,4,447888,0,0,0
201305,02,122,4,9,Kenai Peninsula Borough       ,31,31,5752745,0,0,0,0,0,0,1,6,757132,31,31,5752745,0,0,0,0,0,0,1,6,757132
