Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201805,01,001,3,6,Autauga County                ,91,91,28857020,0,0,0,0,0,0,0,0,0,91,91,28857020,0,0,0,0,0,0,0,0,0
201805,01,007,3,6,Bibb County                   ,4,4,981446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,01,009,3,6,Blount County                 ,4,4,688191,0,0,0,0,0,0,0,0,0,4,4,688191,0,0,0,0,0,0,0,0,0
201805,01,021,3,6,Chilton County                ,15,15,1687000,0,0,0,0,0,0,5,56,5676300,15,15,1687000,0,0,0,0,0,0,5,56,5676300
201805,01,073,3,6,Jefferson County              ,594,594,180621246,0,0,0,0,0,0,17,222,20418529,492,492,160736766,0,0,0,0,0,0,17,222,20418529
201805,01,081,3,6,Lee County                    ,482,482,132087701,1,2,210669,1,3,507600,9,75,12713521,408,408,111686518,0,0,0,1,3,507600,8,47,5392500
201805,01,083,3,6,Limestone County              ,61,61,14241557,0,0,0,0,0,0,0,0,0,61,61,14241557,0,0,0,0,0,0,0,0,0
201805,01,089,3,6,Madison County                ,1143,1143,180426825,0,0,0,9,36,14207782,2,14,1531421,1143,1143,180426825,0,0,0,9,36,14207782,2,14,1531421
201805,01,113,3,6,Russell County                ,77,77,11504165,0,0,0,0,0,0,0,0,0,77,77,11504165,0,0,0,0,0,0,0,0,0
201805,01,115,3,6,St. Clair County              ,80,80,16175351,0,0,0,0,0,0,0,0,0,73,73,14752645,0,0,0,0,0,0,0,0,0
201805,01,117,3,6,Shelby County                 ,444,444,103615984,0,0,0,0,0,0,3,17,2608650,199,199,42231411,0,0,0,0,0,0,0,0,0
201805,01,127,3,6,Walker County                 ,2,2,415556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,016,4,9,Aleutians West Census Area    ,2,2,196236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,020,4,9,Anchorage Municipality        ,379,379,118739002,0,0,0,5,19,3299354,7,73,11540976,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,050,4,9,Bethel Census Area            ,1,1,269793,0,0,0,0,0,0,0,0,0,1,1,269793,0,0,0,0,0,0,0,0,0
201805,02,060,4,9,Bristol Bay Borough           ,2,2,310000,0,0,0,0,0,0,0,0,0,2,2,310000,0,0,0,0,0,0,0,0,0
201805,02,070,4,9,Dillingham Census Area        ,0,0,0,1,2,301442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,090,4,9,Fairbanks North Star Borough  ,9,9,2460781,0,0,0,0,0,0,0,0,0,9,9,2460781,0,0,0,0,0,0,0,0,0
201805,02,100,4,9,Haines Borough                ,5,5,1392560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201805,02,110,4,9,Juneau City and Borough       ,16,16,3415567,0,0,0,1,3,577672,2,12,2243015,16,16,3415567,0,0,0,1,3,577672,2,12,2243015
201805,02,122,4,9,Kenai Peninsula Borough       ,40,40,9258062,0,0,0,1,3,322000,1,12,400000,22,22,5324000,0,0,0,1,3,322000,1,12,400000
