Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200106,01,001,3,6,Autauga County                ,81,81,4923786,0,0,0,0,0,0,15,224,11208275,63,63,3943750,0,0,0,0,0,0,15,224,11208275
200106,01,081,3,6,Lee County                    ,216,216,27398594,16,32,1884816,0,0,0,13,223,12094513,216,216,27398594,16,32,1884816,0,0,0,13,223,12094513
200106,01,113,3,6,Russell County                ,99,99,8891504,12,24,1873205,0,0,0,2,24,1000812,99,99,8891504,12,24,1873205,0,0,0,2,24,1000812
200106,02,000,4,9,Alaska Balance of State       ,61,61,11555094,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200106,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200106,02,016,4,9,Aleutians West Census Area    ,7,7,1012737,0,0,0,0,0,0,3,15,2149086,1,1,150000,0,0,0,0,0,0,0,0,0
200106,02,020,4,9,Anchorage Borough             ,556,556,112646972,166,332,39783863,14,54,7130342,5,44,4802736,556,556,112646972,166,332,39783863,14,54,7130342,5,44,4802736
200106,02,050,4,9,Bethel Census Area            ,11,11,1275000,0,0,0,0,0,0,0,0,0,11,11,1275000,0,0,0,0,0,0,0,0,0
200106,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200106,02,090,4,9,Fairbanks North Star Borough  ,94,94,11591252,1,2,107200,0,0,0,2,12,1181500,66,66,8887000,0,0,0,0,0,0,2,12,1181500
200106,02,100,4,9,Haines Borough                ,10,10,970000,0,0,0,0,0,0,0,0,0,10,10,970000,0,0,0,0,0,0,0,0,0
200106,02,110,4,9,Juneau Borough                ,33,33,8388059,3,6,679021,1,4,497063,0,0,0,33,33,8388059,3,6,679021,1,4,497063,0,0,0
200106,02,122,4,9,Kenai Peninsula Borough       ,47,47,7898196,0,0,0,0,0,0,0,0,0,45,45,7683596,0,0,0,0,0,0,0,0,0
200106,02,130,4,9,Ketchikan Gateway Borough     ,14,14,1987305,1,2,189184,0,0,0,0,0,0,9,9,1374249,1,2,189184,0,0,0,0,0,0
200106,02,150,4,9,Kodiak Island Borough         ,20,20,2469223,0,0,0,1,4,386780,0,0,0,16,16,1945427,0,0,0,1,4,386780,0,0,0
200106,02,170,4,9,Matanuska-Susitna Borough     ,28,28,4249897,15,30,3998175,1,4,321884,2,16,1287536,28,28,4249897,15,30,3998175,1,4,321884,2,16,1287536
200106,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200106,02,185,4,9,North Slope Borough           ,12,12,1411068,2,4,325232,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200106,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200106,02,220,4,9,Sitka Borough                 ,16,16,1458848,4,8,582508,0,0,0,0,0,0, , , , , , , , , , , , 
200106,02,232,4,9,Skagway-Hoonah-Angoon Census A,5,5,475801,0,0,0,0,0,0,0,0,0,3,3,317467,0,0,0,0,0,0,0,0,0
200106,02,261,4,9,Valdez-Cordova Census Area    ,13,13,2154880,0,0,0,0,0,0,0,0,0,13,13,2154880,0,0,0,0,0,0,0,0,0
