Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200108,01,001,3,6,Autauga County                ,113,113,6550598,0,0,0,0,0,0,15,224,11208275,113,113,6550598,0,0,0,0,0,0,15,224,11208275
200108,01,081,3,6,Lee County                    ,266,266,34605044,17,34,1962816,0,0,0,13,223,12094513,266,266,34605044,17,34,1962816,0,0,0,13,223,12094513
200108,01,113,3,6,Russell County                ,131,131,11515302,16,32,2246911,0,0,0,3,29,1233712,131,131,11515302,16,32,2246911,0,0,0,3,29,1233712
200108,02,000,4,9,Alaska Balance of State       ,91,91,17375294,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200108,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200108,02,016,4,9,Aleutians West Census Area    ,8,8,1156527,0,0,0,0,0,0,4,20,2865448,1,1,150000,0,0,0,0,0,0,0,0,0
200108,02,020,4,9,Anchorage Borough             ,784,784,151615648,235,470,56315873,15,57,7389672,20,162,13075094,784,784,151615648,235,470,56315873,15,57,7389672,20,162,13075094
200108,02,050,4,9,Bethel Census Area            ,16,16,2025000,0,0,0,0,0,0,0,0,0,16,16,2025000,0,0,0,0,0,0,0,0,0
200108,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200108,02,090,4,9,Fairbanks North Star Borough  ,123,123,14772900,1,2,107200,0,0,0,2,12,1181500,93,93,11885000,0,0,0,0,0,0,2,12,1181500
200108,02,100,4,9,Haines Borough                ,12,12,1155000,0,0,0,0,0,0,0,0,0,12,12,1155000,0,0,0,0,0,0,0,0,0
200108,02,110,4,9,Juneau Borough                ,44,44,10897141,3,6,679021,1,4,497063,0,0,0,44,44,10897141,3,6,679021,1,4,497063,0,0,0
200108,02,122,4,9,Kenai Peninsula Borough       ,70,70,10988163,0,0,0,0,0,0,0,0,0,59,59,9936447,0,0,0,0,0,0,0,0,0
200108,02,130,4,9,Ketchikan Gateway Borough     ,20,20,2804241,2,4,381420,0,0,0,0,0,0,9,9,1374249,1,2,189184,0,0,0,0,0,0
200108,02,150,4,9,Kodiak Island Borough         ,31,31,4381577,0,0,0,1,4,386780,0,0,0,23,23,3305773,0,0,0,1,4,386780,0,0,0
200108,02,170,4,9,Matanuska-Susitna Borough     ,40,40,5944164,16,32,4280705,1,4,321884,10,77,6813971,37,37,5539424,16,32,4280705,1,4,321884,9,72,6471893
200108,02,180,4,9,Nome Census Area              ,1,1,203993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200108,02,185,4,9,North Slope Borough           ,14,14,1688534,2,4,325232,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200108,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200108,02,220,4,9,Sitka Borough                 ,21,21,1914738,6,12,873762,0,0,0,0,0,0, , , , , , , , , , , , 
200108,02,232,4,9,Skagway-Hoonah-Angoon Census A,15,15,1947472,0,0,0,0,0,0,0,0,0,13,13,1672576,0,0,0,0,0,0,0,0,0
200108,02,261,4,9,Valdez-Cordova Census Area    ,19,19,3020002,0,0,0,0,0,0,0,0,0,15,15,2481880,0,0,0,0,0,0,0,0,0
