Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201410,01,001,3,6,Autauga County                ,109,109,29785129,0,0,0,0,0,0,0,0,0,109,109,29785129,0,0,0,0,0,0,0,0,0
201410,01,007,3,6,Bibb County                   ,17,17,3004716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201410,01,009,3,6,Blount County                 ,3,3,420594,0,0,0,0,0,0,0,0,0,3,3,420594,0,0,0,0,0,0,0,0,0
201410,01,021,3,6,Chilton County                ,10,10,879850,0,0,0,0,0,0,1,8,368300,10,10,879850,0,0,0,0,0,0,1,8,368300
201410,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201410,01,073,3,6,Jefferson County              ,1120,1120,286273992,1,2,246045,8,29,4617666,14,700,62196219,1099,1099,280362141,1,2,246045,8,29,4617666,12,689,61495693
201410,01,081,3,6,Lee County                    ,642,642,176369803,1,2,243468,0,0,0,10,187,30130306,580,580,157490083,1,2,243468,0,0,0,9,182,28590514
201410,01,117,3,6,Shelby County                 ,714,714,156643286,0,0,0,0,0,0,0,0,0,323,323,61823940,0,0,0,0,0,0,0,0,0
201410,01,127,3,6,Walker County                 ,4,4,676000,0,0,0,0,0,0,0,0,0,4,4,676000,0,0,0,0,0,0,0,0,0
201410,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201410,02,016,4,9,Aleutians West Census Area    ,2,2,196236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201410,02,020,4,9,Anchorage Borough             ,483,483,153962326,5,10,2515609,6,20,3281870,20,181,29255585,483,483,153962326,5,10,2515609,6,20,3281870,20,181,29255585
201410,02,020,4,9,Anchorage Municipality        ,483,483,153962326,5,10,2515609,6,20,3281870,20,181,29255585,483,483,153962326,5,10,2515609,6,20,3281870,20,181,29255585
201410,02,050,4,9,Bethel Census Area            ,11,11,2450000,0,0,0,0,0,0,0,0,0,11,11,2450000,0,0,0,0,0,0,0,0,0
201410,02,060,4,9,Bristol Bay Borough           ,2,2,401600,0,0,0,0,0,0,0,0,0,2,2,401600,0,0,0,0,0,0,0,0,0
201410,02,070,4,9,Dillingham Census Area        ,3,3,765546,0,0,0,0,0,0,0,0,0,3,3,765546,0,0,0,0,0,0,0,0,0
201410,02,090,4,9,Fairbanks North Star Borough  ,47,47,8638386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201410,02,100,4,9,Haines Borough                ,5,5,1296746,0,0,0,0,0,0,0,0,0,5,5,1296746,0,0,0,0,0,0,0,0,0
201410,02,105,4,9,Hoonah-Angoon Census Area     ,7,7,1420728,0,0,0,0,0,0,0,0,0,7,7,1420728,0,0,0,0,0,0,0,0,0
201410,02,110,4,9,Juneau Borough                ,45,45,9140111,4,8,1490223,1,4,347718,15,137,16207342,45,45,9140111,4,8,1490223,1,4,347718,15,137,16207342
201410,02,110,4,9,Juneau City and Borough       ,45,45,9140111,4,8,1490223,1,4,347718,15,137,16207342,45,45,9140111,4,8,1490223,1,4,347718,15,137,16207342
201410,02,122,4,9,Kenai Peninsula Borough       ,90,90,18777151,4,8,1217792,2,7,1000000,0,0,0,85,85,17656504,4,8,1217792,2,7,1000000,0,0,0
