Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201612,01,001,3,6,Autauga County                ,169,169,45256130,0,0,0,0,0,0,0,0,0,169,169,45256130,0,0,0,0,0,0,0,0,0
201612,01,007,3,6,Bibb County                   ,12,12,2541940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,01,009,3,6,Blount County                 ,14,14,2815172,0,0,0,0,0,0,0,0,0,14,14,2815172,0,0,0,0,0,0,0,0,0
201612,01,021,3,6,Chilton County                ,24,24,3398050,0,0,0,0,0,0,0,0,0,24,24,3398050,0,0,0,0,0,0,0,0,0
201612,01,073,3,6,Jefferson County              ,1500,1500,375728598,0,0,0,0,0,0,14,663,68963432,1318,1318,331219782,0,0,0,0,0,0,8,353,39249990
201612,01,083,3,6,Limestone County              ,117,117,22346833,0,0,0,0,0,0,0,0,0,117,117,22346833,0,0,0,0,0,0,0,0,0
201612,01,089,3,6,Madison County                ,2203,2203,314665094,0,0,0,0,0,0,28,672,47116980,2198,2198,314033519,0,0,0,0,0,0,28,672,47116980
201612,01,113,3,6,Russell County                ,116,116,19352748,1,2,80304,0,0,0,1,12,700000,116,116,19352748,1,2,80304,0,0,0,1,12,700000
201612,01,115,3,6,St. Clair County              ,152,152,24012203,0,0,0,0,0,0,0,0,0,137,137,21303486,0,0,0,0,0,0,0,0,0
201612,01,117,3,6,Shelby County                 ,991,991,221682899,0,0,0,0,0,0,9,99,1683000,481,481,97336051,0,0,0,0,0,0,0,0,0
201612,01,127,3,6,Walker County                 ,8,8,2260000,0,0,0,0,0,0,0,0,0,8,8,2260000,0,0,0,0,0,0,0,0,0
201612,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,02,016,4,9,Aleutians West Census Area    ,4,4,392472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201612,02,020,4,9,Anchorage Borough             ,719,719,225284620,0,0,0,12,37,6422957,18,174,27508629,0,0,0,0,0,0,0,0,0,0,0,0
201612,02,020,4,9,Anchorage Municipality        ,719,719,225284620,0,0,0,12,37,6422957,18,174,27508629,0,0,0,0,0,0,0,0,0,0,0,0
201612,02,050,4,9,Bethel Census Area            ,6,6,1800000,1,2,450000,0,0,0,0,0,0,6,6,1800000,1,2,450000,0,0,0,0,0,0
201612,02,060,4,9,Bristol Bay Borough           ,2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,0,0,0,0,0,0,0,0,0
201612,02,070,4,9,Dillingham Census Area        ,3,3,870887,0,0,0,0,0,0,0,0,0,1,1,287713,0,0,0,0,0,0,0,0,0
201612,02,090,4,9,Fairbanks North Star Borough  ,11,11,2930822,0,0,0,0,0,0,0,0,0,11,11,2930822,0,0,0,0,0,0,0,0,0
201612,02,100,4,9,Haines Borough                ,8,8,2228561,0,0,0,0,0,0,0,0,0,1,1,287713,0,0,0,0,0,0,0,0,0
201612,02,105,4,9,Hoonah-Angoon Census Area     ,3,3,500000,0,0,0,0,0,0,0,0,0,3,3,500000,0,0,0,0,0,0,0,0,0
201612,02,110,4,9,Juneau Borough                ,50,50,12237748,5,10,1745112,3,10,424992,10,83,11202481,50,50,12237748,5,10,1745112,3,10,424992,10,83,11202481
