Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201705,01,001,3,6,Autauga County                ,97,97,24596457,0,0,0,0,0,0,0,0,0,97,97,24596457,0,0,0,0,0,0,0,0,0
201705,01,007,3,6,Bibb County                   ,4,4,1137726,0,0,0,0,0,0,0,0,0,2,2,490000,0,0,0,0,0,0,0,0,0
201705,01,009,3,6,Blount County                 ,5,5,1776000,0,0,0,0,0,0,0,0,0,5,5,1776000,0,0,0,0,0,0,0,0,0
201705,01,021,3,6,Chilton County                ,19,19,2288500,0,0,0,0,0,0,0,0,0,19,19,2288500,0,0,0,0,0,0,0,0,0
201705,01,073,3,6,Jefferson County              ,622,622,166714813,1,2,107950,1,4,875000,5,54,6461134,582,582,161245565,1,2,107950,1,4,875000,1,6,650080
201705,01,081,3,6,Lee County                    ,451,451,126106571,10,20,2131775,0,0,0,1,14,1892000,451,451,126106571,10,20,2131775,0,0,0,1,14,1892000
201705,01,083,3,6,Limestone County              ,51,51,10652515,0,0,0,0,0,0,0,0,0,50,50,10525086,0,0,0,0,0,0,0,0,0
201705,01,089,3,6,Madison County                ,1071,1071,156497707,0,0,0,0,0,0,1,36,1589076,1070,1070,156371392,0,0,0,0,0,0,1,36,1589076
201705,01,113,3,6,Russell County                ,48,48,7504045,0,0,0,0,0,0,0,0,0,48,48,7504045,0,0,0,0,0,0,0,0,0
201705,01,115,3,6,St. Clair County              ,82,82,15500567,0,0,0,0,0,0,0,0,0,75,75,14033787,0,0,0,0,0,0,0,0,0
201705,01,117,3,6,Shelby County                 ,454,454,103148499,0,0,0,0,0,0,5,38,2010500,216,216,44282864,0,0,0,0,0,0,0,0,0
201705,01,127,3,6,Walker County                 ,5,5,800000,0,0,0,0,0,0,0,0,0,5,5,800000,0,0,0,0,0,0,0,0,0
201705,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,02,016,4,9,Aleutians West Census Area    ,2,2,196236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,02,020,4,9,Anchorage Municipality        ,317,317,99261084,0,0,0,5,16,2783833,7,59,9327638,0,0,0,0,0,0,0,0,0,0,0,0
201705,02,050,4,9,Bethel Census Area            ,5,5,1572104,0,0,0,0,0,0,0,0,0,5,5,1572104,0,0,0,0,0,0,0,0,0
201705,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,02,070,4,9,Dillingham Census Area        ,1,1,291052,0,0,0,0,0,0,0,0,0,1,1,291052,0,0,0,0,0,0,0,0,0
201705,02,090,4,9,Fairbanks North Star Borough  ,2,2,585000,0,0,0,0,0,0,0,0,0,2,2,585000,0,0,0,0,0,0,0,0,0
201705,02,100,4,9,Haines Borough                ,3,3,834404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,02,110,4,9,Juneau City and Borough       ,17,17,3734309,1,2,391732,0,0,0,0,0,0,17,17,3734309,1,2,391732,0,0,0,0,0,0
201705,02,122,4,9,Kenai Peninsula Borough       ,42,42,7074150,1,2,250465,0,0,0,0,0,0,32,32,4913178,0,0,0,0,0,0,0,0,0
