Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200207,01,001,3,6,Autauga County                ,168,168,8276000,0,0,0,0,0,0,0,0,0,168,168,8276000,0,0,0,0,0,0,0,0,0
200207,01,081,3,6,Lee County                    ,257,257,35020348,38,76,4210509,9,35,2547864,54,605,30018494,257,257,35020348,38,76,4210509,9,35,2547864,54,605,30018494
200207,01,113,3,6,Russell County                ,107,107,10057570,14,28,1152968,0,0,0,0,0,0,107,107,10057570,14,28,1152968,0,0,0,0,0,0
200207,02,000,4,9,Alaska Balance of State       ,89,89,17138060,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200207,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200207,02,016,4,9,Aleutians West Census Area    ,6,6,463790,0,0,0,0,0,0,0,0,0,5,5,320000,0,0,0,0,0,0,0,0,0
200207,02,020,4,9,Anchorage Borough             ,567,567,116237608,178,356,46948018,20,73,5089097,17,190,17786181,567,567,116237608,178,356,46948018,20,73,5089097,17,190,17786181
200207,02,050,4,9,Bethel Census Area            ,36,36,5348864,0,0,0,0,0,0,0,0,0,33,33,4950000,0,0,0,0,0,0,0,0,0
200207,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200207,02,090,4,9,Fairbanks North Star Borough  ,122,122,15403461,5,10,425000,0,0,0,0,0,0,84,84,11147000,5,10,425000,0,0,0,0,0,0
200207,02,100,4,9,Haines Borough                ,5,5,670000,0,0,0,0,0,0,0,0,0,5,5,670000,0,0,0,0,0,0,0,0,0
200207,02,110,4,9,Juneau Borough                ,56,56,11513116,4,8,1326652,0,0,0,0,0,0,56,56,11513116,4,8,1326652,0,0,0,0,0,0
200207,02,122,4,9,Kenai Peninsula Borough       ,61,61,8045359,0,0,0,0,0,0,0,0,0,50,50,6792788,0,0,0,0,0,0,0,0,0
200207,02,130,4,9,Ketchikan Gateway Borough     ,12,12,1795283,0,0,0,0,0,0,0,0,0,6,6,912193,0,0,0,0,0,0,0,0,0
200207,02,150,4,9,Kodiak Island Borough         ,24,24,3976279,1,2,183103,0,0,0,0,0,0,20,20,3383383,1,2,183103,0,0,0,0,0,0
200207,02,170,4,9,Matanuska-Susitna Borough     ,50,50,7417623,7,14,1515195,11,43,3388677,5,37,2738979,47,47,6962472,5,10,969655,11,43,3388677,4,32,2239808
200207,02,180,4,9,Nome Census Area              ,2,2,156257,0,0,0,0,0,0,0,0,0,2,2,156257,0,0,0,0,0,0,0,0,0
200207,02,185,4,9,North Slope Borough           ,11,11,1406663,2,4,325232,0,0,0,0,0,0, , , , , , , , , , , , 
200207,02,201,4,9,Prince of Wales-Outer Ketchika,1,1,129086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200207,02,220,4,9,Sitka Borough                 ,18,18,1920492,2,4,291254,0,0,0,0,0,0,4,4,644000,0,0,0,0,0,0,0,0,0
200207,02,232,4,9,Skagway-Hoonah-Angoon Census A,11,11,1250694,0,0,0,0,0,0,0,0,0,11,11,1250694,0,0,0,0,0,0,0,0,0
200207,02,261,4,9,Valdez-Cordova Census Area    ,15,15,2120367,0,0,0,0,0,0,0,0,0,14,14,1943377,0,0,0,0,0,0,0,0,0
