Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200605,01,001,3,6,Autauga County                ,182,182,30912813,0,0,0,0,0,0,0,0,0,182,182,30912813,0,0,0,0,0,0,0,0,0
200605,01,007,3,6,Bibb County                   ,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
200605,01,009,3,6,Blount County                 ,16,16,3198500,2,4,156780,0,0,0,0,0,0,15,15,2961000,2,4,156780,0,0,0,0,0,0
200605,01,021,3,6,Chilton County                ,43,43,6206873,0,0,0,0,0,0,1,6,367347,39,39,5498450,0,0,0,0,0,0,0,0,0
200605,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,1,5,250000,0,0,0,0,0,0,0,0,0,0,0,0
200605,01,073,3,6,Jefferson County              ,1649,1649,291156651,0,0,0,3,9,540000,21,414,21668886,1567,1567,279628236,0,0,0,3,9,540000,16,326,15567658
200605,01,081,3,6,Lee County                    ,696,696,105669030,7,14,886678,0,0,0,19,371,22634057,696,696,105669030,7,14,886678,0,0,0,19,371,22634057
200605,01,115,3,6,St. Clair County              ,273,273,33975931,5,10,400000,1,4,356610,0,0,0,273,273,33975931,5,10,400000,1,4,356610,0,0,0
200605,01,117,3,6,Shelby County                 ,1100,1100,176180770,0,0,0,0,0,0,2,29,1864249,603,603,92443795,0,0,0,0,0,0,1,24,1560000
200605,01,127,3,6,Walker County                 ,28,28,4290485,0,0,0,0,0,0,0,0,0,25,25,3864000,0,0,0,0,0,0,0,0,0
200605,02,000,4,9,Alaska Balance of State       ,84,84,16118593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200605,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200605,02,016,4,9,Aleutians West Census Area    ,3,3,292902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200605,02,020,4,9,Anchorage Borough             ,290,290,80809536,33,66,7988032,5,16,1541759,16,411,50457045,290,290,80809536,33,66,7988032,5,16,1541759,16,411,50457045
200605,02,050,4,9,Bethel Census Area            ,14,14,2026373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200605,02,060,4,9,Bristol Bay Borough           ,6,6,1062352,1,2,450000,0,0,0,0,0,0,6,6,1062352,1,2,450000,0,0,0,0,0,0
200605,02,090,4,9,Fairbanks North Star Borough  ,89,89,20142224,7,14,1415000,1,4,250000,0,0,0,78,78,18890000,7,14,1415000,1,4,250000,0,0,0
200605,02,100,4,9,Haines Borough                ,9,9,1475000,0,0,0,0,0,0,0,0,0,9,9,1475000,0,0,0,0,0,0,0,0,0
200605,02,110,4,9,Juneau Borough                ,33,33,9840943,5,10,1522923,0,0,0,2,21,2892760,33,33,9840943,5,10,1522923,0,0,0,2,21,2892760
200605,02,122,4,9,Kenai Peninsula Borough       ,47,47,9251192,1,2,58500,0,0,0,0,0,0,39,39,7794670,0,0,0,0,0,0,0,0,0
200605,02,130,4,9,Ketchikan Gateway Borough     ,15,15,2731559,0,0,0,0,0,0,0,0,0,15,15,2731559,0,0,0,0,0,0,0,0,0
200605,02,150,4,9,Kodiak Island Borough         ,16,16,3000201,2,4,458146,1,3,233791,0,0,0,13,13,2374768,2,4,458146,0,0,0,0,0,0
