Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200604,01,001,3,6,Autauga County                ,145,145,24403589,0,0,0,0,0,0,0,0,0,145,145,24403589,0,0,0,0,0,0,0,0,0
200604,01,007,3,6,Bibb County                   ,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
200604,01,009,3,6,Blount County                 ,13,13,2590880,0,0,0,0,0,0,0,0,0,13,13,2590880,0,0,0,0,0,0,0,0,0
200604,01,021,3,6,Chilton County                ,27,27,3539923,0,0,0,0,0,0,1,6,367347,24,24,2981500,0,0,0,0,0,0,0,0,0
200604,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,1,5,250000,0,0,0,0,0,0,0,0,0,0,0,0
200604,01,073,3,6,Jefferson County              ,1336,1336,240826778,0,0,0,3,9,540000,20,394,20696220,1208,1208,215450518,0,0,0,3,9,540000,15,306,14594992
200604,01,081,3,6,Lee County                    ,566,566,86962629,7,14,886678,0,0,0,15,256,14320157,566,566,86962629,7,14,886678,0,0,0,15,256,14320157
200604,01,115,3,6,St. Clair County              ,219,219,27088448,5,10,400000,1,4,356610,0,0,0,219,219,27088448,5,10,400000,1,4,356610,0,0,0
200604,01,117,3,6,Shelby County                 ,880,880,140770178,0,0,0,0,0,0,1,5,304249,500,500,78044030,0,0,0,0,0,0,0,0,0
200604,01,127,3,6,Walker County                 ,18,18,3054000,0,0,0,0,0,0,0,0,0,18,18,3054000,0,0,0,0,0,0,0,0,0
200604,02,000,4,9,Alaska Balance of State       ,63,63,12088945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200604,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200604,02,016,4,9,Aleutians West Census Area    ,2,2,194602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200604,02,020,4,9,Anchorage Borough             ,186,186,49669504,23,46,3727540,5,16,1541759,9,215,25962449,186,186,49669504,23,46,3727540,5,16,1541759,9,215,25962449
200604,02,050,4,9,Bethel Census Area            ,9,9,1311238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200604,02,060,4,9,Bristol Bay Borough           ,4,4,662352,0,0,0,0,0,0,0,0,0,4,4,662352,0,0,0,0,0,0,0,0,0
200604,02,090,4,9,Fairbanks North Star Borough  ,49,49,13947231,7,14,1415000,1,4,250000,0,0,0,41,41,13063000,7,14,1415000,1,4,250000,0,0,0
200604,02,100,4,9,Haines Borough                ,7,7,1075000,0,0,0,0,0,0,0,0,0,7,7,1075000,0,0,0,0,0,0,0,0,0
200604,02,110,4,9,Juneau Borough                ,20,20,6008041,1,2,344862,0,0,0,1,12,1653219,20,20,6008041,1,2,344862,0,0,0,1,12,1653219
200604,02,122,4,9,Kenai Peninsula Borough       ,28,28,5225288,0,0,0,1,4,1000000,0,0,0,26,26,4904546,0,0,0,1,4,1000000,0,0,0
200604,02,130,4,9,Ketchikan Gateway Borough     ,7,7,1213740,1,2,196323,0,0,0,0,0,0,5,5,868380,0,0,0,0,0,0,0,0,0
200604,02,150,4,9,Kodiak Island Borough         ,9,9,1730455,2,4,458146,1,3,233791,0,0,0,6,6,1105022,2,4,458146,0,0,0,0,0,0
