Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200202,01,001,3,6,Autauga County                ,47,47,2499975,0,0,0,0,0,0,0,0,0,47,47,2499975,0,0,0,0,0,0,0,0,0
200202,01,081,3,6,Lee County                    ,47,47,7499924,12,24,1328352,1,4,359856,6,68,4790000,47,47,7499924,12,24,1328352,1,4,359856,6,68,4790000
200202,01,113,3,6,Russell County                ,32,32,3024479,4,8,323400,0,0,0,0,0,0,32,32,3024479,4,8,323400,0,0,0,0,0,0
200202,02,000,4,9,Alaska Balance of State       ,18,18,3506950,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200202,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,016,4,9,Aleutians West Census Area    ,1,1,143790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,020,4,9,Anchorage Borough             ,127,127,23096135,33,66,8750572,0,0,0,3,16,1955202,127,127,23096135,33,66,8750572,0,0,0,3,16,1955202
200202,02,050,4,9,Bethel Census Area            ,2,2,350000,0,0,0,0,0,0,0,0,0,2,2,350000,0,0,0,0,0,0,0,0,0
200202,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,090,4,9,Fairbanks North Star Borough  ,15,15,1537890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,100,4,9,Haines Borough                ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
200202,02,110,4,9,Juneau Borough                ,6,6,1326902,0,0,0,0,0,0,0,0,0,6,6,1326902,0,0,0,0,0,0,0,0,0
200202,02,122,4,9,Kenai Peninsula Borough       ,6,6,676697,0,0,0,0,0,0,0,0,0,4,4,415400,0,0,0,0,0,0,0,0,0
200202,02,130,4,9,Ketchikan Gateway Borough     ,3,3,425006,0,0,0,0,0,0,0,0,0,1,1,152694,0,0,0,0,0,0,0,0,0
200202,02,150,4,9,Kodiak Island Borough         ,6,6,859147,1,2,202255,0,0,0,0,0,0,3,3,445141,0,0,0,0,0,0,0,0,0
200202,02,170,4,9,Matanuska-Susitna Borough     ,16,16,2427498,0,0,0,0,0,0,0,0,0,16,16,2427498,0,0,0,0,0,0,0,0,0
200202,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,185,4,9,North Slope Borough           ,2,2,277466,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200202,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,220,4,9,Sitka Borough                 ,3,3,273534,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200202,02,232,4,9,Skagway-Hoonah-Angoon Census A,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
200202,02,261,4,9,Valdez-Cordova Census Area    ,1,1,176990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200202,02,280,4,9,Wrangell-Petersburg Census Are,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
