Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201511,01,001,3,6,Autauga County                ,151,151,38257489,0,0,0,0,0,0,0,0,0,151,151,38257489,0,0,0,0,0,0,0,0,0
201511,01,007,3,6,Bibb County                   ,23,23,4064464,0,0,0,0,0,0,0,0,0,4,4,769000,0,0,0,0,0,0,0,0,0
201511,01,009,3,6,Blount County                 ,8,8,1419173,0,0,0,0,0,0,2,40,3831302,8,8,1419173,0,0,0,0,0,0,2,40,3831302
201511,01,021,3,6,Chilton County                ,17,17,1718200,0,0,0,0,0,0,0,0,0,17,17,1718200,0,0,0,0,0,0,0,0,0
201511,01,073,3,6,Jefferson County              ,1269,1269,334165606,0,0,0,0,0,0,20,857,81045425,1179,1179,315209304,0,0,0,0,0,0,17,842,80547758
201511,01,083,3,6,Limestone County              ,95,95,20438857,0,0,0,0,0,0,0,0,0,94,94,20310857,0,0,0,0,0,0,0,0,0
201511,01,089,3,6,Madison County                ,1854,1854,290342339,1,2,219948,4,16,340000,20,430,25026554,1850,1850,289837079,1,2,219948,4,16,340000,20,430,25026554
201511,01,113,3,6,Russell County                ,155,155,27467683,1,2,113764,0,0,0,8,312,22036000,144,144,25520659,1,2,113764,0,0,0,8,312,22036000
201511,01,115,3,6,St. Clair County              ,119,119,18584366,0,0,0,0,0,0,0,0,0,110,110,17324366,0,0,0,0,0,0,0,0,0
201511,01,117,3,6,Shelby County                 ,853,853,191261091,0,0,0,0,0,0,0,0,0,456,456,95290054,0,0,0,0,0,0,0,0,0
201511,01,127,3,6,Walker County                 ,12,12,2964429,0,0,0,0,0,0,0,0,0,11,11,2760000,0,0,0,0,0,0,0,0,0
201511,02,013,4,9,Aleutians East Borough        ,0,0,0,1,2,293438,0,0,0,0,0,0,0,0,0,1,2,293438,0,0,0,0,0,0
201511,02,016,4,9,Aleutians West Census Area    ,3,3,294354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511,02,020,4,9,Anchorage Borough             ,595,595,186126629,1,2,322399,11,33,5757314,15,131,20710518,0,0,0,0,0,0,0,0,0,0,0,0
201511,02,020,4,9,Anchorage Municipality        ,595,595,186126629,1,2,322399,11,33,5757314,15,131,20710518,0,0,0,0,0,0,0,0,0,0,0,0
201511,02,050,4,9,Bethel Census Area            ,6,6,1300000,2,4,700000,0,0,0,0,0,0,6,6,1300000,2,4,700000,0,0,0,0,0,0
201511,02,060,4,9,Bristol Bay Borough           ,3,3,401500,0,0,0,0,0,0,0,0,0,3,3,401500,0,0,0,0,0,0,0,0,0
201511,02,070,4,9,Dillingham Census Area        ,2,2,480624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201511,02,090,4,9,Fairbanks North Star Borough  ,7,7,2188800,0,0,0,0,0,0,0,0,0,7,7,2188800,0,0,0,0,0,0,0,0,0
201511,02,100,4,9,Haines Borough                ,7,7,1959453,0,0,0,0,0,0,0,0,0,6,6,1700798,0,0,0,0,0,0,0,0,0
201511,02,105,4,9,Hoonah-Angoon Census Area     ,2,2,546769,0,0,0,0,0,0,0,0,0,1,1,291587,0,0,0,0,0,0,0,0,0
201511,02,110,4,9,Juneau Borough                ,71,71,15234386,2,4,646872,0,0,0,1,8,822126,71,71,15234386,2,4,646872,0,0,0,1,8,822126
