Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200111,01,001,3,6,Autauga County                ,158,158,9296128,0,0,0,0,0,0,15,224,11208275,158,158,9296128,0,0,0,0,0,0,15,224,11208275
200111,01,081,3,6,Lee County                    ,346,346,46106568,21,42,2463256,1,3,235478,42,521,25372346,346,346,46106568,21,42,2463256,1,3,235478,42,521,25372346
200111,01,113,3,6,Russell County                ,188,188,16639153,17,34,2367247,0,0,0,4,37,1584212,188,188,16639153,17,34,2367247,0,0,0,4,37,1584212
200111,02,000,4,9,Alaska Balance of State       ,176,176,33377314,7,14,1863288,2,8,923306,0,0,0,55,55,10107665,7,14,1863288,2,8,923306,0,0,0
200111,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200111,02,016,4,9,Aleutians West Census Area    ,8,8,1132737,0,0,0,0,0,0,3,15,2149086,2,2,270000,0,0,0,0,0,0,0,0,0
200111,02,020,4,9,Anchorage Borough             ,1000,1000,196425676,323,646,79670141,19,72,9525086,22,178,14613585,1000,1000,196425676,323,646,79670141,19,72,9525086,22,178,14613585
200111,02,050,4,9,Bethel Census Area            ,19,19,2475000,0,0,0,0,0,0,0,0,0,19,19,2475000,0,0,0,0,0,0,0,0,0
200111,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200111,02,090,4,9,Fairbanks North Star Borough  ,165,165,19980048,1,2,107200,0,0,0,2,12,1181500,133,133,16908500,0,0,0,0,0,0,2,12,1181500
200111,02,100,4,9,Haines Borough                ,15,15,1435000,0,0,0,0,0,0,0,0,0,15,15,1435000,0,0,0,0,0,0,0,0,0
200111,02,110,4,9,Juneau Borough                ,59,59,13974742,8,16,2353100,2,8,993672,0,0,0,59,59,13974742,8,16,2353100,2,8,993672,0,0,0
200111,02,122,4,9,Kenai Peninsula Borough       ,86,86,12829809,0,0,0,0,0,0,0,0,0,65,65,10740447,0,0,0,0,0,0,0,0,0
200111,02,130,4,9,Ketchikan Gateway Borough     ,25,25,3617328,2,4,378368,0,0,0,1,24,1679856,17,17,2595804,2,4,378368,0,0,0,1,24,1679856
200111,02,150,4,9,Kodiak Island Borough         ,39,39,5836887,2,4,444787,1,4,386780,0,0,0,35,35,5313091,2,4,444787,1,4,386780,0,0,0
200111,02,170,4,9,Matanuska-Susitna Borough     ,56,56,8445154,20,40,5294601,2,8,511964,9,72,6471893,56,56,8445154,20,40,5294601,2,8,511964,9,72,6471893
200111,02,180,4,9,Nome Census Area              ,3,3,414948,0,0,0,0,0,0,0,0,0,3,3,414948,0,0,0,0,0,0,0,0,0
200111,02,185,4,9,North Slope Borough           ,17,17,2104733,2,4,325232,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200111,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200111,02,220,4,9,Sitka Borough                 ,28,28,2552984,8,16,1165016,0,0,0,0,0,0, , , , , , , , , , , , 
200111,02,232,4,9,Skagway-Hoonah-Angoon Census A,13,13,1672576,0,0,0,0,0,0,0,0,0,13,13,1672576,0,0,0,0,0,0,0,0,0
