Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200707,01,001,3,6,Autauga County                ,204,204,33018106,0,0,0,0,0,0,0,0,0,204,204,33018106,0,0,0,0,0,0,0,0,0
200707,01,007,3,6,Bibb County                   ,5,5,972048,0,0,0,0,0,0,0,0,0,5,5,972048,0,0,0,0,0,0,0,0,0
200707,01,009,3,6,Blount County                 ,27,27,3720463,0,0,0,1,4,151000,0,0,0,27,27,3720463,0,0,0,1,4,151000,0,0,0
200707,01,021,3,6,Chilton County                ,59,59,7902903,0,0,0,0,0,0,0,0,0,57,57,7595000,0,0,0,0,0,0,0,0,0
200707,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200707,01,073,3,6,Jefferson County              ,1771,1771,332021861,0,0,0,1,4,662816,1,48,5322456,1703,1703,320768779,0,0,0,1,4,662816,1,48,5322456
200707,01,081,3,6,Lee County                    ,735,735,126084830,11,22,2052216,0,0,0,7,186,22788255,628,628,107310297,10,20,1914169,0,0,0,5,153,20003513
200707,01,115,3,6,St. Clair County              ,243,243,32723758,0,0,0,0,0,0,0,0,0,236,236,31357808,0,0,0,0,0,0,0,0,0
200707,01,117,3,6,Shelby County                 ,1245,1245,214131173,0,0,0,0,0,0,0,0,0,786,786,135592724,0,0,0,0,0,0,0,0,0
200707,01,127,3,6,Walker County                 ,36,36,6158000,0,0,0,0,0,0,0,0,0,36,36,6158000,0,0,0,0,0,0,0,0,0
200707,02,000,4,9,Alaska Balance of State       ,121,121,27369643,6,12,1702552,1,4,594078,0,0,0,22,22,8192642,6,12,1702552,1,4,594078,0,0,0
200707,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,3,12,2423244,0,0,0,0,0,0,0,0,0,3,12,2423244,0,0,0
200707,02,016,4,9,Aleutians West Census Area    ,4,4,392756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200707,02,020,4,9,Anchorage Borough             ,183,183,64987365,53,106,17774749,30,119,17576406,10,139,14126425,183,183,64987365,53,106,17774749,30,119,17576406,10,139,14126425
200707,02,050,4,9,Bethel Census Area            ,22,22,3154592,1,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200707,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200707,02,090,4,9,Fairbanks North Star Borough  ,64,64,9010865,3,6,833200,3,10,930000,0,0,0,37,37,4471424,1,2,350000,3,10,930000,0,0,0
200707,02,100,4,9,Haines Borough                ,10,10,1505000,1,2,150000,0,0,0,0,0,0,10,10,1505000,1,2,150000,0,0,0,0,0,0
200707,02,110,4,9,Juneau Borough                ,35,35,8449360,3,6,903278,0,0,0,0,0,0,35,35,8449360,3,6,903278,0,0,0,0,0,0
200707,02,122,4,9,Kenai Peninsula Borough       ,78,78,15563867,3,6,189500,0,0,0,2,18,1464171,71,71,13799043,2,4,131000,0,0,0,2,18,1464171
200707,02,130,4,9,Ketchikan Gateway Borough     ,18,18,3532527,0,0,0,0,0,0,1,6,659262,18,18,3532527,0,0,0,0,0,0,1,6,659262
200707,02,150,4,9,Kodiak Island Borough         ,16,16,3775640,0,0,0,0,0,0,0,0,0,16,16,3775640,0,0,0,0,0,0,0,0,0
