Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200011,01,001,3,6,Autauga County                ,160,160,8945700,0,0,0,0,0,0,1,6,187500,145,145,7982619,0,0,0,0,0,0,0,0,0
200011,01,081,3,6,Lee County                    ,304,304,43150410,66,132,6717524,6,18,1452440,8,82,4269036,304,304,43150410,66,132,6717524,6,18,1452440,8,82,4269036
200011,01,113,3,6,Russell County                ,107,107,8018417,1,2,90000,0,0,0,13,248,13499064,107,107,8018417,1,2,90000,0,0,0,13,248,13499064
200011,02,013,4,9,Aleutians East Borough        ,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200011,02,016,4,9,Aleutians West Census Area    ,18,18,2506002,0,0,0,0,0,0,4,32,4584720,18,18,2506002,0,0,0,0,0,0,4,32,4584720
200011,02,020,4,9,Anchorage Borough             ,778,778,152621188,97,194,25922661,7,26,3720175,14,133,11146524,778,778,152621188,97,194,25922661,7,26,3720175,14,133,11146524
200011,02,050,4,9,Bethel Census Area            ,49,49,6221430,0,0,0,0,0,0,0,0,0,49,49,6221430,0,0,0,0,0,0,0,0,0
200011,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200011,02,090,4,9,Fairbanks North Star Borough  ,143,143,14626625,1,2,107200,1,3,125160,0,0,0,109,109,11373322,0,0,0,0,0,0,0,0,0
200011,02,100,4,9,Haines Borough                ,8,8,734000,0,0,0,0,0,0,0,0,0,8,8,734000,0,0,0,0,0,0,0,0,0
200011,02,110,4,9,Juneau Borough                ,83,83,17022258,4,8,1257253,1,4,364312,0,0,0,59,59,12870285,1,2,420706,1,4,364312,0,0,0
200011,02,122,4,9,Kenai Peninsula Borough       ,89,89,11199882,1,2,244000,2,7,392000,1,6,205882,87,87,10985282,1,2,244000,2,7,392000,1,6,205882
200011,02,130,4,9,Ketchikan Gateway Borough     ,29,29,3975618,4,8,768942,0,0,0,0,0,0,27,27,3745807,3,6,586667,0,0,0,0,0,0
200011,02,150,4,9,Kodiak Island Borough         ,40,40,5603748,4,8,809019,0,0,0,0,0,0,36,36,5079952,4,8,809019,0,0,0,0,0,0
200011,02,170,4,9,Matanuska-Susitna Borough     ,60,60,8146471,4,8,869197,1,3,184154,4,48,3476837,60,60,8146471,4,8,869197,1,3,184154,4,48,3476837
200011,02,180,4,9,Nome Census Area              ,3,3,611978,0,0,0,0,0,0,0,0,0,3,3,611978,0,0,0,0,0,0,0,0,0
200011,02,185,4,9,North Slope Borough           ,54,54,5814005,11,22,1788246,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200011,02,201,4,9,Prince of Wales-Outer Ketchika,1,1,129086,0,0,0,0,0,0,0,0,0,1,1,129086,0,0,0,0,0,0,0,0,0
200011,02,232,4,9,Skagway-Hoonah-Angoon Census A,16,16,1730874,0,0,0,0,0,0,1,10,295000,16,16,1730874,0,0,0,0,0,0,1,10,295000
200011,02,261,4,9,Valdez-Cordova Census Area    ,36,36,5039912,0,0,0,0,0,0,0,0,0,33,33,4681463,0,0,0,0,0,0,0,0,0
200011,02,280,4,9,Wrangell-Petersburg Census Are,9,9,714660,0,0,0,0,0,0,0,0,0,9,9,714660,0,0,0,0,0,0,0,0,0
