Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200407,01,001,3,6,Autauga County                ,220,220,11883475,0,0,0,0,0,0,0,0,0,220,220,11883475,0,0,0,0,0,0,0,0,0
200407,01,007,3,6,Bibb County                   ,3,3,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200407,01,009,3,6,Blount County                 ,21,21,2845506,1,2,93060,0,0,0,5,40,2205105,13,13,1832800,0,0,0,0,0,0,5,40,2205105
200407,01,021,3,6,Chilton County                ,33,33,3654856,0,0,0,0,0,0,1,5,150000,28,28,3098200,0,0,0,0,0,0,1,5,150000
200407,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200407,01,073,3,6,Jefferson County              ,2179,2179,386003459,1,2,130000,0,0,0,43,755,47847673,2091,2091,377035086,1,2,130000,0,0,0,42,750,47574073
200407,01,081,3,6,Lee County                    ,565,565,74581831,32,64,4457486,1,4,427623,14,157,9450000,565,565,74581831,32,64,4457486,1,4,427623,14,157,9450000
200407,01,087,3,6,Macon County                  ,9,9,538962,0,0,0,0,0,0,0,0,0,7,7,417500,0,0,0,0,0,0,0,0,0
200407,01,113,3,6,Russell County                ,190,190,18011577,10,20,864056,0,0,0,8,64,3027338,190,190,18011577,10,20,864056,0,0,0,8,64,3027338
200407,01,115,3,6,St. Clair County              ,349,349,34342824,28,56,3191999,0,0,0,0,0,0,324,324,30592824,28,56,3191999,0,0,0,0,0,0
200407,01,117,3,6,Shelby County                 ,1477,1477,213838742,0,0,0,0,0,0,15,223,14395301,791,791,116477103,0,0,0,0,0,0,14,216,13870498
200407,01,123,3,6,Tallapoosa County             ,17,17,1591356,0,0,0,0,0,0,0,0,0,17,17,1591356,0,0,0,0,0,0,0,0,0
200407,01,125,3,6,Tuscaloosa County             ,636,636,82135712,7,14,1729000,0,0,0,4,50,2185840,636,636,82135712,7,14,1729000,0,0,0,4,50,2185840
200407,01,127,3,6,Walker County                 ,43,43,5996675,1,2,75000,0,0,0,7,45,2900000,43,43,5996675,1,2,75000,0,0,0,7,45,2900000
200407,02,000,4,9,Alaska Balance of State       ,121,121,23269649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200407,02,013,4,9,Aleutians East Borough        ,1,1,200405,0,0,0,0,0,0,0,0,0,1,1,200405,0,0,0,0,0,0,0,0,0
200407,02,016,4,9,Aleutians West Census Area    ,4,4,374550,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200407,02,020,4,9,Anchorage Borough             ,534,534,127539059,182,364,57210405,17,66,7237302,18,218,24881743,534,534,127539059,182,364,57210405,17,66,7237302,18,218,24881743
200407,02,050,4,9,Bethel Census Area            ,50,50,7500000,0,0,0,0,0,0,0,0,0,50,50,7500000,0,0,0,0,0,0,0,0,0
200407,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200407,02,090,4,9,Fairbanks North Star Borough  ,149,149,23599373,16,32,2910928,7,27,2257500,1,6,900000,123,123,19758673,16,32,2910928,6,24,1965000,1,6,900000
200407,02,100,4,9,Haines Borough                ,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
