Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201905,01,001,3,6,Autauga County                ,111,111,32892171,0,0,0,0,0,0,0,0,0,111,111,32892171,0,0,0,0,0,0,0,0,0
201905,01,007,3,6,Bibb County                   ,7,7,1837387,0,0,0,0,0,0,0,0,0,4,4,1072000,0,0,0,0,0,0,0,0,0
201905,01,009,3,6,Blount County                 ,14,14,2292189,0,0,0,0,0,0,0,0,0,14,14,2292189,0,0,0,0,0,0,0,0,0
201905,01,021,3,6,Chilton County                ,15,15,2541661,0,0,0,0,0,0,0,0,0,14,14,2377232,0,0,0,0,0,0,0,0,0
201905,01,073,3,6,Jefferson County              ,608,608,171520582,0,0,0,0,0,0,0,0,0,435,435,128023209,0,0,0,0,0,0,0,0,0
201905,01,081,3,6,Lee County                    ,489,489,134340428,15,30,3446774,9,27,3418857,5,85,19036796,366,366,99640906,13,26,3025436,9,27,3418857,3,19,1780104
201905,01,083,3,6,Limestone County              ,108,108,22337597,0,0,0,0,0,0,0,0,0,108,108,22337597,0,0,0,0,0,0,0,0,0
201905,01,089,3,6,Madison County                ,1311,1311,181146638,0,0,0,15,60,1050000,0,0,0,1311,1311,181146638,0,0,0,15,60,1050000,0,0,0
201905,01,113,3,6,Russell County                ,68,68,9825800,1,2,143676,0,0,0,0,0,0,60,60,8855881,1,2,143676,0,0,0,0,0,0
201905,01,115,3,6,St. Clair County              ,74,74,14036561,0,0,0,0,0,0,0,0,0,60,60,11088132,0,0,0,0,0,0,0,0,0
201905,01,117,3,6,Shelby County                 ,464,464,107769783,0,0,0,0,0,0,0,0,0,188,188,40916504,0,0,0,0,0,0,0,0,0
201905,01,127,3,6,Walker County                 ,8,8,1722077,0,0,0,0,0,0,0,0,0,7,7,1514299,0,0,0,0,0,0,0,0,0
201905,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,02,020,4,9,Anchorage Municipality        ,331,331,103685637,0,0,0,6,21,3648294,7,66,10434306,0,0,0,0,0,0,0,0,0,0,0,0
201905,02,050,4,9,Bethel Census Area            ,2,2,570356,0,0,0,0,0,0,0,0,0,2,2,570356,0,0,0,0,0,0,0,0,0
201905,02,060,4,9,Bristol Bay Borough           ,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
201905,02,070,4,9,Dillingham Census Area        ,0,0,0,1,2,301442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,02,090,4,9,Fairbanks North Star Borough  ,1,1,384146,0,0,0,0,0,0,0,0,0,1,1,384146,0,0,0,0,0,0,0,0,0
201905,02,100,4,9,Haines Borough                ,4,4,1113700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201905,02,105,4,9,Hoonah-Angoon Census Area     ,2,2,383382,0,0,0,0,0,0,0,0,0,2,2,383382,0,0,0,0,0,0,0,0,0
201905,02,110,4,9,Juneau City and Borough       ,25,25,4465125,1,2,288784,1,4,456905,1,5,977483,25,25,4465125,1,2,288784,1,4,456905,1,5,977483
