Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201002,01,001,3,6,Autauga County                ,15,15,2593377,0,0,0,0,0,0,0,0,0,15,15,2593377,0,0,0,0,0,0,0,0,0
201002,01,007,3,6,Bibb County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,01,009,3,6,Blount County                 ,2,2,297000,1,2,80000,0,0,0,0,0,0,2,2,297000,1,2,80000,0,0,0,0,0,0
201002,01,021,3,6,Chilton County                ,5,5,676166,0,0,0,0,0,0,0,0,0,3,3,397000,0,0,0,0,0,0,0,0,0
201002,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,01,073,3,6,Jefferson County              ,131,131,24487535,0,0,0,0,0,0,3,32,3320570,90,90,16045781,0,0,0,0,0,0,0,0,0
201002,01,081,3,6,Lee County                    ,112,112,21174136,0,0,0,0,0,0,12,132,10980503,112,112,21174136,0,0,0,0,0,0,12,132,10980503
201002,01,115,3,6,St. Clair County              ,19,19,2882225,0,0,0,0,0,0,0,0,0,18,18,2678719,0,0,0,0,0,0,0,0,0
201002,01,117,3,6,Shelby County                 ,118,118,19691262,0,0,0,0,0,0,0,0,0,76,76,11419610,0,0,0,0,0,0,0,0,0
201002,01,127,3,6,Walker County                 ,4,4,623416,0,0,0,0,0,0,0,0,0,3,3,420000,0,0,0,0,0,0,0,0,0
201002,02,000,4,9,Alaska Balance of State       ,5,5,908239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,020,4,9,Anchorage Borough             ,43,43,11321813,0,0,0,0,0,0,0,0,0,43,43,11321813,0,0,0,0,0,0,0,0,0
201002,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,060,4,9,Bristol Bay Borough           ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
201002,02,090,4,9,Fairbanks North Star Borough  ,6,6,1114428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,110,4,9,Juneau Borough                ,1,1,293904,0,0,0,0,0,0,0,0,0,1,1,293904,0,0,0,0,0,0,0,0,0
201002,02,122,4,9,Kenai Peninsula Borough       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201002,02,130,4,9,Ketchikan Gateway Borough     ,2,2,458056,0,0,0,0,0,0,0,0,0,2,2,458056,0,0,0,0,0,0,0,0,0
201002,02,150,4,9,Kodiak Island Borough         ,4,4,927615,0,0,0,0,0,0,0,0,0,4,4,927615,0,0,0,0,0,0,0,0,0
201002,02,170,4,9,Matanuska-Susitna Borough     ,2,2,285884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
