Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200911,01,001,3,6,Autauga County                ,91,91,14673313,0,0,0,0,0,0,0,0,0,81,81,13117152,0,0,0,0,0,0,0,0,0
200911,01,007,3,6,Bibb County                   ,9,9,1767763,0,0,0,0,0,0,0,0,0,8,8,1517763,0,0,0,0,0,0,0,0,0
200911,01,009,3,6,Blount County                 ,10,10,2226320,1,2,80000,0,0,0,0,0,0,10,10,2226320,1,2,80000,0,0,0,0,0,0
200911,01,021,3,6,Chilton County                ,19,19,2517839,0,0,0,0,0,0,0,0,0,16,16,2099090,0,0,0,0,0,0,0,0,0
200911,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200911,01,073,3,6,Jefferson County              ,927,927,157199204,6,12,852045,8,26,1478116,0,0,0,898,898,153620397,6,12,852045,8,26,1478116,0,0,0
200911,01,081,3,6,Lee County                    ,584,584,112826885,2,4,431265,2,8,1036826,47,544,48894322,569,569,109401032,2,4,431265,2,8,1036826,46,539,48240612
200911,01,115,3,6,St. Clair County              ,91,91,11768868,0,0,0,0,0,0,7,56,4085565,91,91,11768868,0,0,0,0,0,0,7,56,4085565
200911,01,117,3,6,Shelby County                 ,547,547,91429188,2,4,198000,0,0,0,0,0,0,319,319,47812660,2,4,198000,0,0,0,0,0,0
200911,01,127,3,6,Walker County                 ,17,17,2631281,0,0,0,0,0,0,0,0,0,13,13,1814200,0,0,0,0,0,0,0,0,0
200911,02,000,4,9,Alaska Balance of State       ,49,49,9853487,1,2,299789,0,0,0,0,0,0,7,7,1979573,1,2,299789,0,0,0,0,0,0
200911,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200911,02,016,4,9,Aleutians West Census Area    ,2,2,196251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200911,02,020,4,9,Anchorage Borough             ,230,230,70999184,24,48,9358113,10,39,5674115,5,161,16610008,230,230,70999184,24,48,9358113,10,39,5674115,5,161,16610008
200911,02,050,4,9,Bethel Census Area            ,2,2,400000,0,0,0,0,0,0,0,0,0,2,2,400000,0,0,0,0,0,0,0,0,0
200911,02,060,4,9,Bristol Bay Borough           ,3,3,416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200911,02,090,4,9,Fairbanks North Star Borough  ,32,32,5977567,0,0,0,0,0,0,0,0,0,2,2,465000,0,0,0,0,0,0,0,0,0
200911,02,100,4,9,Haines Borough                ,12,12,2052223,0,0,0,0,0,0,0,0,0,12,12,2052223,0,0,0,0,0,0,0,0,0
200911,02,110,4,9,Juneau Borough                ,16,16,4117650,2,4,698868,0,0,0,1,8,682496,10,10,2615914,2,4,698868,0,0,0,1,8,682496
200911,02,122,4,9,Kenai Peninsula Borough       ,72,72,15146978,2,4,510000,2,7,1210463,0,0,0,67,67,13730313,2,4,510000,2,7,1210463,0,0,0
200911,02,130,4,9,Ketchikan Gateway Borough     ,19,19,4287075,0,0,0,0,0,0,0,0,0,19,19,4287075,0,0,0,0,0,0,0,0,0
200911,02,150,4,9,Kodiak Island Borough         ,16,16,3681948,0,0,0,0,0,0,0,0,0,16,16,3681948,0,0,0,0,0,0,0,0,0
