Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201102,01,001,3,6,Autauga County                ,13,13,2568828,0,0,0,0,0,0,0,0,0,13,13,2568828,0,0,0,0,0,0,0,0,0
201102,01,007,3,6,Bibb County                   ,1,1,189720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,01,009,3,6,Blount County                 ,1,1,578900,0,0,0,0,0,0,0,0,0,1,1,578900,0,0,0,0,0,0,0,0,0
201102,01,021,3,6,Chilton County                ,2,2,375000,0,0,0,0,0,0,0,0,0,2,2,375000,0,0,0,0,0,0,0,0,0
201102,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,01,073,3,6,Jefferson County              ,157,157,27850088,0,0,0,0,0,0,0,0,0,120,120,19976810,0,0,0,0,0,0,0,0,0
201102,01,081,3,6,Lee County                    ,77,77,16573167,1,2,145125,0,0,0,0,0,0,77,77,16573167,1,2,145125,0,0,0,0,0,0
201102,01,115,3,6,St. Clair County              ,20,20,1944467,0,0,0,0,0,0,0,0,0,20,20,1944467,0,0,0,0,0,0,0,0,0
201102,01,117,3,6,Shelby County                 ,62,62,10655832,0,0,0,0,0,0,0,0,0,34,34,5350260,0,0,0,0,0,0,0,0,0
201102,01,127,3,6,Walker County                 ,2,2,260000,0,0,0,0,0,0,0,0,0,2,2,260000,0,0,0,0,0,0,0,0,0
201102,02,000,4,9,Alaska Balance of State       ,7,7,1780889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,020,4,9,Anchorage Borough             ,32,32,10215240,0,0,0,0,0,0,1,10,1175362,32,32,10215240,0,0,0,0,0,0,1,10,1175362
201102,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,090,4,9,Fairbanks North Star Borough  ,4,4,732814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201102,02,110,4,9,Juneau Borough                ,6,6,1012203,0,0,0,0,0,0,0,0,0,6,6,1012203,0,0,0,0,0,0,0,0,0
201102,02,122,4,9,Kenai Peninsula Borough       ,2,2,398333,1,2,350000,0,0,0,0,0,0,1,1,115000,1,2,350000,0,0,0,0,0,0
201102,02,130,4,9,Ketchikan Gateway Borough     ,3,3,643967,0,0,0,0,0,0,0,0,0,2,2,418162,0,0,0,0,0,0,0,0,0
201102,02,150,4,9,Kodiak Island Borough         ,1,1,268442,0,0,0,0,0,0,0,0,0,1,1,268442,0,0,0,0,0,0,0,0,0
201102,02,170,4,9,Matanuska-Susitna Borough     ,3,3,595907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
