Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200609,01,001,3,6,Autauga County                ,285,285,47770709,0,0,0,0,0,0,0,0,0,259,259,44300880,0,0,0,0,0,0,0,0,0
200609,01,007,3,6,Bibb County                   ,10,10,1514336,0,0,0,0,0,0,0,0,0,10,10,1514336,0,0,0,0,0,0,0,0,0
200609,01,009,3,6,Blount County                 ,26,26,5748330,10,20,783900,0,0,0,0,0,0,25,25,5510830,10,20,783900,0,0,0,0,0,0
200609,01,021,3,6,Chilton County                ,84,84,11756133,0,0,0,0,0,0,5,38,1317347,81,81,11197710,0,0,0,0,0,0,4,32,950000
200609,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200609,01,073,3,6,Jefferson County              ,2760,2760,491882178,2,4,173344,3,9,540000,24,581,53699598,2576,2576,459877210,2,4,173344,3,9,540000,18,462,45183658
200609,01,081,3,6,Lee County                    ,1285,1285,197397773,7,14,886678,0,0,0,20,391,24342497,1285,1285,197397773,7,14,886678,0,0,0,20,391,24342497
200609,01,115,3,6,St. Clair County              ,490,490,57548469,5,10,400000,1,4,356610,0,0,0,490,490,57548469,5,10,400000,1,4,356610,0,0,0
200609,01,117,3,6,Shelby County                 ,1875,1875,297791574,0,0,0,0,0,0,2,29,1864249,1073,1073,162208384,0,0,0,0,0,0,1,24,1560000
200609,01,127,3,6,Walker County                 ,38,38,7850846,0,0,0,0,0,0,0,0,0,38,38,7850846,0,0,0,0,0,0,0,0,0
200609,02,000,4,9,Alaska Balance of State       ,163,163,31328947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200609,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200609,02,016,4,9,Aleutians West Census Area    ,7,7,686102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200609,02,020,4,9,Anchorage Borough             ,501,501,144799565,63,126,20909379,12,43,6297709,36,599,76915019,501,501,144799565,63,126,20909379,12,43,6297709,36,599,76915019
200609,02,050,4,9,Bethel Census Area            ,33,33,4743886,1,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200609,02,060,4,9,Bristol Bay Borough           ,11,11,1542352,1,2,450000,0,0,0,0,0,0,11,11,1542352,1,2,450000,0,0,0,0,0,0
200609,02,090,4,9,Fairbanks North Star Borough  ,281,281,55409251,24,48,5940000,3,10,810000,0,0,0,268,268,54065900,24,48,5940000,3,10,810000,0,0,0
200609,02,100,4,9,Haines Borough                ,43,43,8827000,0,0,0,0,0,0,0,0,0,43,43,8827000,0,0,0,0,0,0,0,0,0
200609,02,110,4,9,Juneau Borough                ,60,60,16638902,6,12,1828495,0,0,0,3,31,4851358,60,60,16638902,6,12,1828495,0,0,0,3,31,4851358
200609,02,122,4,9,Kenai Peninsula Borough       ,109,109,19550461,4,8,234000,7,28,3069948,0,0,0,80,80,14109337,0,0,0,7,28,3069948,0,0,0
200609,02,130,4,9,Ketchikan Gateway Borough     ,31,31,5712646,0,0,0,0,0,0,0,0,0,31,31,5712646,0,0,0,0,0,0,0,0,0
200609,02,150,4,9,Kodiak Island Borough         ,29,29,6015537,3,6,749724,1,3,233791,0,0,0,26,26,5390104,3,6,749724,0,0,0,0,0,0
