Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201011,01,001,3,6,Autauga County                ,122,122,18128374,0,0,0,14,56,5361345,0,0,0,122,122,18128374,0,0,0,14,56,5361345,0,0,0
201011,01,007,3,6,Bibb County                   ,7,7,1153400,0,0,0,0,0,0,0,0,0,7,7,1153400,0,0,0,0,0,0,0,0,0
201011,01,009,3,6,Blount County                 ,8,8,1351540,4,8,320000,0,0,0,0,0,0,8,8,1351540,4,8,320000,0,0,0,0,0,0
201011,01,021,3,6,Chilton County                ,21,21,2799937,0,0,0,0,0,0,0,0,0,18,18,2390520,0,0,0,0,0,0,0,0,0
201011,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011,01,073,3,6,Jefferson County              ,849,849,161912571,2,4,284016,7,24,2577224,0,0,0,681,681,128074893,0,0,0,2,7,789929,0,0,0
201011,01,081,3,6,Lee County                    ,589,589,115269392,0,0,0,0,0,0,23,348,27609551,589,589,115269392,0,0,0,0,0,0,23,348,27609551
201011,01,115,3,6,St. Clair County              ,87,87,10535467,0,0,0,0,0,0,1,5,364783,83,83,9808831,0,0,0,0,0,0,0,0,0
201011,01,117,3,6,Shelby County                 ,465,465,78172493,0,0,0,0,0,0,0,0,0,255,255,37921936,0,0,0,0,0,0,0,0,0
201011,01,127,3,6,Walker County                 ,13,13,2419832,0,0,0,0,0,0,0,0,0,11,11,2013000,0,0,0,0,0,0,0,0,0
201011,02,000,4,9,Alaska Balance of State       ,64,64,15404158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011,02,016,4,9,Aleutians West Census Area    ,2,2,196236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011,02,020,4,9,Anchorage Borough             ,373,373,100470315,3,6,1180593,5,19,3361584,7,74,8822113,349,349,93009541,0,0,0,4,15,2779624,6,53,6655590
201011,02,050,4,9,Bethel Census Area            ,5,5,1175000,1,2,320000,0,0,0,0,0,0,5,5,1175000,1,2,320000,0,0,0,0,0,0
201011,02,060,4,9,Bristol Bay Borough           ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
201011,02,090,4,9,Fairbanks North Star Borough  ,39,39,7893499,0,0,0,0,0,0,0,0,0,7,7,2005638,0,0,0,0,0,0,0,0,0
201011,02,100,4,9,Haines Borough                ,6,6,1254486,0,0,0,0,0,0,0,0,0,6,6,1254486,0,0,0,0,0,0,0,0,0
201011,02,110,4,9,Juneau Borough                ,42,42,10866355,2,4,519928,1,3,616081,0,0,0,41,41,10609274,2,4,519928,1,3,616081,0,0,0
201011,02,122,4,9,Kenai Peninsula Borough       ,65,65,13233097,1,2,90000,1,4,1000000,3,17,1849309,61,61,12099765,1,2,90000,1,4,1000000,3,17,1849309
201011,02,130,4,9,Ketchikan Gateway Borough     ,15,15,3209557,1,2,269037,0,0,0,0,0,0,13,13,2757947,1,2,269037,0,0,0,0,0,0
201011,02,150,4,9,Kodiak Island Borough         ,17,17,4130349,0,0,0,0,0,0,0,0,0,17,17,4130349,0,0,0,0,0,0,0,0,0
