Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202004,01,001,3,6,Autauga County                ,111,111,34363160,0,0,0,0,0,0,0,0,0,111,111,34363160,0,0,0,0,0,0,0,0,0
202004,01,007,3,6,Bibb County                   ,11,11,1310000,0,0,0,0,0,0,0,0,0,11,11,1310000,0,0,0,0,0,0,0,0,0
202004,01,009,3,6,Blount County                 ,6,6,891457,0,0,0,0,0,0,0,0,0,6,6,891457,0,0,0,0,0,0,0,0,0
202004,01,021,3,6,Chilton County                ,16,16,2220312,0,0,0,0,0,0,0,0,0,16,16,2220312,0,0,0,0,0,0,0,0,0
202004,01,073,3,6,Jefferson County              ,520,520,173074621,5,10,1236645,0,0,0,5,49,5035757,400,400,132353218,0,0,0,0,0,0,0,0,0
202004,01,081,3,6,Lee County                    ,500,500,129610404,1,2,429270,3,11,2345280,13,306,39127120,451,451,117977966,0,0,0,3,11,2345280,13,306,39127120
202004,01,083,3,6,Limestone County              ,112,112,25607788,0,0,0,0,0,0,0,0,0,112,112,25607788,0,0,0,0,0,0,0,0,0
202004,01,089,3,6,Madison County                ,1280,1280,273111626,0,0,0,0,0,0,0,0,0,1280,1280,273111626,0,0,0,0,0,0,0,0,0
202004,01,113,3,6,Russell County                ,52,52,7349060,0,0,0,0,0,0,0,0,0,18,18,2567268,0,0,0,0,0,0,0,0,0
202004,01,115,3,6,St. Clair County              ,96,96,14627791,0,0,0,0,0,0,0,0,0,94,94,14042791,0,0,0,0,0,0,0,0,0
202004,01,117,3,6,Shelby County                 ,412,412,96733279,0,0,0,0,0,0,0,0,0,168,168,34895037,0,0,0,0,0,0,0,0,0
202004,01,127,3,6,Walker County                 ,19,19,3711424,0,0,0,0,0,0,0,0,0,18,18,3475017,0,0,0,0,0,0,0,0,0
202004,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,02,020,4,9,Anchorage Municipality        ,86,86,31869539,1,2,564514,3,11,1839677,4,87,12266850,35,35,15893190,1,2,564514,2,8,1318544,3,75,10369703
202004,02,050,4,9,Bethel Census Area            ,5,5,1484169,2,4,691450,0,0,0,0,0,0,5,5,1484169,2,4,691450,0,0,0,0,0,0
202004,02,060,4,9,Bristol Bay Borough           ,1,1,115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,02,090,4,9,Fairbanks North Star Borough  ,1,1,274000,0,0,0,0,0,0,0,0,0,1,1,274000,0,0,0,0,0,0,0,0,0
202004,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202004,02,110,4,9,Juneau City and Borough       ,8,8,1518492,0,0,0,0,0,0,0,0,0,8,8,1518492,0,0,0,0,0,0,0,0,0
202004,02,122,4,9,Kenai Peninsula Borough       ,20,20,6171502,1,2,300000,0,0,0,0,0,0,12,12,4496000,1,2,300000,0,0,0,0,0,0
