Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201205,01,001,3,6,Autauga County                ,48,48,10846081,0,0,0,0,0,0,0,0,0,48,48,10846081,0,0,0,0,0,0,0,0,0
201205,01,007,3,6,Bibb County                   ,7,7,1150262,0,0,0,0,0,0,0,0,0,1,1,145000,0,0,0,0,0,0,0,0,0
201205,01,009,3,6,Blount County                 ,3,3,602809,0,0,0,0,0,0,0,0,0,3,3,602809,0,0,0,0,0,0,0,0,0
201205,01,021,3,6,Chilton County                ,9,9,1092694,0,0,0,0,0,0,0,0,0,7,7,827000,0,0,0,0,0,0,0,0,0
201205,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,01,073,3,6,Jefferson County              ,527,527,127266406,0,0,0,0,0,0,8,235,17739902,507,507,124628033,0,0,0,0,0,0,6,223,17139902
201205,01,081,3,6,Lee County                    ,274,274,65349805,0,0,0,0,0,0,7,56,5723194,274,274,65349805,0,0,0,0,0,0,7,56,5723194
201205,01,115,3,6,St. Clair County              ,57,57,6807579,0,0,0,0,0,0,0,0,0,29,29,3150010,0,0,0,0,0,0,0,0,0
201205,01,117,3,6,Shelby County                 ,214,214,36580590,0,0,0,0,0,0,0,0,0,97,97,14622364,0,0,0,0,0,0,0,0,0
201205,01,127,3,6,Walker County                 ,5,5,763701,0,0,0,0,0,0,0,0,0,4,4,560000,0,0,0,0,0,0,0,0,0
201205,02,000,4,9,Alaska Balance of State       ,23,23,5613027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,02,020,4,9,Anchorage Borough             ,175,175,50087186,1,2,389930,1,4,703227,1,11,1882661,127,127,36226900,0,0,0,1,4,703227,0,0,0
201205,02,050,4,9,Bethel Census Area            ,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
201205,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,02,090,4,9,Fairbanks North Star Borough  ,17,17,3125504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,02,110,4,9,Juneau Borough                ,8,8,2405004,0,0,0,0,0,0,0,0,0,8,8,2405004,0,0,0,0,0,0,0,0,0
201205,02,122,4,9,Kenai Peninsula Borough       ,23,23,5471833,0,0,0,1,3,400000,0,0,0,21,21,4910544,0,0,0,1,3,400000,0,0,0
201205,02,130,4,9,Ketchikan Gateway Borough     ,11,11,2461175,2,4,521215,0,0,0,0,0,0,11,11,2461175,2,4,521215,0,0,0,0,0,0
201205,02,150,4,9,Kodiak Island Borough         ,3,3,852218,0,0,0,0,0,0,0,0,0,3,3,852218,0,0,0,0,0,0,0,0,0
201205,02,170,4,9,Matanuska-Susitna Borough     ,10,10,2129365,1,2,331100,0,0,0,0,0,0,10,10,2129365,1,2,331100,0,0,0,0,0,0
