Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200203,01,001,3,6,Autauga County                ,74,74,3682600,0,0,0,0,0,0,0,0,0,74,74,3682600,0,0,0,0,0,0,0,0,0
200203,01,081,3,6,Lee County                    ,100,100,13825133,17,34,1842453,1,4,359856,22,330,14798830,100,100,13825133,17,34,1842453,1,4,359856,22,330,14798830
200203,01,113,3,6,Russell County                ,49,49,4603021,6,12,473400,0,0,0,0,0,0,49,49,4603021,6,12,473400,0,0,0,0,0,0
200203,02,000,4,9,Alaska Balance of State       ,30,30,5820200,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200203,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200203,02,016,4,9,Aleutians West Census Area    ,2,2,193790,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
200203,02,020,4,9,Anchorage Borough             ,256,256,43467517,57,114,15041781,0,0,0,6,86,8876440,256,256,43467517,57,114,15041781,0,0,0,6,86,8876440
200203,02,050,4,9,Bethel Census Area            ,4,4,600000,0,0,0,0,0,0,0,0,0,4,4,600000,0,0,0,0,0,0,0,0,0
200203,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200203,02,090,4,9,Fairbanks North Star Borough  ,27,27,3157890,1,2,50000,0,0,0,0,0,0,12,12,1620000,1,2,50000,0,0,0,0,0,0
200203,02,100,4,9,Haines Borough                ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
200203,02,110,4,9,Juneau Borough                ,8,8,1792229,0,0,0,0,0,0,0,0,0,8,8,1792229,0,0,0,0,0,0,0,0,0
200203,02,122,4,9,Kenai Peninsula Borough       ,10,10,1223306,0,0,0,0,0,0,0,0,0,6,6,808248,0,0,0,0,0,0,0,0,0
200203,02,130,4,9,Ketchikan Gateway Borough     ,5,5,730395,0,0,0,0,0,0,0,0,0,3,3,458083,0,0,0,0,0,0,0,0,0
200203,02,150,4,9,Kodiak Island Borough         ,10,10,1703358,0,0,0,0,0,0,0,0,0,10,10,1703358,0,0,0,0,0,0,0,0,0
200203,02,170,4,9,Matanuska-Susitna Borough     ,17,17,2594172,1,2,189184,10,40,3138000,4,32,2239808,17,17,2594172,1,2,189184,10,40,3138000,4,32,2239808
200203,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200203,02,185,4,9,North Slope Borough           ,3,3,416199,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200203,02,201,4,9,Prince of Wales-Outer Ketchika,1,1,129086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200203,02,220,4,9,Sitka Borough                 ,7,7,917534,1,2,145627,0,0,0,0,0,0,4,4,644000,0,0,0,0,0,0,0,0,0
200203,02,232,4,9,Skagway-Hoonah-Angoon Census A,2,2,252694,0,0,0,0,0,0,0,0,0,2,2,252694,0,0,0,0,0,0,0,0,0
200203,02,261,4,9,Valdez-Cordova Census Area    ,3,3,344990,0,0,0,0,0,0,0,0,0,2,2,168000,0,0,0,0,0,0,0,0,0
