Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201807,01,001,3,6,Autauga County                ,121,121,37713061,0,0,0,0,0,0,0,0,0,121,121,37713061,0,0,0,0,0,0,0,0,0
201807,01,007,3,6,Bibb County                   ,6,6,1491704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,01,009,3,6,Blount County                 ,5,5,797191,0,0,0,0,0,0,0,0,0,5,5,797191,0,0,0,0,0,0,0,0,0
201807,01,021,3,6,Chilton County                ,22,22,2631676,0,0,0,0,0,0,5,56,5676300,22,22,2631676,0,0,0,0,0,0,5,56,5676300
201807,01,073,3,6,Jefferson County              ,858,858,253021232,1,2,107950,0,0,0,17,222,20418529,692,692,212131468,0,0,0,0,0,0,17,222,20418529
201807,01,081,3,6,Lee County                    ,666,666,182745926,3,6,632007,1,3,507600,11,142,30231678,481,481,130493564,0,0,0,1,3,507600,8,47,5392500
201807,01,083,3,6,Limestone County              ,100,100,18888763,0,0,0,0,0,0,0,0,0,100,100,18888763,0,0,0,0,0,0,0,0,0
201807,01,089,3,6,Madison County                ,1655,1655,263126062,0,0,0,9,36,14207782,6,35,2510594,1651,1651,262235110,0,0,0,9,36,14207782,6,35,2510594
201807,01,113,3,6,Russell County                ,95,95,13915093,0,0,0,0,0,0,0,0,0,95,95,13915093,0,0,0,0,0,0,0,0,0
201807,01,115,3,6,St. Clair County              ,106,106,21528780,0,0,0,0,0,0,0,0,0,101,101,20424460,0,0,0,0,0,0,0,0,0
201807,01,117,3,6,Shelby County                 ,599,599,140827693,0,0,0,0,0,0,3,17,2608650,290,290,62165670,0,0,0,0,0,0,0,0,0
201807,01,127,3,6,Walker County                 ,3,3,623334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,02,013,4,9,Aleutians East Borough        ,0,0,0,1,2,200000,0,0,0,0,0,0,0,0,0,1,2,200000,0,0,0,0,0,0
201807,02,016,4,9,Aleutians West Census Area    ,4,4,392472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,02,020,4,9,Anchorage Municipality        ,540,540,169172197,0,0,0,8,28,4862909,9,98,15493365,0,0,0,0,0,0,0,0,0,0,0,0
201807,02,050,4,9,Bethel Census Area            ,1,1,269793,0,0,0,0,0,0,0,0,0,1,1,269793,0,0,0,0,0,0,0,0,0
201807,02,060,4,9,Bristol Bay Borough           ,2,2,310000,0,0,0,0,0,0,0,0,0,2,2,310000,0,0,0,0,0,0,0,0,0
201807,02,070,4,9,Dillingham Census Area        ,0,0,0,1,2,301442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,02,090,4,9,Fairbanks North Star Borough  ,11,11,3012509,0,0,0,0,0,0,0,0,0,11,11,3012509,0,0,0,0,0,0,0,0,0
201807,02,100,4,9,Haines Borough                ,8,8,2227835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201807,02,110,4,9,Juneau City and Borough       ,35,35,7273343,1,2,216321,1,3,577672,2,12,2243015,35,35,7273343,1,2,216321,1,3,577672,2,12,2243015
