Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200411,01,001,3,6,Autauga County                ,335,335,18001000,0,0,0,0,0,0,0,0,0,335,335,18001000,0,0,0,0,0,0,0,0,0
200411,01,007,3,6,Bibb County                   ,4,4,654563,0,0,0,0,0,0,0,0,0,4,4,654563,0,0,0,0,0,0,0,0,0
200411,01,009,3,6,Blount County                 ,31,31,4787142,2,4,161640,0,0,0,5,40,2205105,31,31,4787142,2,4,161640,0,0,0,5,40,2205105
200411,01,021,3,6,Chilton County                ,39,39,4945190,0,0,0,0,0,0,0,0,0,31,31,4011200,0,0,0,0,0,0,0,0,0
200411,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200411,01,073,3,6,Jefferson County              ,3111,3111,550260889,2,4,283777,0,0,0,58,948,61888740,3009,3009,540568890,2,4,283777,0,0,0,58,948,61888740
200411,01,081,3,6,Lee County                    ,768,768,107286469,33,66,4578023,1,4,427623,17,197,12361325,768,768,107286469,33,66,4578023,1,4,427623,17,197,12361325
200411,01,087,3,6,Macon County                  ,10,10,565508,0,0,0,0,0,0,0,0,0,9,9,504777,0,0,0,0,0,0,0,0,0
200411,01,113,3,6,Russell County                ,284,284,26687172,16,32,1458670,0,0,0,8,64,3027338,284,284,26687172,16,32,1458670,0,0,0,8,64,3027338
200411,01,115,3,6,St. Clair County              ,470,470,47326053,28,56,3191999,0,0,0,0,0,0,431,431,41495691,28,56,3191999,0,0,0,0,0,0
200411,01,117,3,6,Shelby County                 ,2281,2281,330088925,0,0,0,0,0,0,15,222,14320329,1210,1210,177563564,0,0,0,0,0,0,14,216,13870498
200411,01,123,3,6,Tallapoosa County             ,35,35,3739896,0,0,0,0,0,0,0,0,0,35,35,3739896,0,0,0,0,0,0,0,0,0
200411,01,125,3,6,Tuscaloosa County             ,968,968,125208261,7,14,1729000,0,0,0,5,85,4385840,968,968,125208261,7,14,1729000,0,0,0,5,85,4385840
200411,01,127,3,6,Walker County                 ,59,59,7832817,1,2,75000,0,0,0,7,45,2900000,58,58,7722675,1,2,75000,0,0,0,7,45,2900000
200411,02,000,4,9,Alaska Balance of State       ,189,189,36303907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200411,02,013,4,9,Aleutians East Borough        ,4,4,560405,0,0,0,0,0,0,0,0,0,4,4,560405,0,0,0,0,0,0,0,0,0
200411,02,016,4,9,Aleutians West Census Area    ,6,6,577810,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200411,02,020,4,9,Anchorage Borough             ,755,755,184853902,218,436,68144259,17,66,7237302,39,384,47472808,755,755,184853902,218,436,68144259,17,66,7237302,39,384,47472808
200411,02,050,4,9,Bethel Census Area            ,64,64,9450000,0,0,0,0,0,0,0,0,0,64,64,9450000,0,0,0,0,0,0,0,0,0
200411,02,060,4,9,Bristol Bay Borough           ,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
200411,02,090,4,9,Fairbanks North Star Borough  ,204,204,31852769,22,44,4115928,9,35,2862206,7,50,5900000,174,174,27644773,22,44,4115928,8,32,2569706,7,50,5900000
200411,02,100,4,9,Haines Borough                ,3,3,490000,0,0,0,0,0,0,0,0,0,3,3,490000,0,0,0,0,0,0,0,0,0
