Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200811,01,001,3,6,Autauga County                ,159,159,26611049,0,0,0,0,0,0,0,0,0,82,82,13619764,0,0,0,0,0,0,0,0,0
200811,01,007,3,6,Bibb County                   ,13,13,2242722,0,0,0,0,0,0,1,42,3000000,13,13,2242722,0,0,0,0,0,0,1,42,3000000
200811,01,009,3,6,Blount County                 ,15,15,2698086,3,6,176700,0,0,0,0,0,0,14,14,2612541,3,6,176700,0,0,0,0,0,0
200811,01,021,3,6,Chilton County                ,34,34,4630042,0,0,0,0,0,0,0,0,0,31,31,4264150,0,0,0,0,0,0,0,0,0
200811,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200811,01,073,3,6,Jefferson County              ,1342,1342,245173772,4,8,476798,1,4,604000,30,924,104006996,1143,1143,208479221,4,8,476798,1,4,604000,11,605,80562352
200811,01,081,3,6,Lee County                    ,689,689,129832608,8,16,1685607,3,11,2176543,16,105,16382767,632,632,118613894,7,14,1494639,3,11,2176543,14,80,13809556
200811,01,115,3,6,St. Clair County              ,129,129,17993142,0,0,0,0,0,0,0,0,0,129,129,17993142,0,0,0,0,0,0,0,0,0
200811,01,117,3,6,Shelby County                 ,757,757,122681970,0,0,0,0,0,0,4,40,1200000,335,335,50997831,0,0,0,0,0,0,4,40,1200000
200811,01,127,3,6,Walker County                 ,23,23,3935353,0,0,0,0,0,0,4,20,1902440,14,14,2352520,0,0,0,0,0,0,0,0,0
200811,02,000,4,9,Alaska Balance of State       ,87,87,16752518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200811,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200811,02,016,4,9,Aleutians West Census Area    ,3,3,246219,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
200811,02,020,4,9,Anchorage Borough             ,219,219,75752753,22,44,10001980,13,49,11095265,11,80,13426511,212,212,73378555,20,40,9178684,12,45,10504461,10,68,12060655
200811,02,050,4,9,Bethel Census Area            ,13,13,1872073,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200811,02,060,4,9,Bristol Bay Borough           ,9,9,1250000,0,0,0,0,0,0,0,0,0,9,9,1250000,0,0,0,0,0,0,0,0,0
200811,02,090,4,9,Fairbanks North Star Borough  ,52,52,9640259,3,6,724800,0,0,0,0,0,0,6,6,1243581,0,0,0,0,0,0,0,0,0
200811,02,100,4,9,Haines Borough                ,6,6,1148481,0,0,0,0,0,0,0,0,0,3,3,702573,0,0,0,0,0,0,0,0,0
200811,02,110,4,9,Juneau Borough                ,27,27,6995125,0,0,0,0,0,0,0,0,0,20,20,5180194,0,0,0,0,0,0,0,0,0
200811,02,122,4,9,Kenai Peninsula Borough       ,77,77,15662972,0,0,0,0,0,0,0,0,0,64,64,13293485,0,0,0,0,0,0,0,0,0
200811,02,130,4,9,Ketchikan Gateway Borough     ,35,35,7555722,1,2,280908,0,0,0,1,8,863544,35,35,7555722,1,2,280908,0,0,0,1,8,863544
200811,02,150,4,9,Kodiak Island Borough         ,20,20,4380500,0,0,0,0,0,0,0,0,0,20,20,4380500,0,0,0,0,0,0,0,0,0
