Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201402,01,001,3,6,Autauga County                ,19,19,5726829,0,0,0,0,0,0,0,0,0,19,19,5726829,0,0,0,0,0,0,0,0,0
201402,01,007,3,6,Bibb County                   ,3,3,510264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,01,009,3,6,Blount County                 ,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
201402,01,021,3,6,Chilton County                ,4,4,370000,0,0,0,0,0,0,0,0,0,4,4,370000,0,0,0,0,0,0,0,0,0
201402,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,01,073,3,6,Jefferson County              ,181,181,48536241,0,0,0,0,0,0,4,313,25947429,170,170,46577827,0,0,0,0,0,0,2,294,24997429
201402,01,081,3,6,Lee County                    ,137,137,39507658,0,0,0,0,0,0,2,11,1124198,69,69,18477072,0,0,0,0,0,0,0,0,0
201402,01,115,3,6,St. Clair County              ,8,8,1189578,0,0,0,0,0,0,0,0,0,4,4,776652,0,0,0,0,0,0,0,0,0
201402,01,117,3,6,Shelby County                 ,105,105,21884492,0,0,0,0,0,0,4,48,2682000,35,35,6484281,0,0,0,0,0,0,0,0,0
201402,01,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,020,4,9,Anchorage Borough             ,61,61,17653860,0,0,0,0,0,0,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
201402,02,020,4,9,Anchorage Municipality        ,61,61,17653860,0,0,0,0,0,0,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
201402,02,050,4,9,Bethel Census Area            ,6,6,850000,0,0,0,0,0,0,0,0,0,6,6,850000,0,0,0,0,0,0,0,0,0
201402,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,090,4,9,Fairbanks North Star Borough  ,8,8,1470408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201402,02,105,4,9,Hoonah-Angoon Census Area     ,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
201402,02,110,4,9,Juneau Borough                ,1,1,210228,2,4,786160,0,0,0,0,0,0,1,1,210228,2,4,786160,0,0,0,0,0,0
201402,02,110,4,9,Juneau City and Borough       ,1,1,210228,2,4,786160,0,0,0,0,0,0,1,1,210228,2,4,786160,0,0,0,0,0,0
201402,02,122,4,9,Kenai Peninsula Borough       ,4,4,1021522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
