Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200808,01,001,3,6,Autauga County                ,139,139,23063413,0,0,0,0,0,0,0,0,0,62,62,10072128,0,0,0,0,0,0,0,0,0
200808,01,007,3,6,Bibb County                   ,12,12,2122722,0,0,0,0,0,0,0,0,0,12,12,2122722,0,0,0,0,0,0,0,0,0
200808,01,009,3,6,Blount County                 ,14,14,2487286,3,6,176700,0,0,0,0,0,0,13,13,2401741,3,6,176700,0,0,0,0,0,0
200808,01,021,3,6,Chilton County                ,26,26,3229042,0,0,0,0,0,0,0,0,0,23,23,2863150,0,0,0,0,0,0,0,0,0
200808,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200808,01,073,3,6,Jefferson County              ,1151,1151,211349945,4,8,476798,1,4,604000,28,897,102070555,942,942,170670911,4,8,476798,1,4,604000,11,605,80562352
200808,01,081,3,6,Lee County                    ,533,533,102250475,7,14,1353876,2,7,1049919,3,31,3128716,476,476,91031761,6,12,1162908,2,7,1049919,1,6,555505
200808,01,115,3,6,St. Clair County              ,112,112,16071990,0,0,0,0,0,0,0,0,0,112,112,16071990,0,0,0,0,0,0,0,0,0
200808,01,117,3,6,Shelby County                 ,595,595,97587685,0,0,0,0,0,0,4,40,1200000,252,252,39235463,0,0,0,0,0,0,4,40,1200000
200808,01,127,3,6,Walker County                 ,16,16,2700273,0,0,0,0,0,0,4,20,1902440,7,7,1117440,0,0,0,0,0,0,0,0,0
200808,02,000,4,9,Alaska Balance of State       ,70,70,13493952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200808,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200808,02,016,4,9,Aleutians West Census Area    ,2,2,196219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200808,02,020,4,9,Anchorage Borough             ,159,159,56587118,17,34,7869532,10,38,7760771,3,38,5285764,146,146,52177893,15,30,7046236,9,34,7169967,2,22,3464623
200808,02,050,4,9,Bethel Census Area            ,13,13,1872073,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200808,02,060,4,9,Bristol Bay Borough           ,9,9,1250000,0,0,0,0,0,0,0,0,0,9,9,1250000,0,0,0,0,0,0,0,0,0
200808,02,090,4,9,Fairbanks North Star Borough  ,45,45,8337483,3,6,724800,0,0,0,0,0,0,5,5,933581,0,0,0,0,0,0,0,0,0
200808,02,100,4,9,Haines Borough                ,4,4,851209,0,0,0,0,0,0,0,0,0,3,3,702573,0,0,0,0,0,0,0,0,0
200808,02,110,4,9,Juneau Borough                ,20,20,5062486,0,0,0,0,0,0,0,0,0,13,13,3247555,0,0,0,0,0,0,0,0,0
200808,02,122,4,9,Kenai Peninsula Borough       ,66,66,13877079,0,0,0,0,0,0,0,0,0,51,51,11108084,0,0,0,0,0,0,0,0,0
200808,02,130,4,9,Ketchikan Gateway Borough     ,29,29,6236802,1,2,280908,0,0,0,1,8,863544,29,29,6236802,1,2,280908,0,0,0,1,8,863544
200808,02,150,4,9,Kodiak Island Borough         ,17,17,3930300,0,0,0,0,0,0,0,0,0,17,17,3930300,0,0,0,0,0,0,0,0,0
