Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200105,01,001,3,6,Autauga County                ,63,63,3943750,0,0,0,0,0,0,15,224,11208275,63,63,3943750,0,0,0,0,0,0,15,224,11208275
200105,01,081,3,6,Lee County                    ,171,171,21193928,16,32,1884816,0,0,0,12,218,11700913,171,171,21193928,16,32,1884816,0,0,0,12,218,11700913
200105,01,113,3,6,Russell County                ,83,83,6984616,12,24,1873205,0,0,0,2,24,1000812,83,83,6984616,12,24,1873205,0,0,0,2,24,1000812
200105,02,000,4,9,Alaska Balance of State       ,45,45,8433684,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
200105,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200105,02,016,4,9,Aleutians West Census Area    ,5,5,725158,0,0,0,0,0,0,2,10,1432724,1,1,150000,0,0,0,0,0,0,0,0,0
200105,02,020,4,9,Anchorage Borough             ,448,448,89611577,141,282,33578026,8,32,3696533,5,44,4802736,448,448,89611577,141,282,33578026,8,32,3696533,5,44,4802736
200105,02,050,4,9,Bethel Census Area            ,4,4,450000,1,2,200000,0,0,0,0,0,0,4,4,450000,1,2,200000,0,0,0,0,0,0
200105,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200105,02,090,4,9,Fairbanks North Star Borough  ,51,51,5790428,1,2,107200,0,0,0,1,6,881500,24,24,3178000,0,0,0,0,0,0,1,6,881500
200105,02,100,4,9,Haines Borough                ,7,7,740000,0,0,0,0,0,0,0,0,0,7,7,740000,0,0,0,0,0,0,0,0,0
200105,02,110,4,9,Juneau Borough                ,29,29,7510125,3,6,679021,1,4,497063,0,0,0,29,29,7510125,3,6,679021,1,4,497063,0,0,0
200105,02,122,4,9,Kenai Peninsula Borough       ,33,33,5259898,0,0,0,0,0,0,0,0,0,22,22,4107882,0,0,0,0,0,0,0,0,0
200105,02,130,4,9,Ketchikan Gateway Borough     ,14,14,1921152,1,2,192236,0,0,0,0,0,0,5,5,763472,0,0,0,0,0,0,0,0,0
200105,02,150,4,9,Kodiak Island Borough         ,16,16,1887224,0,0,0,1,4,386780,0,0,0,12,12,1363428,0,0,0,1,4,386780,0,0,0
200105,02,170,4,9,Matanuska-Susitna Borough     ,22,22,3335378,9,18,2285480,1,4,321884,2,16,1287536,22,22,3335378,9,18,2285480,1,4,321884,2,16,1287536
200105,02,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200105,02,185,4,9,North Slope Borough           ,11,11,1272335,2,4,325232,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200105,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200105,02,220,4,9,Sitka Borough                 ,13,13,1185314,3,6,436881,0,0,0,0,0,0, , , , , , , , , , , , 
200105,02,232,4,9,Skagway-Hoonah-Angoon Census A,4,4,396634,0,0,0,0,0,0,0,0,0,3,3,317467,0,0,0,0,0,0,0,0,0
200105,02,261,4,9,Valdez-Cordova Census Area    ,13,13,2154880,0,0,0,0,0,0,0,0,0,13,13,2154880,0,0,0,0,0,0,0,0,0
