Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200903,01,001,3,6,Autauga County                ,24,24,3564771,0,0,0,0,0,0,0,0,0,24,24,3564771,0,0,0,0,0,0,0,0,0
200903,01,007,3,6,Bibb County                   ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200903,01,009,3,6,Blount County                 ,3,3,529320,0,0,0,0,0,0,0,0,0,3,3,529320,0,0,0,0,0,0,0,0,0
200903,01,021,3,6,Chilton County                ,2,2,294917,0,0,0,0,0,0,0,0,0,1,1,185000,0,0,0,0,0,0,0,0,0
200903,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,01,073,3,6,Jefferson County              ,240,240,38148326,0,0,0,0,0,0,4,27,2011918,211,211,33056698,0,0,0,0,0,0,0,0,0
200903,01,081,3,6,Lee County                    ,152,152,28364628,0,0,0,2,8,1036826,1,5,653710,137,137,24938775,0,0,0,2,8,1036826,0,0,0
200903,01,115,3,6,St. Clair County              ,25,25,3753809,0,0,0,0,0,0,0,0,0,22,22,3141847,0,0,0,0,0,0,0,0,0
200903,01,117,3,6,Shelby County                 ,94,94,17412815,2,4,198000,0,0,0,0,0,0,35,35,7400050,2,4,198000,0,0,0,0,0,0
200903,01,127,3,6,Walker County                 ,4,4,776833,0,0,0,0,0,0,0,0,0,3,3,570000,0,0,0,0,0,0,0,0,0
200903,02,000,4,9,Alaska Balance of State       ,9,9,2319312,0,0,0,0,0,0,0,0,0,5,5,1622382,0,0,0,0,0,0,0,0,0
200903,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,016,4,9,Aleutians West Census Area    ,1,1,98141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,020,4,9,Anchorage Borough             ,35,35,11378467,0,0,0,1,4,642260,0,0,0,35,35,11378467,0,0,0,1,4,642260,0,0,0
200903,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,090,4,9,Fairbanks North Star Borough  ,4,4,661851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,110,4,9,Juneau Borough                ,2,2,490797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200903,02,122,4,9,Kenai Peninsula Borough       ,4,4,640000,0,0,0,0,0,0,0,0,0,4,4,640000,0,0,0,0,0,0,0,0,0
200903,02,130,4,9,Ketchikan Gateway Borough     ,7,7,1538740,0,0,0,0,0,0,0,0,0,7,7,1538740,0,0,0,0,0,0,0,0,0
200903,02,150,4,9,Kodiak Island Borough         ,3,3,644809,0,0,0,0,0,0,0,0,0,3,3,644809,0,0,0,0,0,0,0,0,0
200903,02,170,4,9,Matanuska-Susitna Borough     ,5,5,974750,0,0,0,0,0,0,0,0,0,5,5,974750,0,0,0,0,0,0,0,0,0
