Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201312,01,001,3,6,Autauga County                ,120,120,30393268,0,0,0,0,0,0,0,0,0,120,120,30393268,0,0,0,0,0,0,0,0,0
201312,01,007,3,6,Bibb County                   ,19,19,3232712,0,0,0,0,0,0,0,0,0,4,4,678000,0,0,0,0,0,0,0,0,0
201312,01,009,3,6,Blount County                 ,4,4,521220,0,0,0,0,0,0,0,0,0,4,4,521220,0,0,0,0,0,0,0,0,0
201312,01,021,3,6,Chilton County                ,22,22,2730015,0,0,0,0,0,0,0,0,0,17,17,2064814,0,0,0,0,0,0,0,0,0
201312,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201312,01,073,3,6,Jefferson County              ,1139,1139,299088234,1,2,201268,2,8,793108,36,749,60973665,1070,1070,281597593,1,2,201268,2,8,793108,21,360,33028466
201312,01,081,3,6,Lee County                    ,682,682,197557534,1,2,190000,0,0,0,3,53,15292999,653,653,188588608,1,2,190000,0,0,0,2,48,14782000
201312,01,115,3,6,St. Clair County              ,88,88,13563038,0,0,0,9,36,4019300,4,24,1786355,87,87,13393405,0,0,0,9,36,4019300,4,24,1786355
201312,01,117,3,6,Shelby County                 ,753,753,158832218,0,0,0,0,0,0,16,192,10728000,366,366,73097441,0,0,0,0,0,0,0,0,0
201312,01,127,3,6,Walker County                 ,10,10,1465800,0,0,0,0,0,0,0,0,0,10,10,1465800,0,0,0,0,0,0,0,0,0
201312,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201312,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201312,02,020,4,9,Anchorage Borough             ,475,475,145281229,5,10,1611997,7,28,5097249,3,20,4327671,475,475,145281229,5,10,1611997,7,28,5097249,3,20,4327671
201312,02,020,4,9,Anchorage Municipality        ,475,475,145281229,5,10,1611997,7,28,5097249,3,20,4327671,475,475,145281229,5,10,1611997,7,28,5097249,3,20,4327671
201312,02,050,4,9,Bethel Census Area            ,6,6,2000000,0,0,0,0,0,0,0,0,0,6,6,2000000,0,0,0,0,0,0,0,0,0
201312,02,060,4,9,Bristol Bay Borough           ,3,3,757500,0,0,0,0,0,0,0,0,0,3,3,757500,0,0,0,0,0,0,0,0,0
201312,02,070,4,9,Dillingham Census Area        ,3,3,600000,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
201312,02,090,4,9,Fairbanks North Star Borough  ,56,56,10297643,0,0,0,0,0,0,0,0,0,1,1,189000,0,0,0,0,0,0,0,0,0
201312,02,100,4,9,Haines Borough                ,7,7,1657687,0,0,0,0,0,0,0,0,0,7,7,1657687,0,0,0,0,0,0,0,0,0
201312,02,105,4,9,Hoonah-Angoon Census Area     ,1,1,225148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201312,02,110,4,9,Juneau Borough                ,54,54,11475424,6,12,2489187,1,4,447888,4,49,4538254,54,54,11475424,6,12,2489187,1,4,447888,4,49,4538254
201312,02,110,4,9,Juneau City and Borough       ,54,54,11475424,6,12,2489187,1,4,447888,4,49,4538254,54,54,11475424,6,12,2489187,1,4,447888,4,49,4538254
