Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201505,01,001,3,6,Autauga County                ,72,72,18499331,0,0,0,0,0,0,0,0,0,72,72,18499331,0,0,0,0,0,0,0,0,0
201505,01,007,3,6,Bibb County                   ,10,10,1704732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,01,009,3,6,Blount County                 ,1,1,98505,0,0,0,0,0,0,2,40,3831302,1,1,98505,0,0,0,0,0,0,2,40,3831302
201505,01,021,3,6,Chilton County                ,8,8,872000,0,0,0,0,0,0,0,0,0,8,8,872000,0,0,0,0,0,0,0,0,0
201505,01,073,3,6,Jefferson County              ,576,576,150941374,0,0,0,0,0,0,8,184,19731041,554,554,147223189,0,0,0,0,0,0,4,164,18762421
201505,01,083,3,6,Limestone County              ,38,38,7839058,0,0,0,0,0,0,0,0,0,37,37,7711058,0,0,0,0,0,0,0,0,0
201505,01,089,3,6,Madison County                ,728,728,106445557,1,2,219948,4,16,340000,6,104,7937782,685,685,98962494,1,2,219948,4,16,340000,6,104,7937782
201505,01,113,3,6,Russell County                ,85,85,15288447,1,2,113764,0,0,0,0,0,0,74,74,13341423,1,2,113764,0,0,0,0,0,0
201505,01,115,3,6,St. Clair County              ,38,38,6476438,0,0,0,0,0,0,0,0,0,38,38,6476438,0,0,0,0,0,0,0,0,0
201505,01,117,3,6,Shelby County                 ,389,389,90673921,0,0,0,0,0,0,0,0,0,218,218,48692056,0,0,0,0,0,0,0,0,0
201505,01,127,3,6,Walker County                 ,7,7,1900000,0,0,0,0,0,0,0,0,0,7,7,1900000,0,0,0,0,0,0,0,0,0
201505,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,02,020,4,9,Anchorage Borough             ,244,244,75722990,1,2,322399,5,15,2668130,4,29,4584771,0,0,0,0,0,0,0,0,0,0,0,0
201505,02,020,4,9,Anchorage Municipality        ,244,244,75722990,1,2,322399,5,15,2668130,4,29,4584771,0,0,0,0,0,0,0,0,0,0,0,0
201505,02,050,4,9,Bethel Census Area            ,2,2,650000,0,0,0,0,0,0,0,0,0,2,2,650000,0,0,0,0,0,0,0,0,0
201505,02,060,4,9,Bristol Bay Borough           ,1,1,129500,0,0,0,0,0,0,0,0,0,1,1,129500,0,0,0,0,0,0,0,0,0
201505,02,070,4,9,Dillingham Census Area        ,1,1,240312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,02,090,4,9,Fairbanks North Star Borough  ,2,2,694000,0,0,0,0,0,0,0,0,0,2,2,694000,0,0,0,0,0,0,0,0,0
201505,02,100,4,9,Haines Borough                ,1,1,291587,0,0,0,0,0,0,0,0,0,1,1,291587,0,0,0,0,0,0,0,0,0
201505,02,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201505,02,110,4,9,Juneau Borough                ,28,28,6575405,2,4,646872,0,0,0,0,0,0,28,28,6575405,2,4,646872,0,0,0,0,0,0
201505,02,110,4,9,Juneau City and Borough       ,28,28,6575405,2,4,646872,0,0,0,0,0,0,28,28,6575405,2,4,646872,0,0,0,0,0,0
