Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201405,01,001,3,6,Autauga County                ,50,50,13670024,0,0,0,0,0,0,0,0,0,50,50,13670024,0,0,0,0,0,0,0,0,0
201405,01,007,3,6,Bibb County                   ,8,8,1317936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201405,01,009,3,6,Blount County                 ,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
201405,01,021,3,6,Chilton County                ,8,8,738650,0,0,0,0,0,0,0,0,0,7,7,634850,0,0,0,0,0,0,0,0,0
201405,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201405,01,073,3,6,Jefferson County              ,550,550,140247717,0,0,0,0,0,0,5,383,32067776,541,541,138482330,0,0,0,0,0,0,4,378,31749355
201405,01,081,3,6,Lee County                    ,327,327,89741881,1,2,243468,0,0,0,11,192,31670098,239,239,63477575,1,2,243468,0,0,0,9,182,28590514
201405,01,115,3,6,St. Clair County              ,27,27,4041642,0,0,0,0,0,0,0,0,0,27,27,4041642,0,0,0,0,0,0,0,0,0
201405,01,117,3,6,Shelby County                 ,357,357,74184566,0,0,0,0,0,0,5,65,3631875,167,167,30750798,0,0,0,0,0,0,0,0,0
201405,01,127,3,6,Walker County                 ,2,2,216000,0,0,0,0,0,0,0,0,0,2,2,216000,0,0,0,0,0,0,0,0,0
201405,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201405,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201405,02,020,4,9,Anchorage Borough             ,198,198,58492166,1,2,397182,1,3,546134,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
201405,02,020,4,9,Anchorage Municipality        ,198,198,58492166,1,2,397182,1,3,546134,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
201405,02,050,4,9,Bethel Census Area            ,7,7,1250000,0,0,0,0,0,0,0,0,0,7,7,1250000,0,0,0,0,0,0,0,0,0
201405,02,060,4,9,Bristol Bay Borough           ,1,1,201600,0,0,0,0,0,0,0,0,0,1,1,201600,0,0,0,0,0,0,0,0,0
201405,02,070,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201405,02,090,4,9,Fairbanks North Star Borough  ,22,22,4043548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201405,02,100,4,9,Haines Borough                ,3,3,772437,0,0,0,0,0,0,0,0,0,3,3,772437,0,0,0,0,0,0,0,0,0
201405,02,105,4,9,Hoonah-Angoon Census Area     ,4,4,710364,0,0,0,0,0,0,0,0,0,4,4,710364,0,0,0,0,0,0,0,0,0
201405,02,110,4,9,Juneau Borough                ,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879
201405,02,110,4,9,Juneau City and Borough       ,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879
201405,02,122,4,9,Kenai Peninsula Borough       ,32,32,6001369,0,0,0,2,7,1000000,0,0,0,21,21,3790130,0,0,0,2,7,1000000,0,0,0
