Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200810,01,001,3,6,Autauga County                ,149,149,24652555,0,0,0,0,0,0,0,0,0,72,72,11661270,0,0,0,0,0,0,0,0,0
200810,01,007,3,6,Bibb County                   ,13,13,2242722,0,0,0,0,0,0,1,42,3000000,13,13,2242722,0,0,0,0,0,0,1,42,3000000
200810,01,009,3,6,Blount County                 ,15,15,2698086,3,6,176700,0,0,0,0,0,0,14,14,2612541,3,6,176700,0,0,0,0,0,0
200810,01,021,3,6,Chilton County                ,31,31,4474876,0,0,0,0,0,0,0,0,0,26,26,3889150,0,0,0,0,0,0,0,0,0
200810,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200810,01,073,3,6,Jefferson County              ,1300,1300,239062714,4,8,476798,1,4,604000,29,917,103462120,1086,1086,197941944,4,8,476798,1,4,604000,11,605,80562352
200810,01,081,3,6,Lee County                    ,665,665,125046734,8,16,1685607,3,11,2176543,3,31,3128716,608,608,113828020,7,14,1494639,3,11,2176543,1,6,555505
200810,01,115,3,6,St. Clair County              ,128,128,17873142,0,0,0,0,0,0,0,0,0,128,128,17873142,0,0,0,0,0,0,0,0,0
200810,01,117,3,6,Shelby County                 ,711,711,115914056,0,0,0,0,0,0,4,40,1200000,306,306,47051710,0,0,0,0,0,0,4,40,1200000
200810,01,127,3,6,Walker County                 ,23,23,3935353,0,0,0,0,0,0,4,20,1902440,14,14,2352520,0,0,0,0,0,0,0,0,0
200810,02,000,4,9,Alaska Balance of State       ,83,83,15981434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200810,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200810,02,016,4,9,Aleutians West Census Area    ,2,2,196219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200810,02,020,4,9,Anchorage Borough             ,197,197,68503626,18,36,8150440,12,45,10410770,8,64,9985290,184,184,64094401,16,32,7327144,11,41,9819966,7,48,8164149
200810,02,050,4,9,Bethel Census Area            ,13,13,1872073,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200810,02,060,4,9,Bristol Bay Borough           ,9,9,1250000,0,0,0,0,0,0,0,0,0,9,9,1250000,0,0,0,0,0,0,0,0,0
200810,02,090,4,9,Fairbanks North Star Borough  ,51,51,9474796,3,6,724800,0,0,0,0,0,0,6,6,1243581,0,0,0,0,0,0,0,0,0
200810,02,100,4,9,Haines Borough                ,6,6,1148481,0,0,0,0,0,0,0,0,0,3,3,702573,0,0,0,0,0,0,0,0,0
200810,02,110,4,9,Juneau Borough                ,27,27,6741315,0,0,0,0,0,0,0,0,0,18,18,4435587,0,0,0,0,0,0,0,0,0
200810,02,122,4,9,Kenai Peninsula Borough       ,74,74,15155048,0,0,0,0,0,0,0,0,0,60,60,12633485,0,0,0,0,0,0,0,0,0
200810,02,130,4,9,Ketchikan Gateway Borough     ,33,33,7116082,1,2,280908,0,0,0,1,8,863544,33,33,7116082,1,2,280908,0,0,0,1,8,863544
200810,02,150,4,9,Kodiak Island Borough         ,20,20,4380500,0,0,0,0,0,0,0,0,0,20,20,4380500,0,0,0,0,0,0,0,0,0
