Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200008,01,001,3,6,Autauga County                ,147,147,8401403,0,0,0,0,0,0,3,16,529412,59,59,3255203,0,0,0,0,0,0,0,0,0
200008,01,081,3,6,Lee County                    ,254,254,34404184,65,130,6643736,4,12,1055464,5,64,3031509,254,254,34404184,65,130,6643736,4,12,1055464,5,64,3031509
200008,01,113,3,6,Russell County                ,65,65,5299814,1,2,90000,0,0,0,10,200,11380192,65,65,5299814,1,2,90000,0,0,0,10,200,11380192
200008,01,125,3,6,Tuscaloosa County             ,408,408,42509519,3,6,432000,0,0,0,1,8,416720,408,408,42509519,3,6,432000,0,0,0,1,8,416720
200008,02,013,4,9,Aleutians East Borough        ,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200008,02,016,4,9,Aleutians West Census Area    ,17,17,2256002,0,0,0,0,0,0,4,32,4584720,17,17,2256002,0,0,0,0,0,0,4,32,4584720
200008,02,020,4,9,Anchorage Borough             ,582,582,115658923,63,126,17252397,6,22,3364594,9,83,7864351,582,582,115658923,63,126,17252397,6,22,3364594,9,83,7864351
200008,02,050,4,9,Bethel Census Area            ,40,40,4971430,0,0,0,0,0,0,0,0,0,40,40,4971430,0,0,0,0,0,0,0,0,0
200008,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200008,02,090,4,9,Fairbanks North Star Borough  ,126,126,13070353,1,2,107200,1,3,125160,0,0,0,95,95,10092522,0,0,0,0,0,0,0,0,0
200008,02,100,4,9,Haines Borough                ,7,7,510583,0,0,0,0,0,0,0,0,0,6,6,434000,0,0,0,0,0,0,0,0,0
200008,02,110,4,9,Juneau Borough                ,60,60,12580033,4,8,1257253,1,4,364312,0,0,0,36,36,8428060,1,2,420706,1,4,364312,0,0,0
200008,02,122,4,9,Kenai Peninsula Borough       ,72,72,9341538,1,2,244000,2,7,392000,0,0,0,70,70,9126938,1,2,244000,2,7,392000,0,0,0
200008,02,130,4,9,Ketchikan Gateway Borough     ,27,27,3698150,4,8,768942,0,0,0,0,0,0,25,25,3468339,3,6,586667,0,0,0,0,0,0
200008,02,150,4,9,Kodiak Island Borough         ,28,28,4002706,3,6,548193,0,0,0,0,0,0,24,24,3478910,3,6,548193,0,0,0,0,0,0
200008,02,170,4,9,Matanuska-Susitna Borough     ,41,41,5564573,2,4,391111,1,3,184154,3,40,2843069,41,41,5564573,2,4,391111,1,3,184154,3,40,2843069
200008,02,180,4,9,Nome Census Area              ,2,2,262902,0,0,0,0,0,0,0,0,0,2,2,262902,0,0,0,0,0,0,0,0,0
200008,02,185,4,9,North Slope Borough           ,37,37,3994719,6,12,975166,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
200008,02,201,4,9,Prince of Wales-Outer Ketchika,1,1,129086,0,0,0,0,0,0,0,0,0,1,1,129086,0,0,0,0,0,0,0,0,0
200008,02,232,4,9,Skagway-Hoonah-Angoon Census A,16,16,1277017,0,0,0,0,0,0,1,10,295000,15,15,1230874,0,0,0,0,0,0,1,10,295000
200008,02,261,4,9,Valdez-Cordova Census Area    ,28,28,4096153,0,0,0,0,0,0,0,0,0,28,28,4096153,0,0,0,0,0,0,0,0,0
