Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200805,01,001,3,6,Autauga County                ,98,98,16182964,0,0,0,0,0,0,0,0,0,51,51,8205365,0,0,0,0,0,0,0,0,0
200805,01,007,3,6,Bibb County                   ,8,8,1277500,0,0,0,0,0,0,0,0,0,8,8,1277500,0,0,0,0,0,0,0,0,0
200805,01,009,3,6,Blount County                 ,11,11,1712376,3,6,176700,0,0,0,0,0,0,10,10,1626831,3,6,176700,0,0,0,0,0,0
200805,01,021,3,6,Chilton County                ,16,16,2043475,0,0,0,0,0,0,0,0,0,15,15,1912000,0,0,0,0,0,0,0,0,0
200805,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200805,01,073,3,6,Jefferson County              ,782,782,146478191,4,8,476798,1,4,604000,21,461,36519641,634,634,118107516,4,8,476798,1,4,604000,9,237,19999382
200805,01,081,3,6,Lee County                    ,379,379,73385377,4,8,919518,1,4,450036,1,15,1265792,345,345,67419638,4,8,919518,1,4,450036,0,0,0
200805,01,115,3,6,St. Clair County              ,85,85,11665014,0,0,0,0,0,0,0,0,0,85,85,11665014,0,0,0,0,0,0,0,0,0
200805,01,117,3,6,Shelby County                 ,406,406,65522413,0,0,0,0,0,0,4,40,1200000,188,188,28505348,0,0,0,0,0,0,4,40,1200000
200805,01,127,3,6,Walker County                 ,11,11,1835833,0,0,0,0,0,0,2,10,951220,6,6,941000,0,0,0,0,0,0,0,0,0
200805,02,000,4,9,Alaska Balance of State       ,41,41,7885062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200805,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200805,02,016,4,9,Aleutians West Census Area    ,2,2,196219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200805,02,020,4,9,Anchorage Borough             ,73,73,28707093,11,22,5080315,6,22,5158480,1,16,2527855,73,73,28707093,11,22,5080315,6,22,5158480,1,16,2527855
200805,02,050,4,9,Bethel Census Area            ,8,8,1148233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200805,02,060,4,9,Bristol Bay Borough           ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200805,02,090,4,9,Fairbanks North Star Borough  ,31,31,6042451,3,6,724800,0,0,0,0,0,0,2,2,385000,0,0,0,0,0,0,0,0,0
200805,02,100,4,9,Haines Borough                ,1,1,202573,0,0,0,0,0,0,0,0,0,1,1,202573,0,0,0,0,0,0,0,0,0
200805,02,110,4,9,Juneau Borough                ,9,9,2259579,0,0,0,0,0,0,0,0,0,2,2,444648,0,0,0,0,0,0,0,0,0
200805,02,122,4,9,Kenai Peninsula Borough       ,35,35,7499537,0,0,0,0,0,0,0,0,0,27,27,5890428,0,0,0,0,0,0,0,0,0
200805,02,130,4,9,Ketchikan Gateway Borough     ,16,16,3379142,0,0,0,0,0,0,1,8,863544,16,16,3379142,0,0,0,0,0,0,1,8,863544
200805,02,150,4,9,Kodiak Island Borough         ,8,8,1724729,0,0,0,0,0,0,0,0,0,8,8,1724729,0,0,0,0,0,0,0,0,0
