Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200412,01,001,3,6,Autauga County                ,367,367,19471050,0,0,0,0,0,0,0,0,0,367,367,19471050,0,0,0,0,0,0,0,0,0
200412,01,007,3,6,Bibb County                   ,4,4,654563,0,0,0,0,0,0,0,0,0,4,4,654563,0,0,0,0,0,0,0,0,0
200412,01,009,3,6,Blount County                 ,32,32,4972312,2,4,161640,0,0,0,5,40,2205105,32,32,4972312,2,4,161640,0,0,0,5,40,2205105
200412,01,021,3,6,Chilton County                ,40,40,5119412,0,0,0,0,0,0,0,0,0,33,33,4311200,0,0,0,0,0,0,0,0,0
200412,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200412,01,073,3,6,Jefferson County              ,3310,3310,587388264,2,4,283777,0,0,0,60,996,64877006,3186,3186,572847687,2,4,283777,0,0,0,60,996,64877006
200412,01,081,3,6,Lee County                    ,813,813,115360879,33,66,4578023,1,4,427623,18,215,13488514,813,813,115360879,33,66,4578023,1,4,427623,18,215,13488514
200412,01,087,3,6,Macon County                  ,13,13,828633,0,0,0,0,0,0,0,0,0,12,12,767902,0,0,0,0,0,0,0,0,0
200412,01,113,3,6,Russell County                ,354,354,31877314,16,32,1458670,0,0,0,8,64,3027338,354,354,31877314,16,32,1458670,0,0,0,8,64,3027338
200412,01,115,3,6,St. Clair County              ,490,490,49343496,28,56,3191999,0,0,0,0,0,0,448,448,43063134,28,56,3191999,0,0,0,0,0,0
200412,01,117,3,6,Shelby County                 ,2529,2529,367958694,0,0,0,0,0,0,18,246,15788594,1389,1389,205623623,0,0,0,0,0,0,17,240,15338763
200412,01,123,3,6,Tallapoosa County             ,43,43,5345580,0,0,0,0,0,0,0,0,0,43,43,5345580,0,0,0,0,0,0,0,0,0
200412,01,125,3,6,Tuscaloosa County             ,1059,1059,137358686,7,14,1729000,0,0,0,5,85,4385840,1059,1059,137358686,7,14,1729000,0,0,0,5,85,4385840
200412,01,127,3,6,Walker County                 ,63,63,8455095,1,2,75000,0,0,0,7,45,2900000,61,61,8062675,1,2,75000,0,0,0,7,45,2900000
200412,02,000,4,9,Alaska Balance of State       ,202,202,38791389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200412,02,013,4,9,Aleutians East Borough        ,4,4,560405,0,0,0,0,0,0,0,0,0,4,4,560405,0,0,0,0,0,0,0,0,0
200412,02,016,4,9,Aleutians West Census Area    ,7,7,679440,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
200412,02,020,4,9,Anchorage Borough             ,792,792,192069080,228,456,71020429,17,66,7237302,53,486,59640713,792,792,192069080,228,456,71020429,17,66,7237302,53,486,59640713
200412,02,050,4,9,Bethel Census Area            ,69,69,10200000,0,0,0,0,0,0,0,0,0,69,69,10200000,0,0,0,0,0,0,0,0,0
200412,02,060,4,9,Bristol Bay Borough           ,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
200412,02,090,4,9,Fairbanks North Star Borough  ,208,208,32875593,22,44,4115928,9,35,2862206,7,50,5900000,177,177,28575773,22,44,4115928,8,32,2569706,7,50,5900000
200412,02,100,4,9,Haines Borough                ,3,3,490000,0,0,0,0,0,0,0,0,0,3,3,490000,0,0,0,0,0,0,0,0,0
