Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200710,01,001,3,6,Autauga County                ,243,243,39942819,0,0,0,0,0,0,0,0,0,243,243,39942819,0,0,0,0,0,0,0,0,0
200710,01,007,3,6,Bibb County                   ,7,7,1197048,1,2,130000,0,0,0,0,0,0,7,7,1197048,1,2,130000,0,0,0,0,0,0
200710,01,009,3,6,Blount County                 ,30,30,4409363,0,0,0,1,4,151000,0,0,0,30,30,4409363,0,0,0,1,4,151000,0,0,0
200710,01,021,3,6,Chilton County                ,71,71,9632282,0,0,0,0,0,0,0,0,0,66,66,8885000,0,0,0,0,0,0,0,0,0
200710,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200710,01,073,3,6,Jefferson County              ,2319,2319,431957781,0,0,0,2,8,1325632,5,117,10435216,2160,2160,398767886,0,0,0,2,8,1325632,1,48,5322456
200710,01,081,3,6,Lee County                    ,986,986,171793776,12,24,2238696,0,0,0,12,271,26621275,840,840,146176189,11,22,2100649,0,0,0,9,225,22739513
200710,01,115,3,6,St. Clair County              ,312,312,41952094,0,0,0,0,0,0,0,0,0,306,306,40740486,0,0,0,0,0,0,0,0,0
200710,01,117,3,6,Shelby County                 ,1636,1636,280423668,0,0,0,0,0,0,1,6,191400,1058,1058,181657712,0,0,0,0,0,0,1,6,191400
200710,01,127,3,6,Walker County                 ,42,42,7388000,0,0,0,0,0,0,3,41,3900000,42,42,7388000,0,0,0,0,0,0,3,41,3900000
200710,02,000,4,9,Alaska Balance of State       ,142,142,27447607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200710,02,013,4,9,Aleutians East Borough        ,1,1,150000,0,0,0,3,12,2423244,0,0,0,0,0,0,0,0,0,3,12,2423244,0,0,0
200710,02,016,4,9,Aleutians West Census Area    ,6,6,588912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200710,02,020,4,9,Anchorage Borough             ,286,286,98089054,67,134,27352865,30,119,17576406,17,180,22715794,286,286,98089054,67,134,27352865,30,119,17576406,17,180,22715794
200710,02,050,4,9,Bethel Census Area            ,30,30,4303379,1,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200710,02,060,4,9,Bristol Bay Borough           ,3,3,600000,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
200710,02,090,4,9,Fairbanks North Star Borough  ,81,81,11991667,4,8,1074800,4,13,1173000,0,0,0,37,37,4471424,1,2,350000,3,10,930000,0,0,0
200710,02,100,4,9,Haines Borough                ,13,13,2040773,1,2,150000,0,0,0,0,0,0,11,11,1635000,1,2,150000,0,0,0,0,0,0
200710,02,110,4,9,Juneau Borough                ,55,55,13482800,4,8,1238527,2,6,1217783,0,0,0,55,55,13482800,4,8,1238527,2,6,1217783,0,0,0
200710,02,122,4,9,Kenai Peninsula Borough       ,98,98,17877568,5,10,839500,1,3,150000,3,27,3695771,92,92,16388740,4,8,781000,1,3,150000,3,27,3695771
200710,02,130,4,9,Ketchikan Gateway Borough     ,31,31,6165973,0,0,0,0,0,0,1,6,659262,31,31,6165973,0,0,0,0,0,0,1,6,659262
200710,02,150,4,9,Kodiak Island Borough         ,24,24,5366559,0,0,0,0,0,0,0,0,0,24,24,5366559,0,0,0,0,0,0,0,0,0
