Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201903,01,001,3,6,Autauga County                ,74,74,22000268,0,0,0,0,0,0,0,0,0,74,74,22000268,0,0,0,0,0,0,0,0,0
201903,01,007,3,6,Bibb County                   ,4,4,1210258,0,0,0,0,0,0,0,0,0,2,2,700000,0,0,0,0,0,0,0,0,0
201903,01,009,3,6,Blount County                 ,4,4,817184,0,0,0,0,0,0,0,0,0,1,1,82789,0,0,0,0,0,0,0,0,0
201903,01,021,3,6,Chilton County                ,9,9,1525232,0,0,0,0,0,0,0,0,0,9,9,1525232,0,0,0,0,0,0,0,0,0
201903,01,073,3,6,Jefferson County              ,343,343,100022128,0,0,0,0,0,0,0,0,0,256,256,78290115,0,0,0,0,0,0,0,0,0
201903,01,081,3,6,Lee County                    ,288,288,79417754,13,26,2806835,9,27,3418857,3,43,9239529,218,218,59926453,12,24,2596166,9,27,3418857,2,13,1395578
201903,01,083,3,6,Limestone County              ,72,72,16420670,0,0,0,0,0,0,0,0,0,72,72,16420670,0,0,0,0,0,0,0,0,0
201903,01,089,3,6,Madison County                ,763,763,108332936,0,0,0,0,0,0,0,0,0,763,763,108332936,0,0,0,0,0,0,0,0,0
201903,01,113,3,6,Russell County                ,41,41,5764490,1,2,143676,0,0,0,0,0,0,33,33,4794571,1,2,143676,0,0,0,0,0,0
201903,01,115,3,6,St. Clair County              ,46,46,8854055,0,0,0,0,0,0,0,0,0,43,43,8191463,0,0,0,0,0,0,0,0,0
201903,01,117,3,6,Shelby County                 ,270,270,62587131,0,0,0,0,0,0,0,0,0,115,115,24890230,0,0,0,0,0,0,0,0,0
201903,01,127,3,6,Walker County                 ,4,4,1007778,0,0,0,0,0,0,0,0,0,3,3,800000,0,0,0,0,0,0,0,0,0
201903,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,016,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,020,4,9,Anchorage Municipality        ,178,178,55758439,0,0,0,3,11,1911011,3,34,5375248,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,070,4,9,Dillingham Census Area        ,0,0,0,1,2,301442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,090,4,9,Fairbanks North Star Borough  ,1,1,384146,0,0,0,0,0,0,0,0,0,1,1,384146,0,0,0,0,0,0,0,0,0
201903,02,100,4,9,Haines Borough                ,2,2,556850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201903,02,105,4,9,Hoonah-Angoon Census Area     ,1,1,33382,0,0,0,0,0,0,0,0,0,1,1,33382,0,0,0,0,0,0,0,0,0
201903,02,110,4,9,Juneau City and Borough       ,6,6,897334,1,2,288784,0,0,0,0,0,0,6,6,897334,1,2,288784,0,0,0,0,0,0
201903,02,122,4,9,Kenai Peninsula Borough       ,12,12,3435443,1,2,289200,1,4,800000,0,0,0,9,9,2795000,1,2,289200,1,4,800000,0,0,0
