Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200509,01,001,3,6,Autauga County                ,223,223,24117070,0,0,0,0,0,0,0,0,0,223,223,24117070,0,0,0,0,0,0,0,0,0
200509,01,007,3,6,Bibb County                   ,4,4,474550,0,0,0,0,0,0,0,0,0,3,3,404550,0,0,0,0,0,0,0,0,0
200509,01,009,3,6,Blount County                 ,44,44,6167770,1,2,36000,0,0,0,0,0,0,44,44,6167770,1,2,36000,0,0,0,0,0,0
200509,01,021,3,6,Chilton County                ,62,62,8331752,0,0,0,14,56,1892000,0,0,0,62,62,8331752,0,0,0,14,56,1892000,0,0,0
200509,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,3,44,2200000,0,0,0,0,0,0,0,0,0,3,44,2200000
200509,01,073,3,6,Jefferson County              ,2553,2553,463799352,0,0,0,1,3,150000,22,460,35829125,2455,2455,441616159,0,0,0,1,3,150000,22,460,35829125
200509,01,081,3,6,Lee County                    ,934,934,139773463,24,48,3189538,1,4,262891,21,203,14056627,871,871,131529040,21,42,2792366,0,0,0,18,167,12136473
200509,01,115,3,6,St. Clair County              ,468,468,48724849,0,0,0,1,4,220000,20,160,7950000,434,434,43624849,0,0,0,1,4,220000,20,160,7950000
200509,01,117,3,6,Shelby County                 ,1996,1996,316990405,0,0,0,0,0,0,1,5,304249,1121,1121,181428737,0,0,0,0,0,0,0,0,0
200509,01,127,3,6,Walker County                 ,47,47,6594215,0,0,0,2,7,1000000,0,0,0,41,41,5774465,0,0,0,2,7,1000000,0,0,0
200509,02,000,4,9,Alaska Balance of State       ,184,184,35395670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200509,02,013,4,9,Aleutians East Borough        ,1,1,16250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200509,02,016,4,9,Aleutians West Census Area    ,7,7,690098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200509,02,020,4,9,Anchorage Borough             ,485,485,129505935,157,314,51205847,25,90,11681189,27,378,46015155,337,337,92323003,115,230,38015900,21,78,10258657,18,278,33782340
200509,02,050,4,9,Bethel Census Area            ,49,49,6980435,4,8,600000,2,6,600000,0,0,0,40,40,5650000,4,8,600000,2,6,600000,0,0,0
200509,02,060,4,9,Bristol Bay Borough           ,3,3,480000,0,0,0,0,0,0,0,0,0,3,3,480000,0,0,0,0,0,0,0,0,0
200509,02,090,4,9,Fairbanks North Star Borough  ,142,142,23079362,14,28,2898782,3,12,892132,1,6,708000,114,114,19259620,11,22,2280790,2,8,604706,0,0,0
200509,02,100,4,9,Haines Borough                ,4,4,485000,0,0,0,0,0,0,0,0,0,3,3,355000,0,0,0,0,0,0,0,0,0
200509,02,110,4,9,Juneau Borough                ,64,64,16665623,11,22,4202217,1,4,442510,2,10,1654576,64,64,16665623,11,22,4202217,1,4,442510,2,10,1654576
200509,02,122,4,9,Kenai Peninsula Borough       ,98,98,17671481,1,2,62000,1,3,300000,1,5,550000,90,90,16274990,1,2,62000,1,3,300000,1,5,550000
200509,02,130,4,9,Ketchikan Gateway Borough     ,18,18,3051977,3,6,588969,1,3,212488,0,0,0,13,13,2237864,3,6,588969,1,3,212488,0,0,0
200509,02,150,4,9,Kodiak Island Borough         ,37,37,7222545,1,2,336954,5,20,1558608,0,0,0,21,21,4241699,1,2,336954,5,20,1558608,0,0,0
