Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201407,01,001,3,6,Autauga County                ,73,73,19025965,0,0,0,0,0,0,0,0,0,73,73,19025965,0,0,0,0,0,0,0,0,0
201407,01,007,3,6,Bibb County                   ,12,12,2024928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201407,01,009,3,6,Blount County                 ,2,2,340594,0,0,0,0,0,0,0,0,0,2,2,340594,0,0,0,0,0,0,0,0,0
201407,01,021,3,6,Chilton County                ,9,9,784850,0,0,0,0,0,0,1,8,368300,9,9,784850,0,0,0,0,0,0,1,8,368300
201407,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201407,01,073,3,6,Jefferson County              ,815,815,209834140,1,2,246045,7,25,3935487,13,458,41220015,794,794,205470343,1,2,246045,7,25,3935487,9,405,36265475
201407,01,081,3,6,Lee County                    ,462,462,125211262,1,2,243468,0,0,0,10,187,30130306,423,423,112979307,1,2,243468,0,0,0,9,182,28590514
201407,01,115,3,6,St. Clair County              ,42,42,6557869,0,0,0,0,0,0,0,0,0,42,42,6557869,0,0,0,0,0,0,0,0,0
201407,01,117,3,6,Shelby County                 ,501,501,106245988,0,0,0,0,0,0,5,65,3631875,234,234,44106128,0,0,0,0,0,0,0,0,0
201407,01,127,3,6,Walker County                 ,3,3,516000,0,0,0,0,0,0,0,0,0,3,3,516000,0,0,0,0,0,0,0,0,0
201407,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201407,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201407,02,020,4,9,Anchorage Borough             ,359,359,110111645,1,2,322399,6,19,3229532,6,87,14086919,315,315,96654015,0,0,0,5,16,2683398,6,87,14086919
201407,02,020,4,9,Anchorage Municipality        ,359,359,110111645,1,2,322399,6,19,3229532,6,87,14086919,315,315,96654015,0,0,0,5,16,2683398,6,87,14086919
201407,02,050,4,9,Bethel Census Area            ,10,10,2150000,0,0,0,0,0,0,0,0,0,10,10,2150000,0,0,0,0,0,0,0,0,0
201407,02,060,4,9,Bristol Bay Borough           ,1,1,201600,0,0,0,0,0,0,0,0,0,1,1,201600,0,0,0,0,0,0,0,0,0
201407,02,070,4,9,Dillingham Census Area        ,1,1,255182,0,0,0,0,0,0,0,0,0,1,1,255182,0,0,0,0,0,0,0,0,0
201407,02,090,4,9,Fairbanks North Star Borough  ,34,34,6249070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201407,02,100,4,9,Haines Borough                ,5,5,1296746,0,0,0,0,0,0,0,0,0,5,5,1296746,0,0,0,0,0,0,0,0,0
201407,02,105,4,9,Hoonah-Angoon Census Area     ,6,6,1165546,0,0,0,0,0,0,0,0,0,6,6,1165546,0,0,0,0,0,0,0,0,0
201407,02,110,4,9,Juneau Borough                ,29,29,5407004,3,6,1160711,0,0,0,6,70,7685413,29,29,5407004,3,6,1160711,0,0,0,6,70,7685413
201407,02,110,4,9,Juneau City and Borough       ,29,29,5407004,3,6,1160711,0,0,0,6,70,7685413,29,29,5407004,3,6,1160711,0,0,0,6,70,7685413
