Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
201605,01,001,3,6,Autauga County                ,84,84,23320203,0,0,0,0,0,0,0,0,0,84,84,23320203,0,0,0,0,0,0,0,0,0
201605,01,007,3,6,Bibb County                   ,10,10,1894214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201605,01,009,3,6,Blount County                 ,6,6,1040920,0,0,0,0,0,0,0,0,0,6,6,1040920,0,0,0,0,0,0,0,0,0
201605,01,021,3,6,Chilton County                ,11,11,1570500,0,0,0,0,0,0,0,0,0,11,11,1570500,0,0,0,0,0,0,0,0,0
201605,01,073,3,6,Jefferson County              ,667,667,167720259,0,0,0,0,0,0,8,317,33949186,582,582,150094744,0,0,0,0,0,0,5,216,24581715
201605,01,083,3,6,Limestone County              ,48,48,9692055,0,0,0,0,0,0,0,0,0,47,47,9564626,0,0,0,0,0,0,0,0,0
201605,01,089,3,6,Madison County                ,1057,1057,153814514,0,0,0,0,0,0,15,264,10053916,1054,1054,153435569,0,0,0,0,0,0,15,264,10053916
201605,01,113,3,6,Russell County                ,38,38,6067344,1,2,80304,0,0,0,0,0,0,38,38,6067344,1,2,80304,0,0,0,0,0,0
201605,01,115,3,6,St. Clair County              ,65,65,10038814,0,0,0,0,0,0,0,0,0,63,63,9597086,0,0,0,0,0,0,0,0,0
201605,01,117,3,6,Shelby County                 ,449,449,99063211,0,0,0,0,0,0,2,20,340000,233,233,46933264,0,0,0,0,0,0,0,0,0
201605,01,127,3,6,Walker County                 ,6,6,2010000,0,0,0,0,0,0,0,0,0,6,6,2010000,0,0,0,0,0,0,0,0,0
201605,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201605,02,016,4,9,Aleutians West Census Area    ,2,2,196236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201605,02,020,4,9,Anchorage Borough             ,301,301,94467863,0,0,0,5,15,2589956,6,73,11540976,0,0,0,0,0,0,0,0,0,0,0,0
201605,02,020,4,9,Anchorage Municipality        ,301,301,94467863,0,0,0,5,15,2589956,6,73,11540976,0,0,0,0,0,0,0,0,0,0,0,0
201605,02,050,4,9,Bethel Census Area            ,3,3,900000,0,0,0,0,0,0,0,0,0,3,3,900000,0,0,0,0,0,0,0,0,0
201605,02,060,4,9,Bristol Bay Borough           ,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
201605,02,070,4,9,Dillingham Census Area        ,1,1,291587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201605,02,090,4,9,Fairbanks North Star Borough  ,3,3,750000,0,0,0,0,0,0,0,0,0,3,3,750000,0,0,0,0,0,0,0,0,0
201605,02,100,4,9,Haines Borough                ,2,2,564977,0,0,0,0,0,0,0,0,0,1,1,287713,0,0,0,0,0,0,0,0,0
201605,02,105,4,9,Hoonah-Angoon Census Area     ,3,3,500000,0,0,0,0,0,0,0,0,0,3,3,500000,0,0,0,0,0,0,0,0,0
201605,02,110,4,9,Juneau Borough                ,22,22,5662594,0,0,0,3,10,424992,2,35,3826129,22,22,5662594,0,0,0,3,10,424992,2,35,3826129
201605,02,110,4,9,Juneau City and Borough       ,22,22,5662594,0,0,0,3,10,424992,2,35,3826129,22,22,5662594,0,0,0,3,10,424992,2,35,3826129
