Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200812,01,001,3,6,Autauga County                ,164,164,27346441,0,0,0,0,0,0,0,0,0,87,87,14355156,0,0,0,0,0,0,0,0,0
200812,01,007,3,6,Bibb County                   ,13,13,2242722,0,0,0,0,0,0,1,42,3000000,13,13,2242722,0,0,0,0,0,0,1,42,3000000
200812,01,009,3,6,Blount County                 ,14,14,2612541,3,6,176700,0,0,0,0,0,0,14,14,2612541,3,6,176700,0,0,0,0,0,0
200812,01,021,3,6,Chilton County                ,37,37,4970150,0,0,0,0,0,0,0,0,0,37,37,4970150,0,0,0,0,0,0,0,0,0
200812,01,037,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812,01,073,3,6,Jefferson County              ,1402,1402,257299883,4,8,476798,1,4,604000,31,934,104785391,1184,1184,215909401,4,8,476798,1,4,604000,11,605,80562352
200812,01,081,3,6,Lee County                    ,744,744,139516727,8,16,1685607,3,11,2176543,16,105,16382767,687,687,128298013,7,14,1494639,3,11,2176543,14,80,13809556
200812,01,115,3,6,St. Clair County              ,144,144,19595490,0,0,0,0,0,0,0,0,0,144,144,19595490,0,0,0,0,0,0,0,0,0
200812,01,117,3,6,Shelby County                 ,788,788,128268539,0,0,0,0,0,0,4,40,1200000,351,351,53975541,0,0,0,0,0,0,4,40,1200000
200812,01,127,3,6,Walker County                 ,23,23,4376353,0,0,0,0,0,0,0,0,0,22,22,4169520,0,0,0,0,0,0,0,0,0
200812,02,000,4,9,Alaska Balance of State       ,91,91,17523602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812,02,016,4,9,Aleutians West Census Area    ,2,2,196219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200812,02,020,4,9,Anchorage Borough             ,224,224,77644499,25,50,11204612,13,49,11095265,11,80,13426511,217,217,75270301,23,46,10381316,12,45,10504461,10,68,12060655
200812,02,050,4,9,Bethel Census Area            ,13,13,1872073,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
200812,02,060,4,9,Bristol Bay Borough           ,9,9,1250000,0,0,0,0,0,0,0,0,0,9,9,1250000,0,0,0,0,0,0,0,0,0
200812,02,090,4,9,Fairbanks North Star Borough  ,54,54,9971184,3,6,724800,0,0,0,0,0,0,6,6,1243581,0,0,0,0,0,0,0,0,0
200812,02,100,4,9,Haines Borough                ,6,6,1148481,0,0,0,0,0,0,0,0,0,3,3,702573,0,0,0,0,0,0,0,0,0
200812,02,110,4,9,Juneau Borough                ,22,22,5560162,0,0,0,0,0,0,0,0,0,22,22,5560162,0,0,0,0,0,0,0,0,0
200812,02,122,4,9,Kenai Peninsula Borough       ,94,94,21629039,0,0,0,0,0,0,0,0,0,93,93,21429285,0,0,0,0,0,0,0,0,0
200812,02,130,4,9,Ketchikan Gateway Borough     ,35,35,7555722,1,2,280908,0,0,0,1,8,863544,35,35,7555722,1,2,280908,0,0,0,1,8,863544
200812,02,150,4,9,Kodiak Island Borough         ,20,20,4380500,0,0,0,0,0,0,0,0,0,20,20,4380500,0,0,0,0,0,0,0,0,0
